index,ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,TREND,SEASONAL,RESID
187,HOSPI_4,3400891996128,3,182200.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,7548.647569444434,0.0
188,HOSPI_1,3400892052120,3,4400.0,4.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,31.296296296296333,0.0
190,HOSPI_3,3400892052120,3,2380.0,3.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,55.51504629629638,0.0
191,HOSPI_4,3400892052120,3,10560.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1742.829861111111,0.0
192,HOSPI_1,3400892065366,3,6065.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-9.857060185185276,0.0
194,HOSPI_3,3400892065366,3,8980.0,9.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,397.1574074074082,0.0
195,HOSPI_4,3400892065366,3,16890.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,5130.538194444444,0.0
196,HOSPI_1,3400892075761,3,1497.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-42.59317129629622,0.0
198,HOSPI_3,3400892075761,3,2530.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,521.7013888888889,0.0
199,HOSPI_4,3400892075761,3,11610.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,31.99652777777777,0.0
202,HOSPI_3,3400892088310,3,5688.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,338.9351851851852,0.0
204,HOSPI_1,3400892203645,3,1115.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-118.08101851851849,0.0
206,HOSPI_3,3400892203645,3,5630.0,9.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,153.73842592592592,0.0
207,HOSPI_4,3400892203645,3,8350.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,832.4652777777791,0.0
208,HOSPI_1,3400892508566,3,2660.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-184.97511574074082,0.0
210,HOSPI_3,3400892508566,3,3930.0,2.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-255.69444444444494,0.0
211,HOSPI_4,3400892508566,3,9050.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,2086.0937499999995,0.0
214,HOSPI_3,3400892669236,3,12430.0,13.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,266.4207175925917,0.0
215,HOSPI_4,3400892669236,3,20868.0,2.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,7624.25925925926,0.0
216,HOSPI_1,3400892697789,3,1570.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-147.7210648148148,0.0
218,HOSPI_3,3400892697789,3,2200.0,2.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,228.46643518518502,0.0
219,HOSPI_4,3400892697789,3,11040.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,2527.5,0.0
220,HOSPI_1,3400892729589,3,3690.0,5.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,100.70543981481487,0.0
222,HOSPI_3,3400892729589,3,5640.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-238.9872685185179,0.0
223,HOSPI_4,3400892729589,3,19440.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,2146.2326388888887,0.0
224,HOSPI_1,3400892745848,3,8670.0,8.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,421.6388888888894,0.0
226,HOSPI_3,3400892745848,3,540.0,1.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,49.432870370370374,0.0
227,HOSPI_4,3400892745848,3,9780.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,2945.6076388888887,0.0
228,HOSPI_1,3400892761527,3,4855.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,231.80613425925878,0.0
230,HOSPI_3,3400892761527,3,32355.0,21.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,3967.2783564814804,0.0
231,HOSPI_4,3400892761527,3,4550.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1374.9131944444443,0.0
232,HOSPI_1,3400892761695,3,2420.0,2.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,1.3564814814814667,0.0
234,HOSPI_3,3400892761695,3,25310.0,15.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,3371.3958333333335,0.0
235,HOSPI_4,3400892761695,3,7940.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,750.8043981481482,0.0
236,HOSPI_1,3400893022634,3,2807.0,6.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-18.012731481481666,0.0
238,HOSPI_3,3400893022634,3,3700.0,2.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,402.5086805555555,0.0
240,HOSPI_1,3400893736135,3,2000.0,4.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-2.1458333333333286,0.0
242,HOSPI_3,3400893736135,3,6020.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-45.57870370370388,0.0
243,HOSPI_4,3400893736135,3,5240.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1017.5520833333336,0.0
244,HOSPI_1,3400893826706,3,2893.0,3.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-104.21006944444443,0.0
246,HOSPI_3,3400893826706,3,7075.0,7.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,11.415509259258783,0.0
247,HOSPI_4,3400893826706,3,7550.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,76.04745370370347,0.0
248,HOSPI_1,3400893875490,3,10350.0,11.0,2016-03-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-95.35416666666549,0.0
250,HOSPI_3,3400893875490,3,13912.0,18.0,2016-03-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,1026.112268518519,0.0
251,HOSPI_4,3400893875490,3,29990.0,1.0,2016-03-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-3222.483796296296,0.0
252,HOSPI_1,3400890837149,4,1660.0,4.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-310.0150462962963,0.0
254,HOSPI_3,3400890837149,4,2370.0,4.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-89.99421296296288,0.0
255,HOSPI_4,3400890837149,4,15600.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-814.9884259259263,0.0
256,HOSPI_1,3400891191226,4,3125.0,4.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-1420.6059027777778,0.0
258,HOSPI_3,3400891191226,4,5130.0,8.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-366.67013888888897,0.0
259,HOSPI_4,3400891191226,4,6080.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,655.2777777777775,0.0
260,HOSPI_1,3400891225037,4,14900.0,11.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-1302.0254629629635,0.0
262,HOSPI_3,3400891225037,4,7700.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-891.6550925925912,0.0
263,HOSPI_4,3400891225037,4,23840.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,760.4398148148127,0.0
264,HOSPI_1,3400891235203,4,2085.0,5.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-52.95254629629629,0.0
266,HOSPI_3,3400891235203,4,4110.0,10.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-473.622685185185,0.0
267,HOSPI_4,3400891235203,4,6750.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1083.1597222222222,0.0
268,HOSPI_1,3400891996128,4,57296.0,20.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-4006.532407407407,0.0
270,HOSPI_3,3400891996128,4,95650.0,29.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-4111.22106481481,0.0
271,HOSPI_4,3400891996128,4,180600.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,931.9809027777778,0.0
272,HOSPI_1,3400892052120,4,2670.0,3.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-1066.8287037037035,0.0
274,HOSPI_3,3400892052120,4,2170.0,4.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,124.26504629629626,0.0
275,HOSPI_4,3400892052120,4,7500.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-24.67013888888887,0.0
276,HOSPI_1,3400892065366,4,5172.0,4.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-701.5445601851848,0.0
278,HOSPI_3,3400892065366,4,7330.0,9.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-80.86342592592577,0.0
279,HOSPI_4,3400892065366,4,14100.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,3.6631944444444002,0.0
280,HOSPI_1,3400892075761,4,1350.0,3.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-215.71817129629625,0.0
282,HOSPI_3,3400892075761,4,2300.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,183.15972222222214,0.0
283,HOSPI_4,3400892075761,4,8790.0,1.5,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-298.62847222222223,0.0
284,HOSPI_1,3400892088310,4,3.0,1.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-374.2418981481479,0.0
286,HOSPI_3,3400892088310,4,5148.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-239.16898148148132,0.0
288,HOSPI_1,3400892203645,4,1570.0,3.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-14.331018518518576,0.0
290,HOSPI_3,3400892203645,4,5215.0,8.5,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-81.57407407407408,0.0
291,HOSPI_4,3400892203645,4,7600.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-153.99305555555574,0.0
292,HOSPI_1,3400892508566,4,3765.0,2.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,99.94155092592587,0.0
294,HOSPI_3,3400892508566,4,5390.0,2.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-774.861111111111,0.0
295,HOSPI_4,3400892508566,4,6100.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,985.0520833333335,0.0
296,HOSPI_1,3400892669236,4,3.0,1.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-160.23321759259235,0.0
298,HOSPI_3,3400892669236,4,11204.0,13.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,605.4623842592605,0.0
299,HOSPI_4,3400892669236,4,17910.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-3080.4907407407395,0.0
300,HOSPI_1,3400892697789,4,1200.0,1.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-247.3043981481481,0.0
302,HOSPI_3,3400892697789,4,2430.0,2.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,339.29976851851853,0.0
303,HOSPI_4,3400892697789,4,10350.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1296.875,0.0
304,HOSPI_1,3400892729589,4,3500.0,4.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-787.2112268518518,0.0
306,HOSPI_3,3400892729589,4,5610.0,6.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,41.84606481481511,0.0
307,HOSPI_4,3400892729589,4,19650.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1846.232638888889,0.0
308,HOSPI_1,3400892745848,4,7680.0,6.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-854.7777777777778,0.0
310,HOSPI_3,3400892745848,4,530.0,1.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-118.90046296296293,0.0
311,HOSPI_4,3400892745848,4,12480.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-1894.392361111111,0.0
312,HOSPI_1,3400892761527,4,4380.0,4.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-922.7355324074067,0.0
314,HOSPI_3,3400892761527,4,28980.0,20.5,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-1033.5549768518497,0.0
315,HOSPI_4,3400892761527,4,3950.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-1312.586805555556,0.0
316,HOSPI_1,3400892761695,4,2220.0,2.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-114.47685185185196,0.0
318,HOSPI_3,3400892761695,4,26935.0,13.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-1851.4166666666667,0.0
319,HOSPI_4,3400892761695,4,8180.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,399.7627314814812,0.0
320,HOSPI_1,3400893022634,4,3116.0,5.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-378.05439814814815,0.0
322,HOSPI_3,3400893022634,4,3500.0,2.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-592.2413194444446,0.0
324,HOSPI_1,3400893736135,4,2050.0,3.0,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-107.87499999999996,0.0
326,HOSPI_3,3400893736135,4,5700.0,8.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,306.9212962962966,0.0
327,HOSPI_4,3400893736135,4,7380.0,2.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,269.84374999999966,0.0
328,HOSPI_1,3400893826706,4,2988.0,2.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-607.4600694444445,0.0
330,HOSPI_3,3400893826706,4,7750.0,8.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-1387.0844907407409,0.0
331,HOSPI_4,3400893826706,4,6500.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-74.78587962963002,0.0
332,HOSPI_1,3400893875490,4,10412.0,12.5,2016-04-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-960.874999999999,0.0
334,HOSPI_3,3400893875490,4,14118.0,14.0,2016-04-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-906.0543981481472,0.0
335,HOSPI_4,3400893875490,4,20210.0,1.0,2016-04-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-728.1087962962961,0.0
336,HOSPI_1,3400890837149,5,1750.0,3.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-506.2650462962965,0.0
338,HOSPI_3,3400890837149,5,3340.0,4.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-226.03587962962985,0.0
339,HOSPI_4,3400890837149,5,15400.0,1.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,2389.178240740742,0.0
340,HOSPI_1,3400891191226,5,3050.0,6.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-562.2725694444445,0.0
342,HOSPI_3,3400891191226,5,4910.0,8.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-44.836805555555486,0.0
343,HOSPI_4,3400891191226,5,8420.0,1.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,1221.9444444444455,0.0
344,HOSPI_1,3400891225037,5,13365.0,8.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-2232.692129629631,0.0
346,HOSPI_3,3400891225037,5,8730.0,9.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-565.6134259259261,0.0
347,HOSPI_4,3400891225037,5,25440.0,2.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,2727.106481481481,0.0
348,HOSPI_1,3400891235203,5,2002.0,6.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-229.84837962962968,0.0
350,HOSPI_3,3400891235203,5,4690.0,11.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-1343.4143518518517,0.0
351,HOSPI_4,3400891235203,5,7800.0,1.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,592.5347222222222,0.0
352,HOSPI_1,3400891996128,5,54570.0,18.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-15152.365740740743,0.0
354,HOSPI_3,3400891996128,5,102050.0,32.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-4290.3877314814745,0.0
355,HOSPI_4,3400891996128,5,226500.0,2.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,3952.8350694444493,0.0
356,HOSPI_1,3400892052120,5,2500.0,3.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-498.91203703703707,0.0
358,HOSPI_3,3400892052120,5,1790.0,3.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-115.73495370370374,0.0
359,HOSPI_4,3400892052120,5,8940.0,2.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-69.67013888888887,0.0
360,HOSPI_1,3400892065366,5,4462.0,3.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-1050.4612268518522,0.0
362,HOSPI_3,3400892065366,5,8083.0,11.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,165.1574074074068,0.0
363,HOSPI_4,3400892065366,5,17370.0,1.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-1867.5868055555557,0.0
364,HOSPI_1,3400892075761,5,1610.0,4.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-167.38483796296288,0.0
366,HOSPI_3,3400892075761,5,3190.0,8.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,42.32638888888912,0.0
367,HOSPI_4,3400892075761,5,8760.0,2.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,-350.50347222222223,0.0
370,HOSPI_3,3400892088310,5,5172.0,8.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-169.8773148148148,0.0
372,HOSPI_1,3400892203645,5,1491.0,2.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-2.6643518518518903,0.0
374,HOSPI_3,3400892203645,5,4915.0,9.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,-256.157407407408,0.0
375,HOSPI_4,3400892203645,5,12150.0,2.0,2016-05-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,0.0,733.5069444444451,0.0
376,HOSPI_1,3400892508566,5,3162.0,3.0,2016-05-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0.0,-891.3917824074076,0.0
378,HOSPI_3,3400892508566,5,5540.0,3.0,2016-05-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,0.0,1307.638888888889,0.0
