CODE_ATC,DATE,HOSPI_CODE_UCD,ID_SITE_RATTACHE,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,WEEK,YEAR,CLUSTER
17,2018-04-01,3400893736135,HOSPI_1,1686.0,313.0,4,5.0,6401.0,864941.0,1064.0,2340.0,5620.0,98215.0,1015.0,93.0,1193.0,13,2018,1
17,2018-04-01,3400893736135,HOSPI_2,1686.0,313.0,4,4.0,6401.0,864941.0,1064.0,3505.0,5325.0,98215.0,1015.0,0.0,1193.0,13,2018,1
17,2018-04-01,3400893736135,HOSPI_3,1686.0,313.0,4,7.0,6401.0,864941.0,1064.0,4770.0,3538.333333333333,98215.0,1015.0,118.0,1193.0,13,2018,1
17,2018-04-01,3400893736135,HOSPI_4,1686.0,313.0,4,1.0,6401.0,864941.0,1064.0,7640.0,5305.0,98215.0,1015.0,209.0,1193.0,13,2018,1
18,2018-04-01,3400893826706,HOSPI_1,1686.0,313.0,4,3.5,6401.0,864941.0,1064.0,3025.0,5210.0,98215.0,1015.0,93.0,1193.0,13,2018,1
18,2018-04-01,3400893826706,HOSPI_2,1686.0,313.0,4,4.5,6401.0,864941.0,1064.0,1982.0,3502.333333333333,98215.0,1015.0,0.0,1193.0,13,2018,1
18,2018-04-01,3400893826706,HOSPI_3,1686.0,313.0,4,5.5,6401.0,864941.0,1064.0,5570.0,3525.6666666666665,98215.0,1015.0,118.0,1193.0,13,2018,1
18,2018-04-01,3400893826706,HOSPI_4,1686.0,313.0,4,1.0,6401.0,864941.0,1064.0,5740.0,4430.666666666667,98215.0,1015.0,209.0,1193.0,13,2018,1
5,2018-04-01,3400893875490,HOSPI_1,1686.0,313.0,4,15.0,6401.0,864941.0,1064.0,9409.0,14157.0,98215.0,1015.0,93.0,1193.0,13,2018,1
5,2018-04-01,3400893875490,HOSPI_2,1686.0,313.0,4,7.0,6401.0,864941.0,1064.0,8537.0,12048.666666666666,98215.0,1015.0,0.0,1193.0,13,2018,1
5,2018-04-01,3400893875490,HOSPI_3,1686.0,313.0,4,18.0,6401.0,864941.0,1064.0,13477.0,10474.333333333334,98215.0,1015.0,118.0,1193.0,13,2018,1
5,2018-04-01,3400893875490,HOSPI_4,1686.0,313.0,4,1.0,6401.0,864941.0,1064.0,21620.0,14544.666666666666,98215.0,1015.0,209.0,1193.0,13,2018,1
1,2018-05-01,3400890837149,HOSPI_1,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,2960.0,3363.6666666666665,98215.0,1015.0,93.0,1193.0,18,2018,2
1,2018-05-01,3400890837149,HOSPI_2,1686.0,313.0,5,8.0,6401.0,864941.0,1064.0,2930.0,3063.6666666666665,98215.0,1015.0,0.0,1193.0,18,2018,2
1,2018-05-01,3400890837149,HOSPI_3,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,4370.0,3420.0,98215.0,1015.0,118.0,1193.0,18,2018,2
1,2018-05-01,3400890837149,HOSPI_4,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,3301.0,3533.6666666666665,98215.0,1015.0,209.0,1193.0,18,2018,2
2,2018-05-01,3400891191226,HOSPI_1,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,2260.0,6099.333333333333,98215.0,1015.0,93.0,1193.0,18,2018,2
2,2018-05-01,3400891191226,HOSPI_2,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,1040.0,4553.333333333333,98215.0,1015.0,0.0,1193.0,18,2018,2
2,2018-05-01,3400891191226,HOSPI_3,1686.0,313.0,5,13.0,6401.0,864941.0,1064.0,6940.0,3413.333333333333,98215.0,1015.0,118.0,1193.0,18,2018,2
2,2018-05-01,3400891191226,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,10260.0,6080.0,98215.0,1015.0,209.0,1193.0,18,2018,2
3,2018-05-01,3400891225037,HOSPI_1,1686.0,313.0,5,9.0,6401.0,864941.0,1064.0,16914.0,18288.0,98215.0,1015.0,93.0,1193.0,18,2018,2
3,2018-05-01,3400891225037,HOSPI_2,1686.0,313.0,5,18.0,6401.0,864941.0,1064.0,11350.0,18528.0,98215.0,1015.0,0.0,1193.0,18,2018,2
3,2018-05-01,3400891225037,HOSPI_3,1686.0,313.0,5,12.0,6401.0,864941.0,1064.0,9640.0,12634.666666666666,98215.0,1015.0,118.0,1193.0,18,2018,2
3,2018-05-01,3400891225037,HOSPI_4,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,26240.0,15743.333333333334,98215.0,1015.0,209.0,1193.0,18,2018,2
4,2018-05-01,3400891235203,HOSPI_1,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,1460.0,1273.3333333333333,98215.0,1015.0,93.0,1193.0,18,2018,2
4,2018-05-01,3400891235203,HOSPI_2,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,1280.0,1380.0,98215.0,1015.0,0.0,1193.0,18,2018,2
4,2018-05-01,3400891235203,HOSPI_3,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,150.0,963.3333333333334,98215.0,1015.0,118.0,1193.0,18,2018,2
4,2018-05-01,3400891235203,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,1400.0,943.3333333333334,98215.0,1015.0,209.0,1193.0,18,2018,2
5,2018-05-01,3400891996128,HOSPI_1,1686.0,313.0,5,18.0,6401.0,864941.0,1064.0,43530.0,77515.0,98215.0,1015.0,93.0,1193.0,18,2018,0
5,2018-05-01,3400891996128,HOSPI_2,1686.0,313.0,5,24.0,6401.0,864941.0,1064.0,82910.0,70321.66666666667,98215.0,1015.0,0.0,1193.0,18,2018,0
5,2018-05-01,3400891996128,HOSPI_3,1686.0,313.0,5,29.0,6401.0,864941.0,1064.0,97230.0,74556.66666666667,98215.0,1015.0,118.0,1193.0,18,2018,0
5,2018-05-01,3400891996128,HOSPI_4,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,84525.0,88221.66666666667,98215.0,1015.0,209.0,1193.0,18,2018,0
6,2018-05-01,3400892052120,HOSPI_1,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,2620.0,2045.0,98215.0,1015.0,93.0,1193.0,18,2018,0
6,2018-05-01,3400892052120,HOSPI_2,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,1580.0,2021.6666666666667,98215.0,1015.0,0.0,1193.0,18,2018,0
6,2018-05-01,3400892052120,HOSPI_3,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,1020.0,1740.0,98215.0,1015.0,118.0,1193.0,18,2018,0
6,2018-05-01,3400892052120,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,1865.0,1488.3333333333333,98215.0,1015.0,209.0,1193.0,18,2018,0
7,2018-05-01,3400892065366,HOSPI_1,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,4130.0,6421.166666666667,98215.0,1015.0,93.0,1193.0,18,2018,0
7,2018-05-01,3400892065366,HOSPI_2,1686.0,313.0,5,8.0,6401.0,864941.0,1064.0,5595.0,5686.166666666667,98215.0,1015.0,0.0,1193.0,18,2018,0
7,2018-05-01,3400892065366,HOSPI_3,1686.0,313.0,5,10.0,6401.0,864941.0,1064.0,7760.0,5828.333333333333,98215.0,1015.0,118.0,1193.0,18,2018,0
7,2018-05-01,3400892065366,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,7333.5,6896.166666666667,98215.0,1015.0,209.0,1193.0,18,2018,0
8,2018-05-01,3400892075761,HOSPI_1,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,1430.0,2233.333333333333,98215.0,1015.0,93.0,1193.0,18,2018,0
8,2018-05-01,3400892075761,HOSPI_2,1686.0,313.0,5,5.0,6401.0,864941.0,1064.0,2190.0,1980.0,98215.0,1015.0,0.0,1193.0,18,2018,0
8,2018-05-01,3400892075761,HOSPI_3,1686.0,313.0,5,7.0,6401.0,864941.0,1064.0,2470.0,2030.0,98215.0,1015.0,118.0,1193.0,18,2018,0
8,2018-05-01,3400892075761,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,2320.0,2326.6666666666665,98215.0,1015.0,209.0,1193.0,18,2018,0
9,2018-05-01,3400892088310,HOSPI_1,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,2821.0,4502.0,98215.0,1015.0,93.0,1193.0,18,2018,0
9,2018-05-01,3400892088310,HOSPI_2,1686.0,313.0,5,5.0,6401.0,864941.0,1064.0,1992.0,3824.3333333333335,98215.0,1015.0,0.0,1193.0,18,2018,0
9,2018-05-01,3400892088310,HOSPI_3,1686.0,313.0,5,7.0,6401.0,864941.0,1064.0,4285.0,3032.6666666666665,98215.0,1015.0,118.0,1193.0,18,2018,0
9,2018-05-01,3400892088310,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,5520.0,3932.3333333333335,98215.0,1015.0,209.0,1193.0,18,2018,0
10,2018-05-01,3400892203645,HOSPI_1,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,1730.0,5478.333333333333,98215.0,1015.0,93.0,1193.0,18,2018,0
10,2018-05-01,3400892203645,HOSPI_2,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,3165.0,4748.333333333333,98215.0,1015.0,0.0,1193.0,18,2018,0
10,2018-05-01,3400892203645,HOSPI_3,1686.0,313.0,5,9.0,6401.0,864941.0,1064.0,5585.0,3493.333333333333,98215.0,1015.0,118.0,1193.0,18,2018,0
10,2018-05-01,3400892203645,HOSPI_4,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,10600.0,6450.0,98215.0,1015.0,209.0,1193.0,18,2018,0
11,2018-05-01,3400892508566,HOSPI_1,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,2980.0,5073.333333333333,98215.0,1015.0,93.0,1193.0,18,2018,3
11,2018-05-01,3400892508566,HOSPI_2,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,70.0,3766.6666666666665,98215.0,1015.0,0.0,1193.0,18,2018,3
11,2018-05-01,3400892508566,HOSPI_3,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,6080.0,3043.333333333333,98215.0,1015.0,118.0,1193.0,18,2018,3
11,2018-05-01,3400892508566,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,7300.0,4483.333333333333,98215.0,1015.0,209.0,1193.0,18,2018,3
12,2018-05-01,3400892669236,HOSPI_1,1686.0,313.0,5,12.0,6401.0,864941.0,1064.0,9630.0,10201.166666666666,98215.0,1015.0,93.0,1193.0,18,2018,3
12,2018-05-01,3400892669236,HOSPI_2,1686.0,313.0,5,24.0,6401.0,864941.0,1064.0,8998.0,9467.166666666666,98215.0,1015.0,0.0,1193.0,18,2018,3
12,2018-05-01,3400892669236,HOSPI_3,1686.0,313.0,5,14.0,6401.0,864941.0,1064.0,12032.0,10220.0,98215.0,1015.0,118.0,1193.0,18,2018,3
12,2018-05-01,3400892669236,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,9773.5,10267.833333333334,98215.0,1015.0,209.0,1193.0,18,2018,3
13,2018-05-01,3400892697789,HOSPI_1,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,1040.0,1510.0,98215.0,1015.0,93.0,1193.0,18,2018,3
13,2018-05-01,3400892697789,HOSPI_2,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,820.0,1050.0,98215.0,1015.0,0.0,1193.0,18,2018,3
13,2018-05-01,3400892697789,HOSPI_3,1686.0,313.0,5,3.0,6401.0,864941.0,1064.0,1780.0,1213.3333333333333,98215.0,1015.0,118.0,1193.0,18,2018,3
13,2018-05-01,3400892697789,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,1290.0,1296.6666666666667,98215.0,1015.0,209.0,1193.0,18,2018,3
6,2018-05-01,3400892729589,HOSPI_1,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,4290.0,5281.666666666667,98215.0,1015.0,93.0,1193.0,18,2018,3
6,2018-05-01,3400892729589,HOSPI_2,1686.0,313.0,5,8.0,6401.0,864941.0,1064.0,5290.0,4991.666666666667,98215.0,1015.0,0.0,1193.0,18,2018,3
6,2018-05-01,3400892729589,HOSPI_3,1686.0,313.0,5,11.0,6401.0,864941.0,1064.0,6880.0,5486.666666666667,98215.0,1015.0,118.0,1193.0,18,2018,3
6,2018-05-01,3400892729589,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,5395.0,5855.0,98215.0,1015.0,209.0,1193.0,18,2018,3
14,2018-05-01,3400892745848,HOSPI_1,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,7210.0,5970.0,98215.0,1015.0,93.0,1193.0,18,2018,3
14,2018-05-01,3400892745848,HOSPI_2,1686.0,313.0,5,12.0,6401.0,864941.0,1064.0,3990.0,7133.333333333333,98215.0,1015.0,0.0,1193.0,18,2018,3
14,2018-05-01,3400892745848,HOSPI_3,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,480.0,3893.3333333333335,98215.0,1015.0,118.0,1193.0,18,2018,3
14,2018-05-01,3400892745848,HOSPI_4,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,13200.0,5890.0,98215.0,1015.0,209.0,1193.0,18,2018,3
15,2018-05-01,3400892761527,HOSPI_1,1686.0,313.0,5,7.0,6401.0,864941.0,1064.0,6205.0,5960.0,98215.0,1015.0,93.0,1193.0,18,2018,3
15,2018-05-01,3400892761527,HOSPI_2,1686.0,313.0,5,12.0,6401.0,864941.0,1064.0,13225.0,7726.666666666667,98215.0,1015.0,0.0,1193.0,18,2018,3
15,2018-05-01,3400892761527,HOSPI_3,1686.0,313.0,5,19.0,6401.0,864941.0,1064.0,7925.0,9118.333333333334,98215.0,1015.0,118.0,1193.0,18,2018,3
15,2018-05-01,3400892761527,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,4900.0,8683.333333333334,98215.0,1015.0,209.0,1193.0,18,2018,3
15,2018-05-01,3400892761695,HOSPI_1,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,1725.0,11221.666666666666,98215.0,1015.0,93.0,1193.0,18,2018,3
15,2018-05-01,3400892761695,HOSPI_2,1686.0,313.0,5,16.0,6401.0,864941.0,1064.0,15450.0,8408.333333333334,98215.0,1015.0,0.0,1193.0,18,2018,3
15,2018-05-01,3400892761695,HOSPI_3,1686.0,313.0,5,13.0,6401.0,864941.0,1064.0,27255.0,14810.0,98215.0,1015.0,118.0,1193.0,18,2018,3
15,2018-05-01,3400892761695,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,7830.0,16845.0,98215.0,1015.0,209.0,1193.0,18,2018,3
16,2018-05-01,3400893022634,HOSPI_1,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,3316.0,2072.0,98215.0,1015.0,93.0,1193.0,18,2018,3
16,2018-05-01,3400893022634,HOSPI_2,1686.0,313.0,5,6.0,6401.0,864941.0,1064.0,5061.0,2792.333333333333,98215.0,1015.0,0.0,1193.0,18,2018,3
16,2018-05-01,3400893022634,HOSPI_3,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,4090.0,4155.666666666667,98215.0,1015.0,118.0,1193.0,18,2018,3
16,2018-05-01,3400893022634,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,0.0,3050.333333333333,98215.0,1015.0,209.0,1193.0,18,2018,3
17,2018-05-01,3400893736135,HOSPI_1,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,1604.0,4671.333333333333,98215.0,1015.0,93.0,1193.0,18,2018,1
17,2018-05-01,3400893736135,HOSPI_2,1686.0,313.0,5,7.0,6401.0,864941.0,1064.0,4580.0,4608.0,98215.0,1015.0,0.0,1193.0,18,2018,1
17,2018-05-01,3400893736135,HOSPI_3,1686.0,313.0,5,9.0,6401.0,864941.0,1064.0,5610.0,3931.3333333333335,98215.0,1015.0,118.0,1193.0,18,2018,1
17,2018-05-01,3400893736135,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,5650.0,5280.0,98215.0,1015.0,209.0,1193.0,18,2018,1
18,2018-05-01,3400893826706,HOSPI_1,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,3620.0,4976.666666666667,98215.0,1015.0,93.0,1193.0,18,2018,1
18,2018-05-01,3400893826706,HOSPI_2,1686.0,313.0,5,4.0,6401.0,864941.0,1064.0,1786.0,3715.3333333333335,98215.0,1015.0,0.0,1193.0,18,2018,1
18,2018-05-01,3400893826706,HOSPI_3,1686.0,313.0,5,8.0,6401.0,864941.0,1064.0,6935.0,4113.666666666667,98215.0,1015.0,118.0,1193.0,18,2018,1
18,2018-05-01,3400893826706,HOSPI_4,1686.0,313.0,5,2.0,6401.0,864941.0,1064.0,4000.0,4240.333333333333,98215.0,1015.0,209.0,1193.0,18,2018,1
5,2018-05-01,3400893875490,HOSPI_1,1686.0,313.0,5,14.0,6401.0,864941.0,1064.0,9207.0,14768.0,98215.0,1015.0,93.0,1193.0,18,2018,1
5,2018-05-01,3400893875490,HOSPI_2,1686.0,313.0,5,18.0,6401.0,864941.0,1064.0,9661.0,13496.0,98215.0,1015.0,0.0,1193.0,18,2018,1
5,2018-05-01,3400893875490,HOSPI_3,1686.0,313.0,5,18.0,6401.0,864941.0,1064.0,13303.0,10723.666666666666,98215.0,1015.0,118.0,1193.0,18,2018,1
5,2018-05-01,3400893875490,HOSPI_4,1686.0,313.0,5,1.0,6401.0,864941.0,1064.0,22390.0,15118.0,98215.0,1015.0,209.0,1193.0,18,2018,1
1,2018-06-01,3400890837149,HOSPI_1,1686.0,313.0,6,6.5,6401.0,864941.0,1064.0,3700.0,3790.3333333333335,98215.0,1015.0,93.0,1193.0,22,2018,2
1,2018-06-01,3400890837149,HOSPI_2,1686.0,313.0,6,7.5,6401.0,864941.0,1064.0,2750.0,3250.333333333333,98215.0,1015.0,0.0,1193.0,22,2018,2
1,2018-06-01,3400890837149,HOSPI_3,1686.0,313.0,6,6.0,6401.0,864941.0,1064.0,4190.0,3546.6666666666665,98215.0,1015.0,118.0,1193.0,22,2018,2
1,2018-06-01,3400890837149,HOSPI_4,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,3301.0,3413.6666666666665,98215.0,1015.0,209.0,1193.0,22,2018,2
2,2018-06-01,3400891191226,HOSPI_1,1686.0,313.0,6,7.0,6401.0,864941.0,1064.0,2940.0,6713.333333333333,98215.0,1015.0,93.0,1193.0,22,2018,2
2,2018-06-01,3400891191226,HOSPI_2,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,1490.0,4896.666666666667,98215.0,1015.0,0.0,1193.0,22,2018,2
2,2018-06-01,3400891191226,HOSPI_3,1686.0,313.0,6,13.0,6401.0,864941.0,1064.0,5780.0,3403.333333333333,98215.0,1015.0,118.0,1193.0,22,2018,2
2,2018-06-01,3400891191226,HOSPI_4,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,6780.0,4683.333333333333,98215.0,1015.0,209.0,1193.0,22,2018,2
3,2018-06-01,3400891225037,HOSPI_1,1686.0,313.0,6,11.0,6401.0,864941.0,1064.0,17470.0,17783.333333333332,98215.0,1015.0,93.0,1193.0,22,2018,2
3,2018-06-01,3400891225037,HOSPI_2,1686.0,313.0,6,17.0,6401.0,864941.0,1064.0,13530.0,19080.0,98215.0,1015.0,0.0,1193.0,22,2018,2
3,2018-06-01,3400891225037,HOSPI_3,1686.0,313.0,6,10.0,6401.0,864941.0,1064.0,10680.0,13893.333333333334,98215.0,1015.0,118.0,1193.0,22,2018,2
3,2018-06-01,3400891225037,HOSPI_4,1686.0,313.0,6,1.5,6401.0,864941.0,1064.0,24440.0,16216.666666666666,98215.0,1015.0,209.0,1193.0,22,2018,2
4,2018-06-01,3400891235203,HOSPI_1,1686.0,313.0,6,5.0,6401.0,864941.0,1064.0,1340.0,963.3333333333334,98215.0,1015.0,93.0,1193.0,22,2018,2
4,2018-06-01,3400891235203,HOSPI_2,1686.0,313.0,6,4.5,6401.0,864941.0,1064.0,1290.0,1343.3333333333333,98215.0,1015.0,0.0,1193.0,22,2018,2
4,2018-06-01,3400891235203,HOSPI_3,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,660.0,1096.6666666666667,98215.0,1015.0,118.0,1193.0,22,2018,2
4,2018-06-01,3400891235203,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,1400.0,1116.6666666666667,98215.0,1015.0,209.0,1193.0,22,2018,2
5,2018-06-01,3400891996128,HOSPI_1,1686.0,313.0,6,23.5,6401.0,864941.0,1064.0,57010.0,79588.33333333333,98215.0,1015.0,93.0,1193.0,22,2018,0
5,2018-06-01,3400891996128,HOSPI_2,1686.0,313.0,6,29.5,6401.0,864941.0,1064.0,72340.0,71291.66666666667,98215.0,1015.0,0.0,1193.0,22,2018,0
5,2018-06-01,3400891996128,HOSPI_3,1686.0,313.0,6,30.0,6401.0,864941.0,1064.0,96090.0,75146.66666666667,98215.0,1015.0,118.0,1193.0,22,2018,0
5,2018-06-01,3400891996128,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,163300.0,110576.66666666669,98215.0,1015.0,209.0,1193.0,22,2018,0
6,2018-06-01,3400892052120,HOSPI_1,1686.0,313.0,6,5.5,6401.0,864941.0,1064.0,3090.0,1991.6666666666667,98215.0,1015.0,93.0,1193.0,22,2018,0
6,2018-06-01,3400892052120,HOSPI_2,1686.0,313.0,6,5.0,6401.0,864941.0,1064.0,1810.0,2255.0,98215.0,1015.0,0.0,1193.0,22,2018,0
6,2018-06-01,3400892052120,HOSPI_3,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,870.0,1923.3333333333333,98215.0,1015.0,118.0,1193.0,22,2018,0
6,2018-06-01,3400892052120,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,1865.0,1515.0,98215.0,1015.0,209.0,1193.0,22,2018,0
7,2018-06-01,3400892065366,HOSPI_1,1686.0,313.0,6,7.0,6401.0,864941.0,1064.0,4489.0,6527.5,98215.0,1015.0,93.0,1193.0,22,2018,0
7,2018-06-01,3400892065366,HOSPI_2,1686.0,313.0,6,11.0,6401.0,864941.0,1064.0,8351.0,6724.5,98215.0,1015.0,0.0,1193.0,22,2018,0
7,2018-06-01,3400892065366,HOSPI_3,1686.0,313.0,6,9.5,6401.0,864941.0,1064.0,7150.0,6663.333333333333,98215.0,1015.0,118.0,1193.0,22,2018,0
7,2018-06-01,3400892065366,HOSPI_4,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,7333.5,7611.5,98215.0,1015.0,209.0,1193.0,22,2018,0
8,2018-06-01,3400892075761,HOSPI_1,1686.0,313.0,6,4.5,6401.0,864941.0,1064.0,1372.0,2054.0,98215.0,1015.0,93.0,1193.0,22,2018,0
8,2018-06-01,3400892075761,HOSPI_2,1686.0,313.0,6,4.0,6401.0,864941.0,1064.0,2140.0,1944.0,98215.0,1015.0,0.0,1193.0,22,2018,0
8,2018-06-01,3400892075761,HOSPI_3,1686.0,313.0,6,7.0,6401.0,864941.0,1064.0,2470.0,1994.0,98215.0,1015.0,118.0,1193.0,22,2018,0
8,2018-06-01,3400892075761,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,2320.0,2310.0,98215.0,1015.0,209.0,1193.0,22,2018,0
9,2018-06-01,3400892088310,HOSPI_1,1686.0,313.0,6,5.0,6401.0,864941.0,1064.0,2220.0,4008.3333333333335,98215.0,1015.0,93.0,1193.0,22,2018,0
9,2018-06-01,3400892088310,HOSPI_2,1686.0,313.0,6,8.0,6401.0,864941.0,1064.0,2590.0,3443.333333333333,98215.0,1015.0,0.0,1193.0,22,2018,0
9,2018-06-01,3400892088310,HOSPI_3,1686.0,313.0,6,5.0,6401.0,864941.0,1064.0,3615.0,2808.333333333333,98215.0,1015.0,118.0,1193.0,22,2018,0
9,2018-06-01,3400892088310,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,6080.0,4095.0,98215.0,1015.0,209.0,1193.0,22,2018,0
10,2018-06-01,3400892203645,HOSPI_1,1686.0,313.0,6,3.0,6401.0,864941.0,1064.0,1285.0,5823.333333333333,98215.0,1015.0,93.0,1193.0,22,2018,0
10,2018-06-01,3400892203645,HOSPI_2,1686.0,313.0,6,6.5,6401.0,864941.0,1064.0,3750.0,5211.666666666667,98215.0,1015.0,0.0,1193.0,22,2018,0
10,2018-06-01,3400892203645,HOSPI_3,1686.0,313.0,6,9.0,6401.0,864941.0,1064.0,5560.0,3531.6666666666665,98215.0,1015.0,118.0,1193.0,22,2018,0
10,2018-06-01,3400892203645,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,8100.0,5803.333333333333,98215.0,1015.0,209.0,1193.0,22,2018,0
11,2018-06-01,3400892508566,HOSPI_1,1686.0,313.0,6,3.0,6401.0,864941.0,1064.0,2750.0,5376.666666666667,98215.0,1015.0,93.0,1193.0,22,2018,3
11,2018-06-01,3400892508566,HOSPI_2,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,40.0,3363.333333333333,98215.0,1015.0,0.0,1193.0,22,2018,3
11,2018-06-01,3400892508566,HOSPI_3,1686.0,313.0,6,4.0,6401.0,864941.0,1064.0,5030.0,2606.6666666666665,98215.0,1015.0,118.0,1193.0,22,2018,3
11,2018-06-01,3400892508566,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,6100.0,3723.3333333333335,98215.0,1015.0,209.0,1193.0,22,2018,3
12,2018-06-01,3400892669236,HOSPI_1,1686.0,313.0,6,15.0,6401.0,864941.0,1064.0,10469.0,10758.166666666666,98215.0,1015.0,93.0,1193.0,22,2018,3
12,2018-06-01,3400892669236,HOSPI_2,1686.0,313.0,6,21.5,6401.0,864941.0,1064.0,8700.0,9647.5,98215.0,1015.0,0.0,1193.0,22,2018,3
12,2018-06-01,3400892669236,HOSPI_3,1686.0,313.0,6,11.0,6401.0,864941.0,1064.0,9708.0,9625.666666666666,98215.0,1015.0,118.0,1193.0,22,2018,3
12,2018-06-01,3400892669236,HOSPI_4,1686.0,313.0,6,1.0,6401.0,864941.0,1064.0,9773.5,9393.833333333334,98215.0,1015.0,209.0,1193.0,22,2018,3
13,2018-06-01,3400892697789,HOSPI_1,1686.0,313.0,6,3.0,6401.0,864941.0,1064.0,1360.0,1476.6666666666667,98215.0,1015.0,93.0,1193.0,22,2018,3
13,2018-06-01,3400892697789,HOSPI_2,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,780.0,1143.3333333333333,98215.0,1015.0,0.0,1193.0,22,2018,3
13,2018-06-01,3400892697789,HOSPI_3,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,1350.0,1163.3333333333333,98215.0,1015.0,118.0,1193.0,22,2018,3
13,2018-06-01,3400892697789,HOSPI_4,1686.0,313.0,6,2.0,6401.0,864941.0,1064.0,1290.0,1140.0,98215.0,1015.0,209.0,1193.0,22,2018,3
6,2018-06-01,3400892729589,HOSPI_1,1686.0,313.0,6,8.0,6401.0,864941.0,1064.0,4470.0,5581.666666666667,98215.0,1015.0,93.0,1193.0,22,2018,3
6,2018-06-01,3400892729589,HOSPI_2,1686.0,313.0,6,7.0,6401.0,864941.0,1064.0,4880.0,4915.0,98215.0,1015.0,0.0,1193.0,22,2018,3
6,2018-06-01,3400892729589,HOSPI_3,1686.0,313.0,6,11.0,6401.0,864941.0,1064.0,6950.0,5433.333333333333,98215.0,1015.0,118.0,1193.0,22,2018,3
