CODE_ATC,DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_SLD,SEJ_SSR,WEEK,YEAR
12,2018-08-01,3400893875490,1364.0,101.0,8,10.0,5362.0,570662.0,805.0,8372.0,9270.333333333334,81054.0,93.0,1203.0,31,2018
4,2018-08-01,3400892088310,1364.0,101.0,8,4.0,5362.0,570662.0,805.0,2342.0,2239.0,81054.0,93.0,1203.0,31,2018
3,2018-08-01,3400892729589,1364.0,101.0,8,5.0,5362.0,570662.0,805.0,4905.0,4701.666666666667,81054.0,93.0,1203.0,31,2018
13,2018-08-01,3400892065366,1364.0,101.0,8,6.0,5362.0,570662.0,805.0,4044.0,4422.333333333333,81054.0,93.0,1203.0,31,2018
8,2018-08-01,3400892697789,1364.0,101.0,8,2.0,5362.0,570662.0,805.0,1080.0,1263.3333333333333,81054.0,93.0,1203.0,31,2018
14,2018-08-01,3400892761695,1364.0,101.0,8,2.0,5362.0,570662.0,805.0,1840.0,1758.3333333333333,81054.0,93.0,1203.0,31,2018
17,2018-08-01,3400892669236,1364.0,101.0,8,12.0,5362.0,570662.0,805.0,8756.0,9803.333333333334,81054.0,93.0,1203.0,31,2018
15,2018-08-01,3400893022634,1364.0,101.0,8,8.0,5362.0,570662.0,805.0,3219.0,3133.0,81054.0,93.0,1203.0,31,2018
10,2018-08-01,3400891235203,1364.0,101.0,8,4.0,5362.0,570662.0,805.0,1440.0,1476.6666666666667,81054.0,93.0,1203.0,31,2018
7,2018-08-01,3400893736135,1364.0,101.0,8,4.0,5362.0,570662.0,805.0,1641.0,2010.3333333333333,81054.0,93.0,1203.0,31,2018
14,2018-08-01,3400892761527,1364.0,101.0,8,5.0,5362.0,570662.0,805.0,7020.0,5896.666666666667,81054.0,93.0,1203.0,31,2018
16,2018-09-01,3400891191226,1364.0,101.0,9,5.0,5362.0,570662.0,805.0,2812.0,2717.3333333333335,81054.0,93.0,1203.0,35,2018
1,2018-09-01,3400890837149,1364.0,101.0,9,5.0,5362.0,570662.0,805.0,2830.0,2920.6666666666665,81054.0,93.0,1203.0,35,2018
2,2018-09-01,3400893826706,1364.0,101.0,9,3.5,5362.0,570662.0,805.0,3384.0,3347.6666666666665,81054.0,93.0,1203.0,35,2018
7,2018-09-01,3400893736135,1364.0,101.0,9,5.0,5362.0,570662.0,805.0,2155.0,1962.0,81054.0,93.0,1203.0,35,2018
12,2018-09-01,3400893875490,1364.0,101.0,9,11.0,5362.0,570662.0,805.0,8436.0,8733.666666666666,81054.0,93.0,1203.0,35,2018
11,2018-09-01,3400891225037,1364.0,101.0,9,5.5,5362.0,570662.0,805.0,15480.0,16705.333333333332,81054.0,93.0,1203.0,35,2018
14,2018-09-01,3400892761695,1364.0,101.0,9,3.0,5362.0,570662.0,805.0,1545.0,1733.3333333333333,81054.0,93.0,1203.0,35,2018
10,2018-09-01,3400891235203,1364.0,101.0,9,4.0,5362.0,570662.0,805.0,1400.0,1496.6666666666667,81054.0,93.0,1203.0,35,2018
12,2018-09-01,3400891996128,1364.0,101.0,9,21.0,5362.0,570662.0,805.0,54520.0,53593.333333333336,81054.0,93.0,1203.0,35,2018
15,2018-09-01,3400893022634,1364.0,101.0,9,5.0,5362.0,570662.0,805.0,2783.0,3054.0,81054.0,93.0,1203.0,35,2018
14,2018-09-01,3400892761527,1364.0,101.0,9,5.0,5362.0,570662.0,805.0,4080.0,5220.0,81054.0,93.0,1203.0,35,2018
8,2018-09-01,3400892697789,1364.0,101.0,9,3.0,5362.0,570662.0,805.0,1010.0,1146.6666666666667,81054.0,93.0,1203.0,35,2018
9,2018-09-01,3400892203645,1364.0,101.0,9,4.0,5362.0,570662.0,805.0,1125.0,1290.0,81054.0,93.0,1203.0,35,2018
3,2018-09-01,3400892052120,1364.0,101.0,9,4.0,5362.0,570662.0,805.0,2420.0,2813.3333333333335,81054.0,93.0,1203.0,35,2018
3,2018-09-01,3400892729589,1364.0,101.0,9,7.0,5362.0,570662.0,805.0,3430.0,4355.0,81054.0,93.0,1203.0,35,2018
4,2018-09-01,3400892088310,1364.0,101.0,9,4.0,5362.0,570662.0,805.0,1952.0,2149.6666666666665,81054.0,93.0,1203.0,35,2018
17,2018-09-01,3400892669236,1364.0,101.0,9,16.0,5362.0,570662.0,805.0,8897.0,9279.333333333334,81054.0,93.0,1203.0,35,2018
18,2018-09-01,3400892508566,1364.0,101.0,9,3.0,5362.0,570662.0,805.0,4190.0,3578.6666666666665,81054.0,93.0,1203.0,35,2018
5,2018-09-01,3400892075761,1364.0,101.0,9,3.5,5362.0,570662.0,805.0,1250.0,1363.3333333333333,81054.0,93.0,1203.0,35,2018
6,2018-09-01,3400892745848,1364.0,101.0,9,7.0,5362.0,570662.0,805.0,4820.0,5547.0,81054.0,93.0,1203.0,35,2018
13,2018-09-01,3400892065366,1364.0,101.0,9,4.0,5362.0,570662.0,805.0,4888.0,4555.333333333333,81054.0,93.0,1203.0,35,2018
6,2018-10-01,3400892745848,1364.0,101.0,10,8.0,5362.0,570662.0,805.0,6960.0,5683.666666666667,81054.0,93.0,1203.0,40,2018
3,2018-10-01,3400892052120,1364.0,101.0,10,5.0,5362.0,570662.0,805.0,2770.0,2593.3333333333335,81054.0,93.0,1203.0,40,2018
4,2018-10-01,3400892088310,1364.0,101.0,10,6.0,5362.0,570662.0,805.0,2908.0,2400.6666666666665,81054.0,93.0,1203.0,40,2018
14,2018-10-01,3400892761695,1364.0,101.0,10,3.0,5362.0,570662.0,805.0,2095.0,1826.6666666666667,81054.0,93.0,1203.0,40,2018
7,2018-10-01,3400893736135,1364.0,101.0,10,5.0,5362.0,570662.0,805.0,1960.0,1918.6666666666667,81054.0,93.0,1203.0,40,2018
17,2018-10-01,3400892669236,1364.0,101.0,10,14.0,5362.0,570662.0,805.0,10871.0,9508.0,81054.0,93.0,1203.0,40,2018
10,2018-10-01,3400891235203,1364.0,101.0,10,4.0,5362.0,570662.0,805.0,1460.0,1433.3333333333333,81054.0,93.0,1203.0,40,2018
2,2018-10-01,3400893826706,1364.0,101.0,10,3.0,5362.0,570662.0,805.0,3900.0,3481.6666666666665,81054.0,93.0,1203.0,40,2018
13,2018-10-01,3400892065366,1364.0,101.0,10,6.0,5362.0,570662.0,805.0,4697.0,4543.0,81054.0,93.0,1203.0,40,2018
16,2018-10-01,3400891191226,1364.0,101.0,10,8.0,5362.0,570662.0,805.0,2970.0,2774.0,81054.0,93.0,1203.0,40,2018
18,2018-10-01,3400892508566,1364.0,101.0,10,2.0,5362.0,570662.0,805.0,5540.0,4204.666666666667,81054.0,93.0,1203.0,40,2018
3,2018-10-01,3400892729589,1364.0,101.0,10,5.0,5362.0,570662.0,805.0,4150.0,4161.666666666667,81054.0,93.0,1203.0,40,2018
12,2018-10-01,3400891996128,1364.0,101.0,10,23.0,5362.0,570662.0,805.0,62370.0,55890.0,81054.0,93.0,1203.0,40,2018
1,2018-10-01,3400890837149,1364.0,101.0,10,6.0,5362.0,570662.0,805.0,2850.0,2753.3333333333335,81054.0,93.0,1203.0,40,2018
9,2018-10-01,3400892203645,1364.0,101.0,10,3.0,5362.0,570662.0,805.0,1695.0,1366.6666666666667,81054.0,93.0,1203.0,40,2018
5,2018-10-01,3400892075761,1364.0,101.0,10,7.0,5362.0,570662.0,805.0,1780.0,1433.3333333333333,81054.0,93.0,1203.0,40,2018
15,2018-10-01,3400893022634,1364.0,101.0,10,8.0,5362.0,570662.0,805.0,3965.0,3322.3333333333335,81054.0,93.0,1203.0,40,2018
8,2018-10-01,3400892697789,1364.0,101.0,10,2.0,5362.0,570662.0,805.0,1370.0,1153.3333333333333,81054.0,93.0,1203.0,40,2018
11,2018-10-01,3400891225037,1364.0,101.0,10,10.0,5362.0,570662.0,805.0,16530.0,15855.333333333334,81054.0,93.0,1203.0,40,2018
14,2018-10-01,3400892761527,1364.0,101.0,10,4.0,5362.0,570662.0,805.0,5834.0,5644.666666666667,81054.0,93.0,1203.0,40,2018
12,2018-10-01,3400893875490,1364.0,101.0,10,13.0,5362.0,570662.0,805.0,10741.0,9183.0,81054.0,93.0,1203.0,40,2018
10,2018-11-01,3400891235203,1364.0,101.0,11,2.0,5362.0,570662.0,805.0,551.0,1137.0,81054.0,93.0,1203.0,44,2018
7,2018-11-01,3400893736135,1364.0,101.0,11,4.0,5362.0,570662.0,805.0,2035.0,2050.0,81054.0,93.0,1203.0,44,2018
16,2018-11-01,3400891191226,1364.0,101.0,11,7.0,5362.0,570662.0,805.0,3350.0,3044.0,81054.0,93.0,1203.0,44,2018
15,2018-11-01,3400893022634,1364.0,101.0,11,7.5,5362.0,570662.0,805.0,3098.0,3282.0,81054.0,93.0,1203.0,44,2018
5,2018-11-01,3400892075761,1364.0,101.0,11,4.5,5362.0,570662.0,805.0,1420.0,1483.3333333333333,81054.0,93.0,1203.0,44,2018
8,2018-11-01,3400892697789,1364.0,101.0,11,2.0,5362.0,570662.0,805.0,826.0,1068.6666666666667,81054.0,93.0,1203.0,44,2018
3,2018-11-01,3400892729589,1364.0,101.0,11,8.0,5362.0,570662.0,805.0,4931.0,4170.333333333333,81054.0,93.0,1203.0,44,2018
14,2018-11-01,3400892761695,1364.0,101.0,11,3.0,5362.0,570662.0,805.0,1666.0,1768.6666666666667,81054.0,93.0,1203.0,44,2018
1,2018-11-01,3400890837149,1364.0,101.0,11,5.0,5362.0,570662.0,805.0,2260.0,2646.6666666666665,81054.0,93.0,1203.0,44,2018
3,2018-11-01,3400892052120,1364.0,101.0,11,5.0,5362.0,570662.0,805.0,3090.0,2760.0,81054.0,93.0,1203.0,44,2018
17,2018-11-01,3400892669236,1364.0,101.0,11,14.5,5362.0,570662.0,805.0,9782.0,9850.0,81054.0,93.0,1203.0,44,2018
11,2018-11-01,3400891225037,1364.0,101.0,11,10.0,5362.0,570662.0,805.0,14720.0,15576.666666666666,81054.0,93.0,1203.0,44,2018
13,2018-11-01,3400892065366,1364.0,101.0,11,7.0,5362.0,570662.0,805.0,4707.0,4764.0,81054.0,93.0,1203.0,44,2018
6,2018-11-01,3400892745848,1364.0,101.0,11,7.0,5362.0,570662.0,805.0,6210.0,5996.666666666667,81054.0,93.0,1203.0,44,2018
2,2018-11-01,3400893826706,1364.0,101.0,11,3.5,5362.0,570662.0,805.0,3075.0,3453.0,81054.0,93.0,1203.0,44,2018
12,2018-11-01,3400893875490,1364.0,101.0,11,11.5,5362.0,570662.0,805.0,9372.0,9516.333333333334,81054.0,93.0,1203.0,44,2018
14,2018-11-01,3400892761527,1364.0,101.0,11,5.5,5362.0,570662.0,805.0,3545.0,4486.333333333333,81054.0,93.0,1203.0,44,2018
4,2018-11-01,3400892088310,1364.0,101.0,11,4.5,5362.0,570662.0,805.0,2007.0,2289.0,81054.0,93.0,1203.0,44,2018
12,2018-11-01,3400891996128,1364.0,101.0,11,21.0,5362.0,570662.0,805.0,55750.0,57546.666666666664,81054.0,93.0,1203.0,44,2018
9,2018-11-01,3400892203645,1364.0,101.0,11,2.5,5362.0,570662.0,805.0,1465.0,1428.3333333333333,81054.0,93.0,1203.0,44,2018
18,2018-11-01,3400892508566,1364.0,101.0,11,3.0,5362.0,570662.0,805.0,4364.0,4698.0,81054.0,93.0,1203.0,44,2018
12,2018-12-01,3400893875490,1364.0,101.0,12,13.0,5362.0,570662.0,805.0,9572.0,9895.0,81054.0,93.0,1203.0,48,2018
8,2018-12-01,3400892697789,1364.0,101.0,12,2.0,5362.0,570662.0,805.0,990.0,1062.0,81054.0,93.0,1203.0,48,2018
16,2018-12-01,3400891191226,1364.0,101.0,12,9.0,5362.0,570662.0,805.0,2610.0,2976.6666666666665,81054.0,93.0,1203.0,48,2018
9,2018-12-01,3400892203645,1364.0,101.0,12,4.0,5362.0,570662.0,805.0,1650.0,1603.3333333333333,81054.0,93.0,1203.0,48,2018
1,2018-12-01,3400890837149,1364.0,101.0,12,4.0,5362.0,570662.0,805.0,2710.0,2606.6666666666665,81054.0,93.0,1203.0,48,2018
2,2018-12-01,3400893826706,1364.0,101.0,12,4.0,5362.0,570662.0,805.0,2735.0,3236.6666666666665,81054.0,93.0,1203.0,48,2018
7,2018-12-01,3400893736135,1364.0,101.0,12,4.0,5362.0,570662.0,805.0,1723.0,1906.0,81054.0,93.0,1203.0,48,2018
17,2018-12-01,3400892669236,1364.0,101.0,12,16.0,5362.0,570662.0,805.0,9934.0,10195.666666666666,81054.0,93.0,1203.0,48,2018
4,2018-12-01,3400892088310,1364.0,101.0,12,4.0,5362.0,570662.0,805.0,2101.0,2338.6666666666665,81054.0,93.0,1203.0,48,2018
18,2018-12-01,3400892508566,1364.0,101.0,12,3.0,5362.0,570662.0,805.0,3570.0,4491.333333333333,81054.0,93.0,1203.0,48,2018
11,2018-12-01,3400891225037,1364.0,101.0,12,12.0,5362.0,570662.0,805.0,15380.0,15543.333333333334,81054.0,93.0,1203.0,48,2018
5,2018-12-01,3400892075761,1364.0,101.0,12,6.0,5362.0,570662.0,805.0,1430.0,1543.3333333333333,81054.0,93.0,1203.0,48,2018
14,2018-12-01,3400892761695,1364.0,101.0,12,2.0,5362.0,570662.0,805.0,1245.0,1668.6666666666667,81054.0,93.0,1203.0,48,2018
13,2018-12-01,3400892065366,1364.0,101.0,12,7.0,5362.0,570662.0,805.0,4570.0,4658.0,81054.0,93.0,1203.0,48,2018
3,2018-12-01,3400892052120,1364.0,101.0,12,3.0,5362.0,570662.0,805.0,2490.0,2783.3333333333335,81054.0,93.0,1203.0,48,2018
12,2018-12-01,3400891996128,1364.0,101.0,12,22.0,5362.0,570662.0,805.0,49650.0,55923.333333333336,81054.0,93.0,1203.0,48,2018
6,2018-12-01,3400892745848,1364.0,101.0,12,10.0,5362.0,570662.0,805.0,7650.0,6940.0,81054.0,93.0,1203.0,48,2018
14,2018-12-01,3400892761527,1364.0,101.0,12,6.0,5362.0,570662.0,805.0,5828.0,5069.0,81054.0,93.0,1203.0,48,2018
10,2018-12-01,3400891235203,1364.0,101.0,12,1.0,5362.0,570662.0,805.0,316.0,775.6666666666666,81054.0,93.0,1203.0,48,2018
3,2018-12-01,3400892729589,1364.0,101.0,12,7.0,5362.0,570662.0,805.0,4755.0,4612.0,81054.0,93.0,1203.0,48,2018
15,2018-12-01,3400893022634,1364.0,101.0,12,6.0,5362.0,570662.0,805.0,3090.0,3384.3333333333335,81054.0,93.0,1203.0,48,2018
16,2019-01-01,3400891191226,1353.0,100.0,1,6.0,5438.0,569894.0,843.0,2710.0,2890.0,82997.0,92.0,1141.0,1,2019
4,2019-01-01,3400892088310,1353.0,100.0,1,5.0,5438.0,569894.0,843.0,3027.0,2378.3333333333335,82997.0,92.0,1141.0,1,2019
1,2019-01-01,3400890837149,1353.0,100.0,1,5.0,5438.0,569894.0,843.0,2840.0,2603.3333333333335,82997.0,92.0,1141.0,1,2019
12,2019-01-01,3400891996128,1353.0,100.0,1,20.0,5438.0,569894.0,843.0,60650.0,55350.0,82997.0,92.0,1141.0,1,2019
2,2019-01-01,3400893826706,1353.0,100.0,1,4.0,5438.0,569894.0,843.0,3740.0,3183.3333333333335,82997.0,92.0,1141.0,1,2019
6,2019-01-01,3400892745848,1353.0,100.0,1,8.0,5438.0,569894.0,843.0,8092.0,7317.333333333333,82997.0,92.0,1141.0,1,2019
11,2019-01-01,3400891225037,1353.0,100.0,1,10.0,5438.0,569894.0,843.0,18460.0,16186.666666666666,82997.0,92.0,1141.0,1,2019
10,2019-01-01,3400891235203,1353.0,100.0,1,2.0,5438.0,569894.0,843.0,509.0,458.6666666666667,82997.0,92.0,1141.0,1,2019
14,2019-01-01,3400892761695,1353.0,100.0,1,2.0,5438.0,569894.0,843.0,1740.0,1550.3333333333333,82997.0,92.0,1141.0,1,2019
17,2019-01-01,3400892669236,1353.0,100.0,1,11.0,5438.0,569894.0,843.0,10087.0,9934.333333333334,82997.0,92.0,1141.0,1,2019
9,2019-01-01,3400892203645,1353.0,100.0,1,3.0,5438.0,569894.0,843.0,1360.0,1491.6666666666667,82997.0,92.0,1141.0,1,2019
12,2019-01-01,3400893875490,1353.0,100.0,1,13.0,5438.0,569894.0,843.0,9876.0,9606.666666666666,82997.0,92.0,1141.0,1,2019
3,2019-01-01,3400892052120,1353.0,100.0,1,5.0,5438.0,569894.0,843.0,3042.0,2874.0,82997.0,92.0,1141.0,1,2019
5,2019-01-01,3400892075761,1353.0,100.0,1,6.0,5438.0,569894.0,843.0,1410.0,1420.0,82997.0,92.0,1141.0,1,2019
14,2019-01-01,3400892761527,1353.0,100.0,1,4.0,5438.0,569894.0,843.0,3757.0,4376.666666666667,82997.0,92.0,1141.0,1,2019
13,2019-01-01,3400892065366,1353.0,100.0,1,6.0,5438.0,569894.0,843.0,5384.0,4887.0,82997.0,92.0,1141.0,1,2019
8,2019-01-01,3400892697789,1353.0,100.0,1,2.0,5438.0,569894.0,843.0,1230.0,1015.3333333333334,82997.0,92.0,1141.0,1,2019
7,2019-01-01,3400893736135,1353.0,100.0,1,5.0,5438.0,569894.0,843.0,2505.0,2087.6666666666665,82997.0,92.0,1141.0,1,2019
3,2019-01-01,3400892729589,1353.0,100.0,1,5.0,5438.0,569894.0,843.0,3870.0,4518.666666666667,82997.0,92.0,1141.0,1,2019
18,2019-01-01,3400892508566,1353.0,100.0,1,2.0,5438.0,569894.0,843.0,3110.0,3681.3333333333335,82997.0,92.0,1141.0,1,2019
15,2019-01-01,3400893022634,1353.0,100.0,1,8.0,5438.0,569894.0,843.0,3823.0,3337.0,82997.0,92.0,1141.0,1,2019
2,2019-02-01,3400893826706,1353.0,100.0,2,3.5,5438.0,569894.0,843.0,3240.0,3238.3333333333335,82997.0,92.0,1141.0,5,2019
14,2019-02-01,3400892761527,1353.0,100.0,2,5.0,5438.0,569894.0,843.0,3835.0,4473.333333333333,82997.0,92.0,1141.0,5,2019
3,2019-02-01,3400892052120,1353.0,100.0,2,5.0,5438.0,569894.0,843.0,2900.0,2810.6666666666665,82997.0,92.0,1141.0,5,2019
6,2019-02-01,3400892745848,1353.0,100.0,2,7.5,5438.0,569894.0,843.0,7688.0,7810.0,82997.0,92.0,1141.0,5,2019
12,2019-02-01,3400893875490,1353.0,100.0,2,13.5,5438.0,569894.0,843.0,8399.0,9282.333333333334,82997.0,92.0,1141.0,5,2019
18,2019-02-01,3400892508566,1353.0,100.0,2,3.0,5438.0,569894.0,843.0,2840.0,3173.3333333333335,82997.0,92.0,1141.0,5,2019
9,2019-02-01,3400892203645,1353.0,100.0,2,4.0,5438.0,569894.0,843.0,1200.0,1403.3333333333333,82997.0,92.0,1141.0,5,2019
12,2019-02-01,3400891996128,1353.0,100.0,2,24.0,5438.0,569894.0,843.0,49580.0,53293.333333333336,82997.0,92.0,1141.0,5,2019
1,2019-02-01,3400890837149,1353.0,100.0,2,6.0,5438.0,569894.0,843.0,2760.0,2770.0,82997.0,92.0,1141.0,5,2019
11,2019-02-01,3400891225037,1353.0,100.0,2,12.0,5438.0,569894.0,843.0,16180.0,16673.333333333332,82997.0,92.0,1141.0,5,2019
17,2019-02-01,3400892669236,1353.0,100.0,2,14.5,5438.0,569894.0,843.0,9331.0,9784.0,82997.0,92.0,1141.0,5,2019
14,2019-02-01,3400892761695,1353.0,100.0,2,2.0,5438.0,569894.0,843.0,1455.0,1480.0,82997.0,92.0,1141.0,5,2019
7,2019-02-01,3400893736135,1353.0,100.0,2,4.0,5438.0,569894.0,843.0,1730.0,1986.0,82997.0,92.0,1141.0,5,2019
3,2019-02-01,3400892729589,1353.0,100.0,2,9.5,5438.0,569894.0,843.0,4580.0,4401.666666666667,82997.0,92.0,1141.0,5,2019
16,2019-02-01,3400891191226,1353.0,100.0,2,9.0,5438.0,569894.0,843.0,2150.0,2490.0,82997.0,92.0,1141.0,5,2019
10,2019-02-01,3400891235203,1353.0,100.0,2,2.0,5438.0,569894.0,843.0,555.0,460.0,82997.0,92.0,1141.0,5,2019
13,2019-02-01,3400892065366,1353.0,100.0,2,7.0,5438.0,569894.0,843.0,5067.0,5007.0,82997.0,92.0,1141.0,5,2019
8,2019-02-01,3400892697789,1353.0,100.0,2,2.0,5438.0,569894.0,843.0,530.0,916.6666666666666,82997.0,92.0,1141.0,5,2019
5,2019-02-01,3400892075761,1353.0,100.0,2,5.0,5438.0,569894.0,843.0,1280.0,1373.3333333333333,82997.0,92.0,1141.0,5,2019
4,2019-02-01,3400892088310,1353.0,100.0,2,6.0,5438.0,569894.0,843.0,2662.0,2596.6666666666665,82997.0,92.0,1141.0,5,2019
15,2019-02-01,3400893022634,1353.0,100.0,2,7.0,5438.0,569894.0,843.0,2787.0,3233.3333333333335,82997.0,92.0,1141.0,5,2019
5,2019-03-01,3400892075761,1353.0,100.0,3,5.0,5438.0,569894.0,843.0,1280.0,1323.3333333333333,82997.0,92.0,1141.0,9,2019
14,2019-03-01,3400892761527,1353.0,100.0,3,8.0,5438.0,569894.0,843.0,295.0,2629.0,82997.0,92.0,1141.0,9,2019
3,2019-03-01,3400892729589,1353.0,100.0,3,13.0,5438.0,569894.0,843.0,4150.0,4200.0,82997.0,92.0,1141.0,9,2019
15,2019-03-01,3400893022634,1353.0,100.0,3,3.0,5438.0,569894.0,843.0,3160.0,3256.6666666666665,82997.0,92.0,1141.0,9,2019
11,2019-03-01,3400891225037,1353.0,100.0,3,2.0,5438.0,569894.0,843.0,15610.0,16750.0,82997.0,92.0,1141.0,9,2019
8,2019-03-01,3400892697789,1353.0,100.0,3,2.0,5438.0,569894.0,843.0,990.0,916.6666666666666,82997.0,92.0,1141.0,9,2019
18,2019-03-01,3400892508566,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,3110.0,3020.0,82997.0,92.0,1141.0,9,2019
12,2019-03-01,3400891996128,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,55480.0,55236.666666666664,82997.0,92.0,1141.0,9,2019
13,2019-03-01,3400892065366,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,4645.0,5032.0,82997.0,92.0,1141.0,9,2019
7,2019-03-01,3400893736135,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,1960.0,2065.0,82997.0,92.0,1141.0,9,2019
16,2019-03-01,3400891191226,1353.0,100.0,3,12.0,5438.0,569894.0,843.0,2590.0,2483.3333333333335,82997.0,92.0,1141.0,9,2019
3,2019-03-01,3400892052120,1353.0,100.0,3,5.0,5438.0,569894.0,843.0,2770.0,2904.0,82997.0,92.0,1141.0,9,2019
10,2019-03-01,3400891235203,1353.0,100.0,3,2.0,5438.0,569894.0,843.0,0.0,354.6666666666667,82997.0,92.0,1141.0,9,2019
1,2019-03-01,3400890837149,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,2760.0,2786.6666666666665,82997.0,92.0,1141.0,9,2019
2,2019-03-01,3400893826706,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,3240.0,3406.6666666666665,82997.0,92.0,1141.0,9,2019
14,2019-03-01,3400892761695,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,1604.0,1599.6666666666667,82997.0,92.0,1141.0,9,2019
6,2019-03-01,3400892745848,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,6550.0,7443.333333333333,82997.0,92.0,1141.0,9,2019
4,2019-03-01,3400892088310,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,2220.0,2636.3333333333335,82997.0,92.0,1141.0,9,2019
17,2019-03-01,3400892669236,1353.0,100.0,3,22.0,5438.0,569894.0,843.0,746.0,6721.333333333333,82997.0,92.0,1141.0,9,2019
9,2019-03-01,3400892203645,1353.0,100.0,3,3.0,5438.0,569894.0,843.0,1272.0,1277.3333333333333,82997.0,92.0,1141.0,9,2019
12,2019-03-01,3400893875490,1353.0,100.0,3,1.0,5438.0,569894.0,843.0,9103.0,9126.0,82997.0,92.0,1141.0,9,2019
