HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_ETB,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_HAD,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490,CLUSTER
3400892075761,2053.0,493.0,50.0,6.5,7161.0,1120190.0,1239.0,2470.0,0.0641504997045102,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,2053.0,493.0,50.0,6.5,7161.0,1120190.0,1239.0,5472.0,0.1117419766808664,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1330.0,0.0455561319670659,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400892203645,2053.0,493.0,50.0,9.0,7161.0,1120190.0,1239.0,4995.0,0.060653640193921,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,3945.0,0.0736329623202322,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400892508566,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,4790.0,0.0787682195349165,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400892669236,2053.0,493.0,50.0,14.0,7161.0,1120190.0,1239.0,11100.0,0.0839635108580216,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400892697789,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1860.0,0.0937368678790298,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3400892697789,2053.0,493.0,50.0,3.5,7161.0,1120190.0,1239.0,2400.0,0.0878207962737614,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400892729589,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,3400.0,0.0620616530941447,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3400892729589,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,5440.0,0.0714052525267687,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400892745848,2053.0,493.0,50.0,1.0,7161.0,1120190.0,1239.0,360.0,0.0067881043910857,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892761527,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,5575.0,0.0596249287398365,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3400892761527,2053.0,493.0,50.0,20.5,7161.0,1120190.0,1239.0,27475.0,0.0944762252488518,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400892761695,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,2110.0,0.0513060499854958,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3400892761695,2053.0,493.0,50.0,12.0,7161.0,1120190.0,1239.0,26105.0,0.090399849097251,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400893022634,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,2445.0,0.0797879272435663,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3400893736135,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2533.0,0.0481579754490486,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
3400893736135,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,4160.0,0.0581424884745108,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400893826706,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,3220.0,0.0546908892430638,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3400893826706,2053.0,493.0,50.0,5.0,7161.0,1120190.0,1239.0,5310.0,0.0650416573255551,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3400893875490,1411.0,94.0,12.0,9.5,5295.0,571879.0,684.0,10200.0,0.064227614405219,0.0,74102.0,0.0,57.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400893875490,2053.0,493.0,50.0,17.5,7161.0,1120190.0,1239.0,13064.0,0.071781734335264,650.0,118924.0,2878.0,75.0,1334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400890837149,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1855.0,0.0214091822725002,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400890837149,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,3340.0,0.0207356931749987,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,4361.0,0.0599483486663853,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891191226,2053.0,493.0,50.0,9.0,7161.0,1120190.0,1239.0,6960.0,0.0692988819198631,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891225037,1411.0,94.0,12.0,6.5,5295.0,571879.0,684.0,8640.0,0.0340231493420345,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,6560.0,0.0301229706940549,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,3390.0,0.0772128611134025,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891235203,2053.0,493.0,50.0,11.0,7161.0,1120190.0,1239.0,7600.0,0.0982802112979865,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891996128,1411.0,94.0,12.0,13.0,5295.0,571879.0,684.0,49500.0,0.0623313585734356,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2053.0,493.0,50.0,37.0,7161.0,1120190.0,1239.0,115150.0,0.0798982675871931,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2540.0,0.0853979952229546,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892052120,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,2110.0,0.0787001132446837,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892065366,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,2940.0,0.0465251050272118,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892065366,2053.0,493.0,50.0,7.0,7161.0,1120190.0,1239.0,7000.0,0.0582140277160919,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892075761,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,2870.0,0.0634975684098079,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892075761,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,3250.0,0.0701084977686696,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,226.0,0.0756262853169258,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892088310,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,5664.0,0.0784001691396816,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,1735.0,0.0386304496217308,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400892203645,2053.0,493.0,50.0,10.0,7161.0,1120190.0,1239.0,6780.0,0.0647515352840674,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,2458.0,0.0618053053806043,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400892508566,2053.0,493.0,50.0,3.0,7161.0,1120190.0,1239.0,5060.0,0.0679620922562743,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400892669236,2053.0,493.0,50.0,14.0,7161.0,1120190.0,1239.0,12277.0,0.086120099265542,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400892697789,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,2550.0,0.0895298836263945,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3400892697789,2053.0,493.0,50.0,3.0,7161.0,1120190.0,1239.0,2582.0,0.0990218918464028,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400892729589,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2760.0,0.0531302712835482,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3400892729589,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,7300.0,0.0709930349047412,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400892745848,2053.0,493.0,50.0,2.0,7161.0,1120190.0,1239.0,440.0,0.0052494673957729,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892761527,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,6315.0,0.0591217964696137,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3400892761527,2053.0,493.0,50.0,21.0,7161.0,1120190.0,1239.0,30335.0,0.0963085278448871,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400892761695,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1780.0,0.0486462768868325,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3400892761695,2053.0,493.0,50.0,16.0,7161.0,1120190.0,1239.0,30270.0,0.0943165271663192,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400893022634,1411.0,94.0,12.0,6.0,5295.0,571879.0,684.0,3135.0,0.0822270020054338,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
3400893022634,2053.0,493.0,50.0,1.0,7161.0,1120190.0,1239.0,21.0,0.0456898252214717,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3400893736135,1411.0,94.0,12.0,3.5,5295.0,571879.0,684.0,2895.0,0.0473918370733324,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
3400893736135,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,6140.0,0.065220618500482,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400893826706,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,3256.0,0.0577897454382957,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
3400893826706,2053.0,493.0,50.0,5.0,7161.0,1120190.0,1239.0,5905.0,0.0709549810145577,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3400893875490,1411.0,94.0,12.0,8.0,5295.0,571879.0,684.0,9110.0,0.063291169413891,0.0,74102.0,0.0,57.0,1140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400893875490,2053.0,493.0,50.0,20.0,7161.0,1120190.0,1239.0,15939.0,0.0745109143099903,650.0,118924.0,2878.0,75.0,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400890837149,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1500.0,0.0173423442606641,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400890837149,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,3950.0,0.0227691121809168,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,5090.0,0.0615036477846992,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891191226,2053.0,493.0,50.0,10.0,7161.0,1120190.0,1239.0,7400.0,0.0728929345812199,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891225037,1411.0,94.0,12.0,5.5,5295.0,571879.0,684.0,8710.0,0.0353232088913611,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,2053.0,493.0,50.0,7.0,7161.0,1120190.0,1239.0,6930.0,0.0327969568125561,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,2910.0,0.0710767397004168,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400891235203,2053.0,493.0,50.0,11.0,7161.0,1120190.0,1239.0,7990.0,0.0945985384501951,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891996128,1411.0,94.0,12.0,14.0,5295.0,571879.0,684.0,47820.0,0.0583467431319846,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2053.0,493.0,50.0,36.0,7161.0,1120190.0,1239.0,107050.0,0.0741506451757824,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2920.0,0.0845049442925185,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892052120,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,1920.0,0.0775837995816385,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892065366,1411.0,94.0,12.0,5.5,5295.0,571879.0,684.0,4040.0,0.0495936689500893,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892065366,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,7090.0,0.0643156808344148,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892075761,1411.0,94.0,12.0,2.5,5295.0,571879.0,684.0,3040.0,0.0747606332434242,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892075761,2053.0,493.0,50.0,7.0,7161.0,1120190.0,1239.0,3410.0,0.0791679194826653,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,4962.0,0.0748810627973794,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,1375.0,0.0474013829725704,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400892203645,2053.0,493.0,50.0,9.0,7161.0,1120190.0,1239.0,5515.0,0.0655183928447966,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,3760.0,0.0622746568464626,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400892508566,2053.0,493.0,50.0,3.0,7161.0,1120190.0,1239.0,4200.0,0.071893601005581,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400892669236,2053.0,493.0,50.0,15.0,7161.0,1120190.0,1239.0,12570.0,0.0904584404727358,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400892697789,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,2790.0,0.1041491539043021,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3400892697789,2053.0,493.0,50.0,5.0,7161.0,1120190.0,1239.0,3980.0,0.122949114783266,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400892729589,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,3260.0,0.0610082080600744,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3400892729589,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,5540.0,0.0737411523849247,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400892745848,2053.0,493.0,50.0,1.5,7161.0,1120190.0,1239.0,470.0,0.0057472617177859,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892761527,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,5830.0,0.0638001756389989,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
3400892761527,2053.0,493.0,50.0,22.0,7161.0,1120190.0,1239.0,30800.0,0.1005738879864774,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400892761695,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2840.0,0.0565850508611964,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3400892761695,2053.0,493.0,50.0,13.0,7161.0,1120190.0,1239.0,27424.0,0.0981748199722461,650.0,118924.0,2878.0,75.0,1334.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400893022634,1411.0,94.0,12.0,6.0,5295.0,571879.0,684.0,3521.0,0.0544672313879247,0.0,74102.0,0.0,57.0,1140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
