CODE_ATC,DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_SLD,SEJ_SSR,WEEK,YEAR
12,2018-08-01,3400891996128,2008.0,517.0,8,26.0,7439.0,1159220.0,1322.0,99090.0,99330.0,115376.0,118.0,1183.0,31,2018
1,2018-08-01,3400890837149,2008.0,517.0,8,6.0,7439.0,1159220.0,1322.0,3830.0,4186.666666666667,115376.0,118.0,1183.0,31,2018
16,2018-08-01,3400891191226,2008.0,517.0,8,11.0,7439.0,1159220.0,1322.0,6330.0,6180.0,115376.0,118.0,1183.0,31,2018
18,2018-08-01,3400892508566,2008.0,517.0,8,4.0,7439.0,1159220.0,1322.0,4950.0,5050.0,115376.0,118.0,1183.0,31,2018
6,2018-08-01,3400892745848,2008.0,517.0,8,1.0,7439.0,1159220.0,1322.0,200.0,413.3333333333333,115376.0,118.0,1183.0,31,2018
5,2018-08-01,3400892075761,2008.0,517.0,8,6.0,7439.0,1159220.0,1322.0,2640.0,2520.0,115376.0,118.0,1183.0,31,2018
2,2018-08-01,3400893826706,2008.0,517.0,8,8.0,7439.0,1159220.0,1322.0,9530.0,7965.0,115376.0,118.0,1183.0,31,2018
3,2018-08-01,3400892052120,2008.0,517.0,8,3.0,7439.0,1159220.0,1322.0,1400.0,1226.6666666666667,115376.0,118.0,1183.0,31,2018
11,2018-08-01,3400891225037,2008.0,517.0,8,11.0,7439.0,1159220.0,1322.0,11270.0,11626.666666666666,115376.0,118.0,1183.0,31,2018
12,2018-08-01,3400893875490,2008.0,517.0,8,16.0,7439.0,1159220.0,1322.0,13920.0,14099.333333333334,115376.0,118.0,1183.0,31,2018
4,2018-08-01,3400892088310,2008.0,517.0,8,7.0,7439.0,1159220.0,1322.0,4900.0,4301.666666666667,115376.0,118.0,1183.0,31,2018
3,2018-08-01,3400892729589,2008.0,517.0,8,10.0,7439.0,1159220.0,1322.0,7950.0,7050.0,115376.0,118.0,1183.0,31,2018
13,2018-08-01,3400892065366,2008.0,517.0,8,10.0,7439.0,1159220.0,1322.0,7530.0,7376.666666666667,115376.0,118.0,1183.0,31,2018
8,2018-08-01,3400892697789,2008.0,517.0,8,2.0,7439.0,1159220.0,1322.0,1220.0,1420.0,115376.0,118.0,1183.0,31,2018
14,2018-08-01,3400892761695,2008.0,517.0,8,11.0,7439.0,1159220.0,1322.0,23710.0,25273.333333333332,115376.0,118.0,1183.0,31,2018
17,2018-08-01,3400892669236,2008.0,517.0,8,11.0,7439.0,1159220.0,1322.0,9714.0,10064.0,115376.0,118.0,1183.0,31,2018
15,2018-08-01,3400893022634,2008.0,517.0,8,2.0,7439.0,1159220.0,1322.0,3404.0,3521.3333333333335,115376.0,118.0,1183.0,31,2018
10,2018-08-01,3400891235203,2008.0,517.0,8,1.0,7439.0,1159220.0,1322.0,600.0,720.0,115376.0,118.0,1183.0,31,2018
7,2018-08-01,3400893736135,2008.0,517.0,8,5.0,7439.0,1159220.0,1322.0,4420.0,4726.666666666667,115376.0,118.0,1183.0,31,2018
14,2018-08-01,3400892761527,2008.0,517.0,8,19.0,7439.0,1159220.0,1322.0,25750.0,28361.666666666668,115376.0,118.0,1183.0,31,2018
16,2018-09-01,3400891191226,2008.0,517.0,9,12.0,7439.0,1159220.0,1322.0,5440.0,6066.666666666667,115376.0,118.0,1183.0,35,2018
1,2018-09-01,3400890837149,2008.0,517.0,9,6.0,7439.0,1159220.0,1322.0,3910.0,4093.3333333333335,115376.0,118.0,1183.0,35,2018
2,2018-09-01,3400893826706,2008.0,517.0,9,6.0,7439.0,1159220.0,1322.0,6753.0,8077.666666666667,115376.0,118.0,1183.0,35,2018
7,2018-09-01,3400893736135,2008.0,517.0,9,5.5,7439.0,1159220.0,1322.0,4760.0,4741.666666666667,115376.0,118.0,1183.0,35,2018
12,2018-09-01,3400893875490,2008.0,517.0,9,17.0,7439.0,1159220.0,1322.0,13005.0,13903.333333333334,115376.0,118.0,1183.0,35,2018
11,2018-09-01,3400891225037,2008.0,517.0,9,11.0,7439.0,1159220.0,1322.0,9850.0,11350.0,115376.0,118.0,1183.0,35,2018
14,2018-09-01,3400892761695,2008.0,517.0,9,13.0,7439.0,1159220.0,1322.0,26225.0,25678.333333333332,115376.0,118.0,1183.0,35,2018
10,2018-09-01,3400891235203,2008.0,517.0,9,1.0,7439.0,1159220.0,1322.0,1000.0,833.3333333333334,115376.0,118.0,1183.0,35,2018
12,2018-09-01,3400891996128,2008.0,517.0,9,28.0,7439.0,1159220.0,1322.0,93150.0,98350.0,115376.0,118.0,1183.0,35,2018
15,2018-09-01,3400893022634,2008.0,517.0,9,2.0,7439.0,1159220.0,1322.0,3320.0,3562.6666666666665,115376.0,118.0,1183.0,35,2018
14,2018-09-01,3400892761527,2008.0,517.0,9,17.5,7439.0,1159220.0,1322.0,25075.0,26413.333333333332,115376.0,118.0,1183.0,35,2018
8,2018-09-01,3400892697789,2008.0,517.0,9,3.0,7439.0,1159220.0,1322.0,1720.0,1543.3333333333333,115376.0,118.0,1183.0,35,2018
9,2018-09-01,3400892203645,2008.0,517.0,9,7.5,7439.0,1159220.0,1322.0,4560.0,4771.666666666667,115376.0,118.0,1183.0,35,2018
3,2018-09-01,3400892052120,2008.0,517.0,9,3.0,7439.0,1159220.0,1322.0,1320.0,1376.6666666666667,115376.0,118.0,1183.0,35,2018
3,2018-09-01,3400892729589,2008.0,517.0,9,8.0,7439.0,1159220.0,1322.0,5600.0,6600.0,115376.0,118.0,1183.0,35,2018
4,2018-09-01,3400892088310,2008.0,517.0,9,4.0,7439.0,1159220.0,1322.0,3190.0,4160.0,115376.0,118.0,1183.0,35,2018
17,2018-09-01,3400892669236,2008.0,517.0,9,11.0,7439.0,1159220.0,1322.0,8862.0,9782.0,115376.0,118.0,1183.0,35,2018
18,2018-09-01,3400892508566,2008.0,517.0,9,4.5,7439.0,1159220.0,1322.0,3820.0,4646.666666666667,115376.0,118.0,1183.0,35,2018
5,2018-09-01,3400892075761,2008.0,517.0,9,7.5,7439.0,1159220.0,1322.0,2450.0,2513.3333333333335,115376.0,118.0,1183.0,35,2018
6,2018-09-01,3400892745848,2008.0,517.0,9,1.0,7439.0,1159220.0,1322.0,550.0,383.3333333333333,115376.0,118.0,1183.0,35,2018
13,2018-09-01,3400892065366,2008.0,517.0,9,8.0,7439.0,1159220.0,1322.0,6014.0,6998.0,115376.0,118.0,1183.0,35,2018
6,2018-10-01,3400892745848,2008.0,517.0,10,1.0,7439.0,1159220.0,1322.0,490.0,413.3333333333333,115376.0,118.0,1183.0,40,2018
3,2018-10-01,3400892052120,2008.0,517.0,10,3.0,7439.0,1159220.0,1322.0,1260.0,1326.6666666666667,115376.0,118.0,1183.0,40,2018
4,2018-10-01,3400892088310,2008.0,517.0,10,5.0,7439.0,1159220.0,1322.0,4675.0,4255.0,115376.0,118.0,1183.0,40,2018
14,2018-10-01,3400892761695,2008.0,517.0,10,12.0,7439.0,1159220.0,1322.0,27715.0,25883.333333333332,115376.0,118.0,1183.0,40,2018
7,2018-10-01,3400893736135,2008.0,517.0,10,7.0,7439.0,1159220.0,1322.0,5840.0,5006.666666666667,115376.0,118.0,1183.0,40,2018
17,2018-10-01,3400892669236,2008.0,517.0,10,13.0,7439.0,1159220.0,1322.0,9241.0,9272.333333333334,115376.0,118.0,1183.0,40,2018
10,2018-10-01,3400891235203,2008.0,517.0,10,1.0,7439.0,1159220.0,1322.0,1320.0,973.3333333333334,115376.0,118.0,1183.0,40,2018
2,2018-10-01,3400893826706,2008.0,517.0,10,6.0,7439.0,1159220.0,1322.0,8940.0,8407.666666666666,115376.0,118.0,1183.0,40,2018
13,2018-10-01,3400892065366,2008.0,517.0,10,8.0,7439.0,1159220.0,1322.0,7907.0,7150.333333333333,115376.0,118.0,1183.0,40,2018
16,2018-10-01,3400891191226,2008.0,517.0,10,13.0,7439.0,1159220.0,1322.0,7280.0,6350.0,115376.0,118.0,1183.0,40,2018
18,2018-10-01,3400892508566,2008.0,517.0,10,4.0,7439.0,1159220.0,1322.0,4130.0,4300.0,115376.0,118.0,1183.0,40,2018
3,2018-10-01,3400892729589,2008.0,517.0,10,9.0,7439.0,1159220.0,1322.0,6710.0,6753.333333333333,115376.0,118.0,1183.0,40,2018
12,2018-10-01,3400891996128,2008.0,517.0,10,30.0,7439.0,1159220.0,1322.0,111660.0,101300.0,115376.0,118.0,1183.0,40,2018
1,2018-10-01,3400890837149,2008.0,517.0,10,6.0,7439.0,1159220.0,1322.0,3840.0,3860.0,115376.0,118.0,1183.0,40,2018
9,2018-10-01,3400892203645,2008.0,517.0,10,9.0,7439.0,1159220.0,1322.0,6155.0,5141.666666666667,115376.0,118.0,1183.0,40,2018
5,2018-10-01,3400892075761,2008.0,517.0,10,9.0,7439.0,1159220.0,1322.0,3350.0,2813.3333333333335,115376.0,118.0,1183.0,40,2018
15,2018-10-01,3400893022634,2008.0,517.0,10,1.0,7439.0,1159220.0,1322.0,3900.0,3541.3333333333335,115376.0,118.0,1183.0,40,2018
8,2018-10-01,3400892697789,2008.0,517.0,10,2.0,7439.0,1159220.0,1322.0,1680.0,1540.0,115376.0,118.0,1183.0,40,2018
11,2018-10-01,3400891225037,2008.0,517.0,10,11.0,7439.0,1159220.0,1322.0,12640.0,11253.333333333334,115376.0,118.0,1183.0,40,2018
14,2018-10-01,3400892761527,2008.0,517.0,10,22.0,7439.0,1159220.0,1322.0,33490.0,28105.0,115376.0,118.0,1183.0,40,2018
12,2018-10-01,3400893875490,2008.0,517.0,10,18.0,7439.0,1159220.0,1322.0,15039.0,13988.0,115376.0,118.0,1183.0,40,2018
10,2018-11-01,3400891235203,2008.0,517.0,11,1.0,7439.0,1159220.0,1322.0,150.0,823.3333333333334,115376.0,118.0,1183.0,44,2018
7,2018-11-01,3400893736135,2008.0,517.0,11,5.0,7439.0,1159220.0,1322.0,5250.0,5283.333333333333,115376.0,118.0,1183.0,44,2018
16,2018-11-01,3400891191226,2008.0,517.0,11,11.0,7439.0,1159220.0,1322.0,6630.0,6450.0,115376.0,118.0,1183.0,44,2018
15,2018-11-01,3400893022634,2008.0,517.0,11,1.0,7439.0,1159220.0,1322.0,3100.0,3440.0,115376.0,118.0,1183.0,44,2018
5,2018-11-01,3400892075761,2008.0,517.0,11,9.0,7439.0,1159220.0,1322.0,3580.0,3126.6666666666665,115376.0,118.0,1183.0,44,2018
8,2018-11-01,3400892697789,2008.0,517.0,11,1.5,7439.0,1159220.0,1322.0,1350.0,1583.3333333333333,115376.0,118.0,1183.0,44,2018
3,2018-11-01,3400892729589,2008.0,517.0,11,10.0,7439.0,1159220.0,1322.0,7030.0,6446.666666666667,115376.0,118.0,1183.0,44,2018
14,2018-11-01,3400892761695,2008.0,517.0,11,12.0,7439.0,1159220.0,1322.0,25915.0,26618.333333333332,115376.0,118.0,1183.0,44,2018
1,2018-11-01,3400890837149,2008.0,517.0,11,6.0,7439.0,1159220.0,1322.0,4230.0,3993.3333333333335,115376.0,118.0,1183.0,44,2018
3,2018-11-01,3400892052120,2008.0,517.0,11,3.5,7439.0,1159220.0,1322.0,1300.0,1293.3333333333333,115376.0,118.0,1183.0,44,2018
17,2018-11-01,3400892669236,2008.0,517.0,11,11.0,7439.0,1159220.0,1322.0,10603.0,9568.666666666666,115376.0,118.0,1183.0,44,2018
11,2018-11-01,3400891225037,2008.0,517.0,11,9.5,7439.0,1159220.0,1322.0,9090.0,10526.666666666666,115376.0,118.0,1183.0,44,2018
13,2018-11-01,3400892065366,2008.0,517.0,11,8.0,7439.0,1159220.0,1322.0,7500.0,7140.333333333333,115376.0,118.0,1183.0,44,2018
6,2018-11-01,3400892745848,2008.0,517.0,11,1.0,7439.0,1159220.0,1322.0,450.0,496.6666666666667,115376.0,118.0,1183.0,44,2018
2,2018-11-01,3400893826706,2008.0,517.0,11,8.0,7439.0,1159220.0,1322.0,8510.0,8067.666666666667,115376.0,118.0,1183.0,44,2018
12,2018-11-01,3400893875490,2008.0,517.0,11,16.0,7439.0,1159220.0,1322.0,12762.0,13602.0,115376.0,118.0,1183.0,44,2018
14,2018-11-01,3400892761527,2008.0,517.0,11,22.0,7439.0,1159220.0,1322.0,27440.0,28668.333333333332,115376.0,118.0,1183.0,44,2018
4,2018-11-01,3400892088310,2008.0,517.0,11,7.5,7439.0,1159220.0,1322.0,4575.0,4146.666666666667,115376.0,118.0,1183.0,44,2018
12,2018-11-01,3400891996128,2008.0,517.0,11,29.5,7439.0,1159220.0,1322.0,101690.0,102166.66666666667,115376.0,118.0,1183.0,44,2018
9,2018-11-01,3400892203645,2008.0,517.0,11,9.0,7439.0,1159220.0,1322.0,5645.0,5453.333333333333,115376.0,118.0,1183.0,44,2018
18,2018-11-01,3400892508566,2008.0,517.0,11,4.0,7439.0,1159220.0,1322.0,4120.0,4023.3333333333335,115376.0,118.0,1183.0,44,2018
12,2018-12-01,3400893875490,2008.0,517.0,12,16.0,7439.0,1159220.0,1322.0,12131.0,13310.666666666666,115376.0,118.0,1183.0,48,2018
8,2018-12-01,3400892697789,2008.0,517.0,12,2.0,7439.0,1159220.0,1322.0,1420.0,1483.3333333333333,115376.0,118.0,1183.0,48,2018
16,2018-12-01,3400891191226,2008.0,517.0,12,11.0,7439.0,1159220.0,1322.0,6300.0,6736.666666666667,115376.0,118.0,1183.0,48,2018
9,2018-12-01,3400892203645,2008.0,517.0,12,10.0,7439.0,1159220.0,1322.0,5460.0,5753.333333333333,115376.0,118.0,1183.0,48,2018
1,2018-12-01,3400890837149,2008.0,517.0,12,7.0,7439.0,1159220.0,1322.0,4120.0,4063.3333333333335,115376.0,118.0,1183.0,48,2018
2,2018-12-01,3400893826706,2008.0,517.0,12,8.0,7439.0,1159220.0,1322.0,9320.0,8923.333333333334,115376.0,118.0,1183.0,48,2018
7,2018-12-01,3400893736135,2008.0,517.0,12,7.0,7439.0,1159220.0,1322.0,5540.0,5543.333333333333,115376.0,118.0,1183.0,48,2018
17,2018-12-01,3400892669236,2008.0,517.0,12,12.0,7439.0,1159220.0,1322.0,10964.0,10269.333333333334,115376.0,118.0,1183.0,48,2018
4,2018-12-01,3400892088310,2008.0,517.0,12,4.0,7439.0,1159220.0,1322.0,4537.0,4595.666666666667,115376.0,118.0,1183.0,48,2018
18,2018-12-01,3400892508566,2008.0,517.0,12,3.0,7439.0,1159220.0,1322.0,4710.0,4320.0,115376.0,118.0,1183.0,48,2018
11,2018-12-01,3400891225037,2008.0,517.0,12,8.0,7439.0,1159220.0,1322.0,11080.0,10936.666666666666,115376.0,118.0,1183.0,48,2018
5,2018-12-01,3400892075761,2008.0,517.0,12,6.0,7439.0,1159220.0,1322.0,2350.0,3093.3333333333335,115376.0,118.0,1183.0,48,2018
14,2018-12-01,3400892761695,2008.0,517.0,12,13.0,7439.0,1159220.0,1322.0,25335.0,26321.666666666668,115376.0,118.0,1183.0,48,2018
13,2018-12-01,3400892065366,2008.0,517.0,12,8.0,7439.0,1159220.0,1322.0,6430.0,7279.0,115376.0,118.0,1183.0,48,2018
3,2018-12-01,3400892052120,2008.0,517.0,12,3.0,7439.0,1159220.0,1322.0,1060.0,1206.6666666666667,115376.0,118.0,1183.0,48,2018
12,2018-12-01,3400891996128,2008.0,517.0,12,32.0,7439.0,1159220.0,1322.0,98230.0,103860.0,115376.0,118.0,1183.0,48,2018
6,2018-12-01,3400892745848,2008.0,517.0,12,2.0,7439.0,1159220.0,1322.0,760.0,566.6666666666666,115376.0,118.0,1183.0,48,2018
14,2018-12-01,3400892761527,2008.0,517.0,12,19.0,7439.0,1159220.0,1322.0,28825.0,29918.333333333332,115376.0,118.0,1183.0,48,2018
10,2018-12-01,3400891235203,2008.0,517.0,12,1.0,7439.0,1159220.0,1322.0,930.0,800.0,115376.0,118.0,1183.0,48,2018
3,2018-12-01,3400892729589,2008.0,517.0,12,9.0,7439.0,1159220.0,1322.0,6250.0,6663.333333333333,115376.0,118.0,1183.0,48,2018
15,2018-12-01,3400893022634,2008.0,517.0,12,2.0,7439.0,1159220.0,1322.0,3130.0,3376.6666666666665,115376.0,118.0,1183.0,48,2018
16,2019-01-01,3400891191226,2011.0,529.0,1,12.0,7578.0,1171739.0,1318.0,5890.0,6273.333333333333,116793.0,124.0,1169.0,1,2019
4,2019-01-01,3400892088310,2011.0,529.0,1,5.0,7578.0,1171739.0,1318.0,5000.0,4704.0,116793.0,124.0,1169.0,1,2019
1,2019-01-01,3400890837149,2011.0,529.0,1,7.0,7578.0,1171739.0,1318.0,4650.0,4333.333333333333,116793.0,124.0,1169.0,1,2019
12,2019-01-01,3400891996128,2011.0,529.0,1,30.0,7578.0,1171739.0,1318.0,112000.0,103973.33333333333,116793.0,124.0,1169.0,1,2019
2,2019-01-01,3400893826706,2011.0,529.0,1,9.0,7578.0,1171739.0,1318.0,9335.0,9055.0,116793.0,124.0,1169.0,1,2019
6,2019-01-01,3400892745848,2011.0,529.0,1,1.0,7578.0,1171739.0,1318.0,340.0,516.6666666666666,116793.0,124.0,1169.0,1,2019
11,2019-01-01,3400891225037,2011.0,529.0,1,10.0,7578.0,1171739.0,1318.0,12460.0,10876.666666666666,116793.0,124.0,1169.0,1,2019
10,2019-01-01,3400891235203,2011.0,529.0,1,1.0,7578.0,1171739.0,1318.0,300.0,460.0,116793.0,124.0,1169.0,1,2019
14,2019-01-01,3400892761695,2011.0,529.0,1,13.0,7578.0,1171739.0,1318.0,23655.0,24968.333333333332,116793.0,124.0,1169.0,1,2019
17,2019-01-01,3400892669236,2011.0,529.0,1,12.0,7578.0,1171739.0,1318.0,11252.0,10939.666666666666,116793.0,124.0,1169.0,1,2019
9,2019-01-01,3400892203645,2011.0,529.0,1,9.0,7578.0,1171739.0,1318.0,3710.0,4938.333333333333,116793.0,124.0,1169.0,1,2019
12,2019-01-01,3400893875490,2011.0,529.0,1,17.0,7578.0,1171739.0,1318.0,13832.0,12908.333333333334,116793.0,124.0,1169.0,1,2019
3,2019-01-01,3400892052120,2011.0,529.0,1,4.0,7578.0,1171739.0,1318.0,1180.0,1180.0,116793.0,124.0,1169.0,1,2019
5,2019-01-01,3400892075761,2011.0,529.0,1,8.0,7578.0,1171739.0,1318.0,3660.0,3196.6666666666665,116793.0,124.0,1169.0,1,2019
14,2019-01-01,3400892761527,2011.0,529.0,1,18.0,7578.0,1171739.0,1318.0,31480.0,29248.333333333332,116793.0,124.0,1169.0,1,2019
13,2019-01-01,3400892065366,2011.0,529.0,1,10.0,7578.0,1171739.0,1318.0,8983.0,7637.666666666667,116793.0,124.0,1169.0,1,2019
8,2019-01-01,3400892697789,2011.0,529.0,1,3.0,7578.0,1171739.0,1318.0,2220.0,1663.3333333333333,116793.0,124.0,1169.0,1,2019
7,2019-01-01,3400893736135,2011.0,529.0,1,6.0,7578.0,1171739.0,1318.0,5820.0,5536.666666666667,116793.0,124.0,1169.0,1,2019
3,2019-01-01,3400892729589,2011.0,529.0,1,9.0,7578.0,1171739.0,1318.0,7200.0,6826.666666666667,116793.0,124.0,1169.0,1,2019
18,2019-01-01,3400892508566,2011.0,529.0,1,4.0,7578.0,1171739.0,1318.0,5450.0,4760.0,116793.0,124.0,1169.0,1,2019
15,2019-01-01,3400893022634,2011.0,529.0,1,2.0,7578.0,1171739.0,1318.0,3600.0,3276.6666666666665,116793.0,124.0,1169.0,1,2019
2,2019-02-01,3400893826706,2011.0,529.0,2,7.0,7578.0,1171739.0,1318.0,8975.0,9210.0,116793.0,124.0,1169.0,5,2019
14,2019-02-01,3400892761527,2011.0,529.0,2,23.0,7578.0,1171739.0,1318.0,26230.0,28845.0,116793.0,124.0,1169.0,5,2019
3,2019-02-01,3400892052120,2011.0,529.0,2,3.5,7578.0,1171739.0,1318.0,1340.0,1193.3333333333333,116793.0,124.0,1169.0,5,2019
6,2019-02-01,3400892745848,2011.0,529.0,2,1.0,7578.0,1171739.0,1318.0,240.0,446.6666666666667,116793.0,124.0,1169.0,5,2019
12,2019-02-01,3400893875490,2011.0,529.0,2,16.0,7578.0,1171739.0,1318.0,12865.0,12942.666666666666,116793.0,124.0,1169.0,5,2019
18,2019-02-01,3400892508566,2011.0,529.0,2,4.0,7578.0,1171739.0,1318.0,3990.0,4716.666666666667,116793.0,124.0,1169.0,5,2019
9,2019-02-01,3400892203645,2011.0,529.0,2,5.0,7578.0,1171739.0,1318.0,5455.0,4875.0,116793.0,124.0,1169.0,5,2019
12,2019-02-01,3400891996128,2011.0,529.0,2,36.0,7578.0,1171739.0,1318.0,102080.0,104103.33333333333,116793.0,124.0,1169.0,5,2019
1,2019-02-01,3400890837149,2011.0,529.0,2,8.0,7578.0,1171739.0,1318.0,3750.0,4173.333333333333,116793.0,124.0,1169.0,5,2019
11,2019-02-01,3400891225037,2011.0,529.0,2,10.5,7578.0,1171739.0,1318.0,12440.0,11993.333333333334,116793.0,124.0,1169.0,5,2019
17,2019-02-01,3400892669236,2011.0,529.0,2,13.0,7578.0,1171739.0,1318.0,10379.0,10865.0,116793.0,124.0,1169.0,5,2019
14,2019-02-01,3400892761695,2011.0,529.0,2,12.5,7578.0,1171739.0,1318.0,27035.0,25341.666666666668,116793.0,124.0,1169.0,5,2019
7,2019-02-01,3400893736135,2011.0,529.0,2,6.0,7578.0,1171739.0,1318.0,6020.0,5793.333333333333,116793.0,124.0,1169.0,5,2019
3,2019-02-01,3400892729589,2011.0,529.0,2,10.0,7578.0,1171739.0,1318.0,7050.0,6833.333333333333,116793.0,124.0,1169.0,5,2019
16,2019-02-01,3400891191226,2011.0,529.0,2,12.0,7578.0,1171739.0,1318.0,5140.0,5776.666666666667,116793.0,124.0,1169.0,5,2019
10,2019-02-01,3400891235203,2011.0,529.0,2,1.0,7578.0,1171739.0,1318.0,930.0,720.0,116793.0,124.0,1169.0,5,2019
13,2019-02-01,3400892065366,2011.0,529.0,2,10.0,7578.0,1171739.0,1318.0,8170.0,7861.0,116793.0,124.0,1169.0,5,2019
8,2019-02-01,3400892697789,2011.0,529.0,2,2.0,7578.0,1171739.0,1318.0,1680.0,1773.3333333333333,116793.0,124.0,1169.0,5,2019
5,2019-02-01,3400892075761,2011.0,529.0,2,9.0,7578.0,1171739.0,1318.0,2880.0,2963.3333333333335,116793.0,124.0,1169.0,5,2019
4,2019-02-01,3400892088310,2011.0,529.0,2,6.0,7578.0,1171739.0,1318.0,4455.0,4664.0,116793.0,124.0,1169.0,5,2019
15,2019-02-01,3400893022634,2011.0,529.0,2,1.5,7578.0,1171739.0,1318.0,3700.0,3476.6666666666665,116793.0,124.0,1169.0,5,2019
5,2019-03-01,3400892075761,2011.0,529.0,3,14.0,7578.0,1171739.0,1318.0,2470.0,3003.3333333333335,116793.0,124.0,1169.0,9,2019
14,2019-03-01,3400892761527,2011.0,529.0,3,24.0,7578.0,1171739.0,1318.0,28550.0,28753.333333333332,116793.0,124.0,1169.0,9,2019
3,2019-03-01,3400892729589,2011.0,529.0,3,14.0,7578.0,1171739.0,1318.0,6640.0,6963.333333333333,116793.0,124.0,1169.0,9,2019
15,2019-03-01,3400893022634,2011.0,529.0,3,2.0,7578.0,1171739.0,1318.0,3404.0,3568.0,116793.0,124.0,1169.0,9,2019
11,2019-03-01,3400891225037,2011.0,529.0,3,14.0,7578.0,1171739.0,1318.0,10300.0,11733.333333333334,116793.0,124.0,1169.0,9,2019
8,2019-03-01,3400892697789,2011.0,529.0,3,3.0,7578.0,1171739.0,1318.0,1680.0,1860.0,116793.0,124.0,1169.0,9,2019
18,2019-03-01,3400892508566,2011.0,529.0,3,2.0,7578.0,1171739.0,1318.0,4450.0,4630.0,116793.0,124.0,1169.0,9,2019
12,2019-03-01,3400891996128,2011.0,529.0,3,38.0,7578.0,1171739.0,1318.0,101690.0,105256.66666666667,116793.0,124.0,1169.0,9,2019
13,2019-03-01,3400892065366,2011.0,529.0,3,17.0,7578.0,1171739.0,1318.0,7450.0,8201.0,116793.0,124.0,1169.0,9,2019
7,2019-03-01,3400893736135,2011.0,529.0,3,13.0,7578.0,1171739.0,1318.0,4790.0,5543.333333333333,116793.0,124.0,1169.0,9,2019
16,2019-03-01,3400891191226,2011.0,529.0,3,15.0,7578.0,1171739.0,1318.0,6300.0,5776.666666666667,116793.0,124.0,1169.0,9,2019
3,2019-03-01,3400892052120,2011.0,529.0,3,4.0,7578.0,1171739.0,1318.0,1410.0,1310.0,116793.0,124.0,1169.0,9,2019
10,2019-03-01,3400891235203,2011.0,529.0,3,1.0,7578.0,1171739.0,1318.0,0.0,410.0,116793.0,124.0,1169.0,9,2019
1,2019-03-01,3400890837149,2011.0,529.0,3,6.0,7578.0,1171739.0,1318.0,3870.0,4090.0,116793.0,124.0,1169.0,9,2019
2,2019-03-01,3400893826706,2011.0,529.0,3,11.0,7578.0,1171739.0,1318.0,7345.0,8551.666666666666,116793.0,124.0,1169.0,9,2019
14,2019-03-01,3400892761695,2011.0,529.0,3,17.0,7578.0,1171739.0,1318.0,25445.0,25378.333333333332,116793.0,124.0,1169.0,9,2019
6,2019-03-01,3400892745848,2011.0,529.0,3,2.0,7578.0,1171739.0,1318.0,480.0,353.3333333333333,116793.0,124.0,1169.0,9,2019
4,2019-03-01,3400892088310,2011.0,529.0,3,5.0,7578.0,1171739.0,1318.0,4537.0,4664.0,116793.0,124.0,1169.0,9,2019
17,2019-03-01,3400892669236,2011.0,529.0,3,15.0,7578.0,1171739.0,1318.0,10218.0,10616.333333333334,116793.0,124.0,1169.0,9,2019
9,2019-03-01,3400892203645,2011.0,529.0,3,22.0,7578.0,1171739.0,1318.0,5455.0,4873.333333333333,116793.0,124.0,1169.0,9,2019
12,2019-03-01,3400893875490,2011.0,529.0,3,21.0,7578.0,1171739.0,1318.0,13609.0,13435.333333333334,116793.0,124.0,1169.0,9,2019
