HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490
3400891191226,1157.0,187.0,6.0,5001.0,539067.0,714.0,2950.0,0.18503430599840837,75420.0,1236.0,261.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1157.0,187.0,6.0,5001.0,539067.0,714.0,1840.0,0.1688216550838614,75420.0,1236.0,261.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,1157.0,187.0,3.5,5001.0,539067.0,714.0,2799.0,0.1767805773175759,75420.0,1236.0,261.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1157.0,187.0,5.5,5001.0,539067.0,714.0,3693.0,0.16715378056260669,75420.0,1236.0,261.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892729589,1157.0,187.0,5.0,5001.0,539067.0,714.0,3708.0,0.1475703299017899,75420.0,1236.0,261.0,2017.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,10.0,5007.0,541454.0,703.0,8528.0,0.1691626569009435,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,1159.0,139.0,5.0,5007.0,541454.0,703.0,1910.0,0.15588820932303304,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,2750.0,0.16161304207024374,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,14.5,5007.0,541454.0,703.0,8618.0,0.17420129013894556,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,1159.0,139.0,7.0,5007.0,541454.0,703.0,2920.0,0.19084456198386562,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,16825.0,0.17220971929260315,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892088310,1159.0,139.0,10.5,5007.0,541454.0,703.0,2683.5,0.1783056510721858,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,2340.0,0.19524293037137633,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,23.0,5007.0,541454.0,703.0,86140.0,0.17122820503906983,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1600.0,0.18094999824866595,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1159.0,139.0,6.0,5007.0,541454.0,703.0,4111.0,0.17277078447814323,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892745848,1159.0,139.0,11.0,5007.0,541454.0,703.0,3920.0,0.16649074015892412,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892669236,1159.0,139.0,14.0,5007.0,541454.0,703.0,8391.0,0.16271577410578691,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,22.0,5007.0,541454.0,703.0,21760.0,0.17891601604626045,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,5.0,5007.0,541454.0,703.0,2562.0,0.18723107335402062,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892697789,1159.0,139.0,1.0,5007.0,541454.0,703.0,610.0,0.13472916785455766,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892761527,1159.0,139.0,12.0,5007.0,541454.0,703.0,12638.0,0.17032345611155014,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892729589,1159.0,139.0,6.5,5007.0,541454.0,703.0,5270.0,0.1644568718454783,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,8.0,5007.0,541454.0,703.0,6679.0,0.17836493692224137,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400890837149,1159.0,139.0,7.0,5007.0,541454.0,703.0,2499.0,0.16662994301616174,74663.0,1193.0,237.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,1159.0,139.0,5.0,5007.0,541454.0,703.0,2230.0,0.15959983335453384,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,7.0,5007.0,541454.0,703.0,3020.0,0.1875185855459002,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,16.5,5007.0,541454.0,703.0,14770.0,0.18455654105012848,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,7.0,5007.0,541454.0,703.0,3010.0,0.1984425890417713,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,24.5,5007.0,541454.0,703.0,75480.0,0.18806488573571445,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,1159.0,139.0,11.0,5007.0,541454.0,703.0,3094.0,0.18293419659316962,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,620.0,0.1094209263791159,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892761527,1159.0,139.0,12.0,5007.0,541454.0,703.0,13095.0,0.17790227361730093,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,1330.0,0.18094999824866595,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,14.5,5007.0,541454.0,703.0,9101.0,0.1774971338950074,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,13755.0,0.16723837157380922,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892729589,1159.0,139.0,8.0,5007.0,541454.0,703.0,5050.0,0.1808277941878327,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892669236,1159.0,139.0,19.0,5007.0,541454.0,703.0,8420.0,0.17369569677155267,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,4.0,5007.0,541454.0,703.0,4713.0,0.18890473304732738,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892745848,1159.0,139.0,7.0,5007.0,541454.0,703.0,4260.0,0.1842964226073648,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893736135,1159.0,139.0,5.0,5007.0,541454.0,703.0,4440.0,0.18051075050348883,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400893826706,1159.0,139.0,8.0,5007.0,541454.0,703.0,2090.0,0.19857025149418903,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892052120,1159.0,139.0,4.0,5007.0,541454.0,703.0,1770.0,0.20416439994897873,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,40.0,0.1801052797933122,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,12.0,5007.0,541454.0,703.0,7540.0,0.18584256758139583,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,2070.0,0.14551298806866014,74663.0,1193.0,237.0,2018.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,5.5,5007.0,541454.0,703.0,2690.0,0.1788059087868852,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,6.0,5007.0,541454.0,703.0,2312.0,0.2083536584911153,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,50.0,0.2026184397674762,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,7.0,5007.0,541454.0,703.0,7145.0,0.20330509965735646,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,920.0,0.1600374093299994,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891235203,1159.0,139.0,4.0,5007.0,541454.0,703.0,1490.0,0.1899760076624949,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,1159.0,139.0,4.0,5007.0,541454.0,703.0,2490.0,0.17577190949178725,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,10.0,5007.0,541454.0,703.0,18380.0,0.1972746674919711,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,10.0,5007.0,541454.0,703.0,8558.0,0.20787423098017138,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,1159.0,139.0,8.0,5007.0,541454.0,703.0,9578.0,0.18361798430094553,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891191226,1159.0,139.0,5.5,5007.0,541454.0,703.0,2560.0,0.1897272050635854,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,3575.0,0.14691299276445005,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,25.0,5007.0,541454.0,703.0,64535.0,0.1894377872114259,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,1159.0,139.0,7.0,5007.0,541454.0,703.0,3237.0,0.19227660644658398,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1159.0,139.0,4.0,5007.0,541454.0,703.0,1615.0,0.1964438974298997,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,1159.0,139.0,14.0,5007.0,541454.0,703.0,17315.0,0.1783540816416743,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,4750.0,0.19609388210118467,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892729589,1159.0,139.0,6.5,5007.0,541454.0,703.0,5500.0,0.20392755232759574,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893875490,1159.0,139.0,12.5,5007.0,541454.0,703.0,9250.0,0.17920485938957975,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892745848,1159.0,139.0,9.0,5007.0,541454.0,703.0,5410.0,0.20681984997804193,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892761527,1159.0,139.0,11.0,5007.0,541454.0,703.0,13485.0,0.18449786774707286,74663.0,1193.0,237.0,2018.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892203645,1159.0,139.0,5.0,5007.0,541454.0,703.0,3750.0,0.16441305146182347,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,970.0,0.18683437089223187,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,8.0,5007.0,541454.0,703.0,2120.0,0.1705506475577185,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,1159.0,139.0,13.5,5007.0,541454.0,703.0,9137.0,0.1888087462202492,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892761527,1159.0,139.0,10.0,5007.0,541454.0,703.0,10580.0,0.17481617536542474,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893875490,1159.0,139.0,10.0,5007.0,541454.0,703.0,8537.0,0.17866662684070675,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892745848,1159.0,139.0,11.5,5007.0,541454.0,703.0,4200.0,0.21108103894006192,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,60.0,0.22513159974164024,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892729589,1159.0,139.0,5.5,5007.0,541454.0,703.0,4470.0,0.19361516030091583,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892088310,1159.0,139.0,4.0,5007.0,541454.0,703.0,3146.0,0.20214159402010942,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,4.5,5007.0,541454.0,703.0,1982.0,0.19100082650879957,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761695,1159.0,139.0,13.0,5007.0,541454.0,703.0,15780.0,0.17446265215392923,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891235203,1159.0,139.0,3.0,5007.0,541454.0,703.0,950.0,0.1620383594768339,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1159.0,139.0,17.5,5007.0,541454.0,703.0,16590.0,0.17870045458114447,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,22.5,5007.0,541454.0,703.0,77570.0,0.18225916265569234,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1159.0,139.0,4.0,5007.0,541454.0,703.0,3505.0,0.18715974988907144,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892052120,1159.0,139.0,3.0,5007.0,541454.0,703.0,1940.0,0.18271855961820366,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,7.0,5007.0,541454.0,703.0,5179.0,0.1868538049772014,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892075761,1159.0,139.0,5.0,5007.0,541454.0,703.0,2150.0,0.18213469354578862,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,5.0,5007.0,541454.0,703.0,7385.0,0.19822588183656967,74663.0,1193.0,237.0,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,1159.0,139.0,4.0,5007.0,541454.0,703.0,2190.0,0.18107422953678837,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1159.0,139.0,7.5,5007.0,541454.0,703.0,5595.0,0.18180764991679246,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1159.0,139.0,6.0,5007.0,541454.0,703.0,3165.0,0.1835756157354474,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1159.0,139.0,5.5,5007.0,541454.0,703.0,5061.0,0.19067050534299737,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892508566,1159.0,139.0,1.0,5007.0,541454.0,703.0,70.0,0.2701579196899683,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400893826706,1159.0,139.0,4.0,5007.0,541454.0,703.0,1786.0,0.1819055490559996,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892052120,1159.0,139.0,2.0,5007.0,541454.0,703.0,1580.0,0.17619902415764804,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,1159.0,139.0,12.0,5007.0,541454.0,703.0,8998.0,0.192830542988825,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891996128,1159.0,139.0,24.0,5007.0,541454.0,703.0,82910.0,0.18848287099281022,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1159.0,139.0,7.5,5007.0,541454.0,703.0,2930.0,0.16859029528694014,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1159.0,139.0,7.0,5007.0,541454.0,703.0,4580.0,0.18922374082916357,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891225037,1159.0,139.0,10.0,5007.0,541454.0,703.0,11350.0,0.1664134510695338,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1159.0,139.0,2.0,5007.0,541454.0,703.0,820.0,0.20172157176013883,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892729589,1159.0,139.0,8.0,5007.0,541454.0,703.0,5290.0,0.1967088779089198,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400891235203,1159.0,139.0,3.5,5007.0,541454.0,703.0,1280.0,0.15988930961639844,74663.0,1193.0,237.0,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
