HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_HAD,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490
3400892697789,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,2520.0,0.15646662198620462,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892203645,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,5785.0,0.13481942705831204,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2027.0,521.0,31.0,7356.0,1144892.0,1316.0,109470.0,0.1290927017005355,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,2027.0,521.0,13.0,7356.0,1144892.0,1316.0,26110.0,0.12579822585179565,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893022634,2027.0,521.0,2.0,7356.0,1144892.0,1316.0,4500.0,0.1679997373232747,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892088310,2027.0,521.0,6.0,7356.0,1144892.0,1316.0,5484.0,0.13218615297451186,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,2027.0,521.0,5.0,7356.0,1144892.0,1316.0,4290.0,0.1240204946398269,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,2027.0,521.0,9.5,7356.0,1144892.0,1316.0,5710.0,0.11906880396316298,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,2027.0,521.0,9.5,7356.0,1144892.0,1316.0,5270.0,0.1880774079425782,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,440.0,0.13445094603459956,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892075761,2027.0,521.0,7.0,7356.0,1144892.0,1316.0,3080.0,0.1317759775963514,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2027.0,521.0,10.0,7356.0,1144892.0,1316.0,8800.0,0.13585660854885837,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,2027.0,521.0,7.0,7356.0,1144892.0,1316.0,7445.0,0.13112092875248854,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892508566,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,5370.0,0.12864196580420312,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892761527,2027.0,521.0,23.0,7356.0,1144892.0,1316.0,34715.0,0.12832683156738395,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893875490,2027.0,521.0,18.0,7356.0,1144892.0,1316.0,12823.0,0.12406620984772991,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892669236,2027.0,521.0,12.0,7356.0,1144892.0,1316.0,10746.0,0.12639175642622366,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891235203,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,1710.0,0.15021846045381326,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,5675.0,0.12883937854506305,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892075761,2027.0,521.0,6.0,7356.0,1144892.0,1316.0,2390.0,0.12338746050399105,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2027.0,521.0,10.0,7356.0,1144892.0,1316.0,6910.0,0.12797133985436598,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,6245.0,0.1212726685193471,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891225037,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,8340.0,0.12330230867412267,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,2027.0,521.0,10.0,7356.0,1144892.0,1316.0,7010.0,0.12643523492873165,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892697789,2027.0,521.0,2.5,7356.0,1144892.0,1316.0,2200.0,0.1467776480292196,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893022634,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,3113.0,0.1585394242461362,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400891996128,2027.0,521.0,32.0,7356.0,1144892.0,1316.0,94100.0,0.119098681669387,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,4340.0,0.11958267243770995,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892761695,2027.0,521.0,13.0,7356.0,1144892.0,1316.0,24640.0,0.11868574012271184,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892745848,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,200.0,0.10221955486192158,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893736135,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,5540.0,0.12043286782573384,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892761527,2027.0,521.0,21.0,7356.0,1144892.0,1316.0,26410.0,0.12517301889312465,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400890837149,2027.0,521.0,5.0,7356.0,1144892.0,1316.0,4020.0,0.12338611870816538,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,2027.0,521.0,6.0,7356.0,1144892.0,1316.0,4836.0,0.1234437721830676,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,2027.0,521.0,11.0,7356.0,1144892.0,1316.0,6230.0,0.12955599041168603,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,1700.0,0.12654267036951033,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,2090.0,0.14038704818525077,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892065366,2027.0,521.0,9.5,7356.0,1144892.0,1316.0,7480.0,0.12698568126755444,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,2027.0,521.0,18.0,7356.0,1144892.0,1316.0,15036.0,0.12776366495065203,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,2027.0,521.0,7.0,7356.0,1144892.0,1316.0,4668.0,0.12696783265713815,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,2027.0,521.0,2.0,7356.0,1144892.0,1316.0,3850.0,0.15785090073251623,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400891235203,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,470.0,0.09069104784286135,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,5110.0,0.1270376972622252,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891225037,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,10120.0,0.1359706472258548,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,2027.0,521.0,14.0,7356.0,1144892.0,1316.0,25375.0,0.1177039078535883,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893736135,2027.0,521.0,7.0,7356.0,1144892.0,1316.0,5810.0,0.12776692067409584,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891191226,2027.0,521.0,12.5,7356.0,1144892.0,1316.0,5680.0,0.12570355457345309,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,2027.0,521.0,14.0,7356.0,1144892.0,1316.0,10872.0,0.1286138934050865,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892075761,2027.0,521.0,6.0,7356.0,1144892.0,1316.0,2700.0,0.12460760844469802,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2027.0,521.0,3.5,7356.0,1144892.0,1316.0,1800.0,0.12579975841039384,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,580.0,0.11234942065904895,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893826706,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,7345.0,0.11939951239431154,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892761527,2027.0,521.0,24.0,7356.0,1144892.0,1316.0,32145.0,0.12958418860271642,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892508566,2027.0,521.0,5.0,7356.0,1144892.0,1316.0,6330.0,0.13839149104623866,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892729589,2027.0,521.0,8.5,7356.0,1144892.0,1316.0,6420.0,0.127355720258426,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400890837149,2027.0,521.0,5.0,7356.0,1144892.0,1316.0,3230.0,0.12201163752289874,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2027.0,521.0,31.0,7356.0,1144892.0,1316.0,101160.0,0.1198063620807193,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,2027.0,521.0,1.5,7356.0,1144892.0,1316.0,4515.0,0.1580574577866022,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892697789,2027.0,521.0,2.0,7356.0,1144892.0,1316.0,1880.0,0.12719355173318608,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891225037,2027.0,521.0,8.5,7356.0,1144892.0,1316.0,10520.0,0.12402988217202619,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,2027.0,521.0,13.0,7356.0,1144892.0,1316.0,27330.0,0.11959026276434531,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892729589,2027.0,521.0,10.0,7356.0,1144892.0,1316.0,7210.0,0.13570583717779622,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893736135,2027.0,521.0,6.5,7356.0,1144892.0,1316.0,4365.0,0.12132067422316713,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400893875490,2027.0,521.0,17.0,7356.0,1144892.0,1316.0,14427.0,0.12528091865558094,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,2027.0,521.0,11.5,7356.0,1144892.0,1316.0,7670.0,0.13968646983815047,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,2027.0,521.0,21.0,7356.0,1144892.0,1316.0,31315.0,0.12486041631527957,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400890837149,2027.0,521.0,5.0,7356.0,1144892.0,1316.0,3870.0,0.11757100600126812,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,7373.0,0.11899082378521288,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891235203,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,770.0,0.0359112202867706,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,2027.0,521.0,28.0,7356.0,1144892.0,1316.0,101540.0,0.11668863671301641,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,1810.0,0.13149541676362034,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,390.0,0.10774493620580923,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892508566,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,5380.0,0.13847777003068143,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892088310,2027.0,521.0,5.0,7356.0,1144892.0,1316.0,4232.0,0.11636176603806044,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,2027.0,521.0,13.5,7356.0,1144892.0,1316.0,11162.0,0.12646119820681312,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892075761,2027.0,521.0,5.5,7356.0,1144892.0,1316.0,2160.0,0.110575907126568,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,7930.0,0.12222166476463196,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,4375.0,0.11622760956519819,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891235203,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,1160.0,0.029215908029915062,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,3393.0,0.1619131894628741,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400893875490,2027.0,521.0,17.0,7356.0,1144892.0,1316.0,13363.0,0.126880779036653,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891996128,2027.0,521.0,30.0,7356.0,1144892.0,1316.0,103500.0,0.12038430108330736,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,2027.0,521.0,7.0,7356.0,1144892.0,1316.0,5100.0,0.11792384974603105,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891191226,2027.0,521.0,11.0,7356.0,1144892.0,1316.0,6310.0,0.14025720107344425,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,2027.0,521.0,8.5,7356.0,1144892.0,1316.0,5490.0,0.11480926472551736,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892508566,2027.0,521.0,3.5,7356.0,1144892.0,1316.0,4130.0,0.1366659113573828,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892065366,2027.0,521.0,9.0,7356.0,1144892.0,1316.0,7810.0,0.1271499576986897,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,8153.0,0.1298210719263275,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892745848,2027.0,521.0,1.0,7356.0,1144892.0,1316.0,120.0,0.1003777610806257,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892088310,2027.0,521.0,7.0,7356.0,1144892.0,1316.0,4868.0,0.11663284761298894,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,2027.0,521.0,8.0,7356.0,1144892.0,1316.0,5900.0,0.1284077034923624,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892052120,2027.0,521.0,3.0,7356.0,1144892.0,1316.0,1770.0,0.13322887800155883,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,2027.0,521.0,6.0,7356.0,1144892.0,1316.0,2580.0,0.11347375848574703,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,2027.0,521.0,20.0,7356.0,1144892.0,1316.0,27390.0,0.1262219742098937,1046.0,117583.0,2556.0,120.0,1141.0,2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
