ID_REF,ID_SITE_RATTACHE,CODE_ATC,HOSPI_CODE_UCD,DATE_MOUV,N_UFS,QUANTITY,WEEK,MONTH,YEAR,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD
503129,HOSPI_3,N02BE01,3400891996128,2014-12-02,43,4180.0,49,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-03,40,3920.0,49,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-04,37,5710.0,49,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-05,25,3180.0,49,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-08,38,7570.0,50,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-09,21,2580.0,50,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-10,12,1980.0,50,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-11,58,7010.0,50,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-12,36,5870.0,50,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-15,33,6430.0,51,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-16,39,5520.0,51,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-17,44,4040.0,51,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
503129,HOSPI_3,N02BE01,3400891996128,2014-12-18,54,4930.0,51,12,2014,50,1107398.0,1158,7129,2063.0,521.0,117781,594,2903,1302,97
