HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490
3400892729589,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,22200.0,0.16188985792469848,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8380.0,0.13964950065185128,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,9150.0,0.1479746187481359,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7600.0,0.14534547843098114,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12000.0,0.1794053178431347,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892697789,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,9990.0,0.14563058012397267,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,9150.0,0.17818346411344183,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7340.0,0.14437311775976297,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,25080.0,0.15260745702236606,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4650.0,0.12171222827063388,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,4150.0,0.1369528261331292,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,16380.0,0.15690631891623327,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7380.0,0.1508186225516314,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892729589,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,11820.0,0.1538661623424248,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,178801.0,0.15298140426943943,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,15500.0,0.1430556923508155,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10020.0,0.17410183194052806,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,25620.0,0.1638300166876262,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,12540.0,0.16264971751471485,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5550.0,0.1633153495534191,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6410.0,0.1376819165710084,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6150.0,0.14408503697077568,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,24160.0,0.1433957242248998,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5300.0,0.15801603142631698,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892697789,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,7230.0,0.1291494608123816,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892761527,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6850.0,0.14830860407792054,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893875490,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,21810.0,0.15235643013946937,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892745848,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13620.0,0.17587327178420387,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892075761,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,10620.0,0.16740560763512313,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7320.0,0.1502802618781595,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892729589,4536.0,470.0,1.5,15604.0,1835903.0,2526.0,16260.0,0.15820839759871408,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892761695,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,7820.0,0.15292191753389367,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892669236,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,23310.0,0.14616475414594207,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892065366,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,21960.0,0.16485513507241184,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10200.0,0.17439865781030303,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,6250.0,0.13733431032848611,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400891225037,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,21800.0,0.1425282364800426,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,4536.0,470.0,2.0,15604.0,1835903.0,2526.0,231100.0,0.1554578613334059,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,13500.0,0.1460154652960048,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,5700.0,0.15886298948059885,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,10380.0,0.18346297416124752,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,4536.0,470.0,1.0,15604.0,1835903.0,2526.0,8600.0,0.1472799590569394,247827.0,22.0,163.0,7902.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6500.0,0.12894165803063418,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892203645,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,11900.0,0.1896967856883998,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400892745848,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,16688.0,0.1888676177796884,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892065366,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,21090.0,0.16402713338947655,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7330.0,0.1579292572432155,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892052120,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8820.0,0.17818346411344183,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,11940.0,0.12592482243238937,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400891996128,4500.0,467.0,2.5,15650.0,1843319.0,2556.0,190200.0,0.1597983183379922,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,5850.0,0.1609065685865545,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891191226,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9620.0,0.1547892990746452,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,23130.0,0.1551454914888361,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891235203,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7950.0,0.16255747760805464,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,12420.0,0.14037367137803414,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400890837149,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,12000.0,0.1348341008364008,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8970.0,0.1652293347358665,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,23840.0,0.1513766114775863,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,4400.0,0.1433499577409688,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400893875490,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,26860.0,0.16979536746266394,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761695,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7880.0,0.14277661232533437,254570.0,5.0,285.0,8464.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892052120,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9390.0,0.17969189555567203,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892075761,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,10830.0,0.16974928614201484,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400890837149,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,19400.0,0.1476597835988877,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893875490,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,21700.0,0.1608359134250594,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892745848,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,13200.0,0.191776799718976,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892761527,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6500.0,0.16002904087435196,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892203645,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,10700.0,0.18246494341875405,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891191226,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8640.0,0.16266199425449807,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,23240.0,0.14938138966441467,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8110.0,0.1706775828516422,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892669236,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,26790.0,0.15885492647829236,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893826706,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,2850.0,0.13489173414441694,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891996128,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,213700.0,0.16909142318480566,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7450.0,0.15411961492418996,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892697789,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9660.0,0.1388108066157281,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400891235203,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6450.0,0.16502046969302514,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,16950.0,0.1656003365870536,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761695,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8820.0,0.15168468519138645,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892729589,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,20670.0,0.1537717659238098,254570.0,5.0,285.0,8464.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892697789,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,11370.0,0.15841765545193123,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892075761,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9900.0,0.1657315515587719,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,33600.0,0.18117661422186232,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893875490,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,21810.0,0.1608359134250594,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400890837149,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,21100.0,0.17265342180270835,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,4500.0,467.0,2.0,15650.0,1843319.0,2556.0,219700.0,0.16605576613865322,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,5150.0,0.1334464655642982,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891235203,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7500.0,0.1797984222028483,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,10290.0,0.1791262337648357,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,13020.0,0.18913208886507818,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892065366,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,25320.0,0.17487395543592857,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,7680.0,0.15709054843490985,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,7350.0,0.1645369011806717,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400891225037,4500.0,467.0,1.5,15650.0,1843319.0,2556.0,20160.0,0.14582468991050004,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,8850.0,0.17395679308274908,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892203645,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,9100.0,0.17634569226751534,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893736135,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,6910.0,0.16760298667549223,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892729589,4500.0,467.0,1.0,15650.0,1843319.0,2556.0,15750.0,0.15216702680735508,254570.0,5.0,285.0,8464.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
