ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,YEAR,CLUSTER
HOSPI_1,3400892065366,9,0.0,1.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892065366,9,0.0,2.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892065366,9,6950.0,8.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892065366,9,19080.0,2.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892075761,9,0.0,4.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892075761,9,0.0,3.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892075761,9,2620.0,7.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892075761,9,11820.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892088310,9,0.0,1.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892088310,9,0.0,2.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892088310,9,4644.0,6.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892088310,9,0.0,2.0,2016-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,2016,0
HOSPI_1,3400892203645,9,0.0,3.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892203645,9,0.0,2.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892203645,9,5180.0,8.5,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892203645,9,11100.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892508566,9,30.0,1.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892508566,9,0.0,1.0,2016-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2016,1
HOSPI_3,3400892508566,9,4010.0,2.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892508566,9,6200.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892669236,9,0.0,1.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892669236,9,0.0,3.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892669236,9,10477.0,12.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892669236,9,26280.0,1.5,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892697789,9,0.0,4.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892697789,9,0.0,1.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892697789,9,1810.0,1.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892697789,9,10710.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892729589,9,0.0,10.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892729589,9,0.0,7.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892729589,9,6370.0,8.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892729589,9,14880.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892745848,9,0.0,9.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892745848,9,0.0,1.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892745848,9,600.0,1.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892745848,9,10620.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761527,9,0.0,7.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761527,9,0.0,1.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761527,9,27305.0,19.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761527,9,3900.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761695,9,0.0,4.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761695,9,0.0,1.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761695,9,24405.0,12.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761695,9,7480.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893022634,9,2.0,1.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893022634,9,0.0,2.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893022634,9,3750.0,1.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893022634,9,0.0,1.0,2016-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2016,0
HOSPI_1,3400893736135,9,0.0,6.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893736135,9,0.0,6.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893736135,9,5000.0,6.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893736135,9,5640.0,1.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893826706,9,0.0,2.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893826706,9,0.0,2.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893826706,9,6830.0,8.0,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893826706,9,5850.0,2.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893875490,9,0.0,9.0,2016-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893875490,9,0.0,2.0,2016-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893875490,9,13636.0,16.5,2016-09-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893875490,9,26830.0,2.0,2016-09-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400890837149,10,0.0,1.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400890837149,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400890837149,10,3840.0,4.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400890837149,10,15400.0,2.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891191226,10,0.0,11.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891191226,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891191226,10,6050.0,9.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891191226,10,8380.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891225037,10,90.0,2.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891225037,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891225037,10,9650.0,9.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891225037,10,19760.0,2.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891235203,10,0.0,5.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891235203,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891235203,10,4710.0,10.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891235203,10,7500.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892052120,10,0.0,6.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892052120,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892052120,10,1870.0,4.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892052120,10,9660.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892065366,10,0.0,1.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892065366,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892065366,10,7306.0,9.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892065366,10,21390.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892075761,10,0.0,4.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892075761,10,0.0,3.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892075761,10,2050.0,7.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892075761,10,9360.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892088310,10,0.0,1.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892088310,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892088310,10,5304.0,7.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892088310,10,0.0,2.0,2016-10-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,2016,0
HOSPI_1,3400892203645,10,0.0,3.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892203645,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892203645,10,5640.0,9.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892203645,10,9150.0,2.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892508566,10,0.0,1.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892508566,10,0.0,1.0,2016-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2016,1
HOSPI_3,3400892508566,10,4700.0,4.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892508566,10,7600.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892669236,10,0.0,1.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892669236,10,0.0,3.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892669236,10,10796.0,13.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892669236,10,18990.0,2.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892697789,10,0.0,4.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892697789,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892697789,10,2110.0,2.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892697789,10,10050.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892729589,10,0.0,10.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892729589,10,0.0,7.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892729589,10,5260.0,8.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892729589,10,22200.0,2.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892745848,10,0.0,9.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892745848,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892745848,10,520.0,1.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892745848,10,13740.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761527,10,0.0,7.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761527,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761527,10,28700.0,22.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761527,10,4950.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892761695,10,0.0,4.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892761695,10,0.0,1.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892761695,10,26640.0,13.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400892761695,10,9520.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893022634,10,0.0,1.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893022634,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893022634,10,3410.0,2.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893022634,10,0.0,1.0,2016-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2016,0
HOSPI_1,3400893736135,10,0.0,6.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893736135,10,0.0,6.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893736135,10,5240.0,6.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893736135,10,6310.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893826706,10,0.0,2.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893826706,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893826706,10,7375.0,8.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893826706,10,5550.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400893875490,10,0.0,9.0,2016-10-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400893875490,10,0.0,2.0,2016-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400893875490,10,13512.0,16.0,2016-10-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400893875490,10,19230.0,1.0,2016-10-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400890837149,11,10.0,1.0,2016-11-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400890837149,11,0.0,1.0,2016-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400890837149,11,3700.0,5.0,2016-11-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400890837149,11,15500.0,1.0,2016-11-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891191226,11,0.0,11.0,2016-11-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891191226,11,0.0,1.0,2016-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891191226,11,6220.0,8.5,2016-11-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891191226,11,7340.0,1.0,2016-11-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891225037,11,0.0,2.0,2016-11-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891225037,11,0.0,2.0,2016-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891225037,11,8770.0,7.5,2016-11-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891225037,11,15640.0,1.0,2016-11-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400891235203,11,0.0,5.0,2016-11-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400891235203,11,0.0,1.0,2016-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400891235203,11,4210.0,10.0,2016-11-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
HOSPI_4,3400891235203,11,11250.0,1.0,2016-11-01,39.0,1835903.0,2526.0,15604.0,4536.0,470.0,247827.0,0.0,22.0,7902.0,163.0,2016,0
HOSPI_1,3400892052120,11,0.0,6.0,2016-11-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,2016,3
HOSPI_2,3400892052120,11,0.0,1.0,2016-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2016,1
HOSPI_3,3400892052120,11,1890.0,3.0,2016-11-01,50.0,1132481.0,1290.0,7336.0,2030.0,506.0,120193.0,787.0,2755.0,1309.0,88.0,2016,2
