HOSPI_CODE_UCD,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12,YEAR_2016,YEAR_2017,YEAR_2018,YEAR_2019,HOSPI_HOSPI_1,HOSPI_HOSPI_2,HOSPI_HOSPI_3,HOSPI_HOSPI_4,ID_SITE_RATTACHE,CLUSTER
3400892745848,5340.0,1.0,2017-08-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892761527,4757.0,5.0,2017-08-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892761527,11755.0,10.0,2017-08-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892761527,24780.0,16.0,2017-08-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,15
3400892761527,6750.0,1.0,2017-08-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892761695,1590.0,2.0,2017-08-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892761695,15800.0,12.0,2017-08-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892761695,25445.0,11.0,2017-08-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,15
3400892761695,6260.0,1.0,2017-08-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400893022634,2993.0,7.0,2017-08-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893022634,4371.0,14.0,2017-08-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893022634,4200.0,2.0,2017-08-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893022634,0.0,1.0,2017-08-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,7
3400893736135,1707.0,4.0,2017-08-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893736135,4580.0,6.0,2017-08-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893736135,5390.0,7.0,2017-08-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893736135,6850.0,1.0,2017-08-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400893826706,3578.0,4.0,2017-08-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893826706,1743.0,5.0,2017-08-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893826706,8075.0,8.0,2017-08-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893826706,4850.0,1.0,2017-08-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400893875490,7226.0,12.0,2017-08-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893875490,8239.0,17.0,2017-08-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893875490,13985.0,16.0,2017-08-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893875490,19670.0,1.0,2017-08-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,16
3400890837149,2640.0,4.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400890837149,2510.0,6.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400890837149,3660.0,5.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400890837149,17800.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400891191226,2590.0,8.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400891191226,2620.0,7.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400891191226,6260.0,12.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400891191226,8120.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400891225037,16460.0,11.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400891225037,12260.0,18.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400891225037,10300.0,9.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400891225037,20480.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,16
3400891235203,1792.0,5.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400891235203,1420.0,5.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400891235203,1530.0,1.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400891235203,6000.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892052120,3040.0,4.5,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892052120,1630.0,5.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892052120,1640.0,3.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892052120,9420.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892065366,4995.0,5.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892065366,5232.0,14.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892065366,7650.0,9.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892065366,15990.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892075761,1430.0,6.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892075761,1970.0,5.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892075761,2880.0,7.5,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892075761,8970.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892088310,2424.0,5.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892088310,2686.0,8.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892088310,4733.0,5.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892088310,9120.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892203645,1125.0,3.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892203645,3415.0,5.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892203645,5455.0,10.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892203645,9900.0,1.5,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892508566,2330.0,3.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892508566,0.0,1.0,2017-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892508566,5020.0,4.5,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892508566,6700.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892669236,0.0,1.0,2017-09-01,12.0,572744.0,683.0,5273.0,1388.0,105.0,78311.0,0.0,0.0,1177.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892669236,7739.0,26.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892669236,10670.0,13.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892669236,20430.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,16
3400892697789,1022.0,2.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892697789,820.0,2.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892697789,1520.0,2.5,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892697789,12630.0,2.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892729589,3830.0,6.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892729589,4560.0,10.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892729589,6490.0,9.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892729589,15330.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892745848,6509.0,7.5,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892745848,3160.0,9.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892745848,470.0,1.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400892745848,13020.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892761527,4729.0,5.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892761527,10487.0,10.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892761527,27415.0,20.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,15
3400892761527,3650.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400892761695,1830.0,2.5,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400892761695,13485.0,13.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400892761695,25000.0,12.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,15
3400892761695,7680.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400893022634,3480.0,7.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893022634,5048.0,10.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893022634,3700.0,2.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893022634,0.0,1.0,2017-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,7
3400893736135,1768.0,3.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893736135,4251.0,5.0,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893736135,5140.0,7.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893736135,6350.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400893826706,3710.0,4.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893826706,1763.0,5.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893826706,6932.0,7.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893826706,5100.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,4
3400893875490,9103.0,14.0,2017-09-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400893875490,9196.0,17.5,2017-09-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400893875490,13992.0,17.0,2017-09-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400893875490,20960.0,1.0,2017-09-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,HOSPI_4,16
3400890837149,3010.0,4.0,2017-10-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400890837149,2910.0,7.0,2017-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
3400890837149,3760.0,5.0,2017-10-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,HOSPI_3,10
3400890837149,19000.0,2.0,2017-10-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,HOSPI_4,16
3400891191226,3230.0,5.0,2017-10-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,HOSPI_1,1
3400891191226,2660.0,5.0,2017-10-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,HOSPI_2,0
