HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490,CLUSTER
3400893875490,1388.0,105.0,8.0,5273.0,572744.0,683.0,10350.0,0.1630767677670932,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400890837149,1388.0,105.0,3.0,5273.0,572744.0,683.0,1610.0,0.1036348897001164,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1388.0,105.0,2.0,5273.0,572744.0,683.0,1570.0,0.1456412046339177,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893022634,1388.0,105.0,6.5,5273.0,572744.0,683.0,2807.0,0.1303079217163726,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891191226,1388.0,105.0,7.0,5273.0,572744.0,683.0,3541.0,0.1787183747565024,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892203645,1388.0,105.0,2.0,5273.0,572744.0,683.0,1115.0,0.1368268214780348,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1388.0,105.0,8.0,5273.0,572744.0,683.0,14380.0,0.1526243190491134,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892761527,1388.0,105.0,3.5,5273.0,572744.0,683.0,4855.0,0.1485372594724943,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400891235203,1388.0,105.0,6.0,5273.0,572744.0,683.0,2400.0,0.1998293592651691,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1388.0,105.0,4.5,5273.0,572744.0,683.0,4400.0,0.1901045781454454,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1388.0,105.0,17.0,5273.0,572744.0,683.0,57133.0,0.1551896068196691,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,1388.0,105.0,2.0,5273.0,572744.0,683.0,2660.0,0.1413670688494573,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1388.0,105.0,2.5,5273.0,572744.0,683.0,2893.0,0.1501093901859798,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892065366,1388.0,105.0,3.0,5273.0,572744.0,683.0,6065.0,0.1688419342629676,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,1388.0,105.0,7.0,5273.0,572744.0,683.0,8670.0,0.2102248433463701,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892761695,1388.0,105.0,2.0,5273.0,572744.0,683.0,2420.0,0.1403589434908043,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892729589,1388.0,105.0,5.5,5273.0,572744.0,683.0,3690.0,0.1707683916918374,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400892075761,1388.0,105.0,4.0,5273.0,572744.0,683.0,1497.0,0.1492964170002552,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1388.0,105.0,4.0,5273.0,572744.0,683.0,2000.0,0.1556747339735335,78311.0,51.0,1177.0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892075761,1388.0,105.0,3.5,5273.0,572744.0,683.0,1350.0,0.1570819267022799,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892088310,1388.0,105.0,1.0,5273.0,572744.0,683.0,3.0,0.024756784367339,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1388.0,105.0,5.0,5273.0,572744.0,683.0,3125.0,0.1750260534681798,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1388.0,105.0,2.0,5273.0,572744.0,683.0,3765.0,0.1494788985695618,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1388.0,105.0,11.0,5273.0,572744.0,683.0,14900.0,0.1591798933553454,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1388.0,105.0,5.0,5273.0,572744.0,683.0,2085.0,0.2039404702566641,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892729589,1388.0,105.0,3.5,5273.0,572744.0,683.0,3500.0,0.1511763163745223,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893736135,1388.0,105.0,3.5,5273.0,572744.0,683.0,2050.0,0.1593733213073621,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400890837149,1388.0,105.0,4.0,5273.0,572744.0,683.0,1660.0,0.1025328598224036,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891996128,1388.0,105.0,18.0,5273.0,572744.0,683.0,57296.0,0.1538184871578094,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761527,1388.0,105.0,4.0,5273.0,572744.0,683.0,4380.0,0.1444334672633485,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892761695,1388.0,105.0,3.0,5273.0,572744.0,683.0,2220.0,0.164471239388863,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892203645,1388.0,105.0,3.0,5273.0,572744.0,683.0,1570.0,0.1477729671962777,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1388.0,105.0,4.0,5273.0,572744.0,683.0,2670.0,0.1886351707781376,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892669236,1388.0,105.0,1.0,5273.0,572744.0,683.0,3.0,0.0385170504407052,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3400892065366,1388.0,105.0,4.0,5273.0,572744.0,683.0,5172.0,0.1719920120308907,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1388.0,105.0,2.0,5273.0,572744.0,683.0,2988.0,0.151326268085322,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400893022634,1388.0,105.0,5.5,5273.0,572744.0,683.0,3116.0,0.1435517745840798,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892745848,1388.0,105.0,6.0,5273.0,572744.0,683.0,7680.0,0.2008592178671364,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893875490,1388.0,105.0,10.5,5273.0,572744.0,683.0,10412.0,0.1649532798746591,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892697789,1388.0,105.0,2.0,5273.0,572744.0,683.0,1200.0,0.1642601086354129,78311.0,51.0,1177.0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400891996128,1388.0,105.0,17.5,5273.0,572744.0,683.0,54570.0,0.1638740111277423,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400890837149,1388.0,105.0,3.0,5273.0,572744.0,683.0,1750.0,0.1106437997223701,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1388.0,105.0,6.0,5273.0,572744.0,683.0,3050.0,0.1623284779970251,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1388.0,105.0,7.0,5273.0,572744.0,683.0,2657.0,0.1462448617824038,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892697789,1388.0,105.0,2.5,5273.0,572744.0,683.0,1730.0,0.1861890400149516,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892761527,1388.0,105.0,4.5,5273.0,572744.0,683.0,4800.0,0.1404798137935618,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400892052120,1388.0,105.0,3.0,5273.0,572744.0,683.0,2500.0,0.1757778563141945,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1388.0,105.0,4.5,5273.0,572744.0,683.0,4462.0,0.1753654995695884,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,1388.0,105.0,6.0,5273.0,572744.0,683.0,7010.0,0.1953401885668737,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892729589,1388.0,105.0,5.0,5273.0,572744.0,683.0,3180.0,0.1430773387609561,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893875490,1388.0,105.0,11.5,5273.0,572744.0,683.0,9533.0,0.1702063901158991,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400892075761,1388.0,105.0,4.0,5273.0,572744.0,683.0,1610.0,0.165238174961544,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1388.0,105.0,3.0,5273.0,572744.0,683.0,2805.0,0.144791800461457,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892761695,1388.0,105.0,2.0,5273.0,572744.0,683.0,2215.0,0.1739892509275703,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400891225037,1388.0,105.0,8.0,5273.0,572744.0,683.0,13365.0,0.1606680840742888,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1388.0,105.0,3.0,5273.0,572744.0,683.0,3162.0,0.1413965664120759,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1388.0,105.0,5.0,5273.0,572744.0,683.0,2002.0,0.1904912642987732,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1388.0,105.0,4.0,5273.0,572744.0,683.0,2167.0,0.1483491448671763,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892203645,1388.0,105.0,2.0,5273.0,572744.0,683.0,1491.0,0.1576244983426962,78311.0,51.0,1177.0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400893826706,1388.0,105.0,2.0,5273.0,572744.0,683.0,2440.0,0.1372404896614294,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400892761695,1388.0,105.0,3.0,5273.0,572744.0,683.0,2300.0,0.170943487235184,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400892075761,1388.0,105.0,2.0,5273.0,572744.0,683.0,1275.0,0.1570077789908321,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891235203,1388.0,105.0,5.0,5273.0,572744.0,683.0,1824.0,0.1735769790766222,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891191226,1388.0,105.0,6.0,5273.0,572744.0,683.0,2434.0,0.1438334568831195,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893736135,1388.0,105.0,4.0,5273.0,572744.0,683.0,2295.0,0.1553883917283339,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892761527,1388.0,105.0,5.5,5273.0,572744.0,683.0,5135.0,0.1432824035949296,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3400891996128,1388.0,105.0,17.0,5273.0,572744.0,683.0,57060.0,0.1638032248934313,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892203645,1388.0,105.0,3.0,5273.0,572744.0,683.0,1641.0,0.1774785419557848,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400892052120,1388.0,105.0,3.0,5273.0,572744.0,683.0,2870.0,0.147675440414433,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1388.0,105.0,4.0,5273.0,572744.0,683.0,4770.0,0.1608997169119276,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892745848,1388.0,105.0,6.0,5273.0,572744.0,683.0,5940.0,0.1725114764612416,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400892729589,1388.0,105.0,6.0,5273.0,572744.0,683.0,4330.0,0.1519075698898869,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400893875490,1388.0,105.0,9.0,5273.0,572744.0,683.0,7545.0,0.1544470593921791,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891225037,1388.0,105.0,9.0,5273.0,572744.0,683.0,11902.0,0.1513320420450688,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892697789,1388.0,105.0,2.0,5273.0,572744.0,683.0,1320.0,0.1758452044585654,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400892508566,1388.0,105.0,2.0,5273.0,572744.0,683.0,3790.0,0.1580626892915633,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400890837149,1388.0,105.0,2.5,5273.0,572744.0,683.0,1886.0,0.1167270046473451,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1388.0,105.0,5.0,5273.0,572744.0,683.0,2317.0,0.1378928824964623,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893022634,1388.0,105.0,1.0,5273.0,572744.0,683.0,3.0,0.0848322467472055,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400890837149,1388.0,105.0,1.0,5273.0,572744.0,683.0,10.0,0.080360018682821,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400891225037,1388.0,105.0,1.0,5273.0,572744.0,683.0,40.0,0.0953459304412716,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892508566,1388.0,105.0,1.0,5273.0,572744.0,683.0,30.0,0.1029759911013991,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1388.0,105.0,1.0,5273.0,572744.0,683.0,2.0,0.0395781549019512,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400891225037,1388.0,105.0,2.0,5273.0,572744.0,683.0,90.0,0.04533141957045,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1388.0,105.0,1.0,5273.0,572744.0,683.0,14.0,0.0003238522580263,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892729589,1388.0,105.0,1.0,5273.0,572744.0,683.0,10.0,0.1037552157649363,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3400890837149,1388.0,105.0,1.0,5273.0,572744.0,683.0,10.0,0.0420093789384138,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1388.0,105.0,2.0,5273.0,572744.0,683.0,4.0,0.0003408971137118,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892697789,1388.0,105.0,1.0,5273.0,572744.0,683.0,30.0,0.127436054054678,78311.0,51.0,1177.0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400893022634,1360.0,106.0,1.0,5303.0,572443.0,806.0,6.0,0.0004090765364542,80667.0,122.0,1239.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400892508566,1360.0,106.0,1.0,5303.0,572443.0,806.0,45.0,0.0570040397603706,80667.0,122.0,1239.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400893022634,1360.0,106.0,1.0,5303.0,572443.0,806.0,9.0,0.0003238522580263,80667.0,122.0,1239.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893875490,1360.0,106.0,1.0,5303.0,572443.0,806.0,20.0,0.0960616886681512,80667.0,122.0,1239.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400893826706,1360.0,106.0,1.0,5303.0,572443.0,806.0,1.0,0.0874485131499889,80667.0,122.0,1239.0,2017.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400893022634,1360.0,106.0,1.0,5303.0,572443.0,806.0,20.0,0.0005965699489958,80667.0,122.0,1239.0,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893736135,1360.0,106.0,3.0,5303.0,572443.0,806.0,1335.0,0.1383271662851891,80667.0,122.0,1239.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400892745848,1360.0,106.0,7.0,5303.0,572443.0,806.0,4200.0,0.1434111401507656,80667.0,122.0,1239.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400893022634,1360.0,106.0,8.0,5303.0,572443.0,806.0,2210.0,0.0381634318800468,80667.0,122.0,1239.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400893875490,1360.0,106.0,13.0,5303.0,572443.0,806.0,6472.0,0.0788640732152789,80667.0,122.0,1239.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400891191226,1360.0,106.0,8.5,5303.0,572443.0,806.0,2200.0,0.1283791709478325,80667.0,122.0,1239.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400892065366,1360.0,106.0,6.5,5303.0,572443.0,806.0,2749.0,0.1338336231825746,80667.0,122.0,1239.0,2017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
