CODE_ATC,DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SSR,WEEK,YEAR,CLUSTER
7,2018-07-01,3400893736135,1159.0,139.0,7,7.0,5007.0,541454.0,703.0,3564.0,4154.0,74663.0,1193.0,237.0,26,2018,7
5,2018-07-01,3400892075761,1159.0,139.0,7,5.0,5007.0,541454.0,703.0,2690.0,2340.0,74663.0,1193.0,237.0,26,2018,0
15,2018-07-01,3400893022634,1159.0,139.0,7,8.0,5007.0,541454.0,703.0,5235.0,5098.666666666667,74663.0,1193.0,237.0,26,2018,5
9,2018-07-01,3400892203645,1159.0,139.0,7,6.0,5007.0,541454.0,703.0,4186.0,3700.3333333333335,74663.0,1193.0,237.0,26,2018,8
3,2018-07-01,3400892729589,1159.0,139.0,7,5.0,5007.0,541454.0,703.0,5600.0,5256.666666666667,74663.0,1193.0,237.0,26,2018,3
9,2018-08-01,3400892203645,1159.0,139.0,8,6.0,5007.0,541454.0,703.0,3230.0,3722.0,74663.0,1193.0,237.0,31,2018,8
12,2018-08-01,3400891996128,1159.0,139.0,8,23.0,5007.0,541454.0,703.0,94430.0,79743.33333333333,74663.0,1193.0,237.0,31,2018,0
1,2018-08-01,3400890837149,1159.0,139.0,8,7.0,5007.0,541454.0,703.0,2640.0,2820.0,74663.0,1193.0,237.0,31,2018,4
16,2018-08-01,3400891191226,1159.0,139.0,8,6.0,5007.0,541454.0,703.0,2720.0,2720.0,74663.0,1193.0,237.0,31,2018,2
18,2018-08-01,3400892508566,1159.0,139.0,8,1.0,5007.0,541454.0,703.0,50.0,43.333333333333336,74663.0,1193.0,237.0,31,2018,6
6,2018-08-01,3400892745848,1159.0,139.0,8,10.0,5007.0,541454.0,703.0,3750.0,3996.6666666666665,74663.0,1193.0,237.0,31,2018,3
5,2018-08-01,3400892075761,1159.0,139.0,8,4.0,5007.0,541454.0,703.0,2060.0,2296.6666666666665,74663.0,1193.0,237.0,31,2018,0
2,2018-08-01,3400893826706,1159.0,139.0,8,5.0,5007.0,541454.0,703.0,1772.0,1740.6666666666667,74663.0,1193.0,237.0,31,2018,1
3,2018-08-01,3400892052120,1159.0,139.0,8,3.0,5007.0,541454.0,703.0,2080.0,1863.3333333333333,74663.0,1193.0,237.0,31,2018,0
11,2018-08-01,3400891225037,1159.0,139.0,8,19.0,5007.0,541454.0,703.0,20040.0,16400.0,74663.0,1193.0,237.0,31,2018,2
12,2018-08-01,3400893875490,1159.0,139.0,8,13.0,5007.0,541454.0,703.0,8265.0,8509.333333333334,74663.0,1193.0,237.0,31,2018,1
4,2018-08-01,3400892088310,1159.0,139.0,8,8.0,5007.0,541454.0,703.0,2441.0,2486.6666666666665,74663.0,1193.0,237.0,31,2018,0
3,2018-08-01,3400892729589,1159.0,139.0,8,7.0,5007.0,541454.0,703.0,4160.0,4880.0,74663.0,1193.0,237.0,31,2018,3
13,2018-08-01,3400892065366,1159.0,139.0,8,9.0,5007.0,541454.0,703.0,7337.0,8030.333333333333,74663.0,1193.0,237.0,31,2018,0
8,2018-08-01,3400892697789,1159.0,139.0,8,2.0,5007.0,541454.0,703.0,1070.0,846.6666666666666,74663.0,1193.0,237.0,31,2018,3
14,2018-08-01,3400892761695,1159.0,139.0,8,13.0,5007.0,541454.0,703.0,15635.0,15975.0,74663.0,1193.0,237.0,31,2018,3
17,2018-08-01,3400892669236,1159.0,139.0,8,19.0,5007.0,541454.0,703.0,8228.0,8201.333333333334,74663.0,1193.0,237.0,31,2018,3
15,2018-08-01,3400893022634,1159.0,139.0,8,13.0,5007.0,541454.0,703.0,5112.0,5115.666666666667,74663.0,1193.0,237.0,31,2018,5
10,2018-08-01,3400891235203,1159.0,139.0,8,4.0,5007.0,541454.0,703.0,1110.0,1310.0,74663.0,1193.0,237.0,31,2018,2
7,2018-08-01,3400893736135,1159.0,139.0,8,10.0,5007.0,541454.0,703.0,3710.0,3864.0,74663.0,1193.0,237.0,31,2018,7
14,2018-08-01,3400892761527,1159.0,139.0,8,9.0,5007.0,541454.0,703.0,11920.0,12123.333333333334,74663.0,1193.0,237.0,31,2018,3
16,2018-09-01,3400891191226,1159.0,139.0,9,6.5,5007.0,541454.0,703.0,2750.0,2750.0,74663.0,1193.0,237.0,35,2018,2
1,2018-09-01,3400890837149,1159.0,139.0,9,7.5,5007.0,541454.0,703.0,2270.0,2660.0,74663.0,1193.0,237.0,35,2018,4
2,2018-09-01,3400893826706,1159.0,139.0,9,4.5,5007.0,541454.0,703.0,1230.0,1648.6666666666667,74663.0,1193.0,237.0,35,2018,1
7,2018-09-01,3400893736135,1159.0,139.0,9,10.0,5007.0,541454.0,703.0,3920.0,3731.3333333333335,74663.0,1193.0,237.0,35,2018,7
12,2018-09-01,3400893875490,1159.0,139.0,9,18.5,5007.0,541454.0,703.0,8400.0,8398.0,74663.0,1193.0,237.0,35,2018,1
11,2018-09-01,3400891225037,1159.0,139.0,9,20.0,5007.0,541454.0,703.0,15690.0,17120.0,74663.0,1193.0,237.0,35,2018,2
14,2018-09-01,3400892761695,1159.0,139.0,9,12.0,5007.0,541454.0,703.0,13625.0,15366.666666666666,74663.0,1193.0,237.0,35,2018,3
10,2018-09-01,3400891235203,1159.0,139.0,9,3.0,5007.0,541454.0,703.0,1230.0,1290.0,74663.0,1193.0,237.0,35,2018,2
12,2018-09-01,3400891996128,1159.0,139.0,9,26.5,5007.0,541454.0,703.0,82760.0,83216.66666666667,74663.0,1193.0,237.0,35,2018,0
15,2018-09-01,3400893022634,1159.0,139.0,9,4.5,5007.0,541454.0,703.0,4674.0,5007.0,74663.0,1193.0,237.0,35,2018,5
14,2018-09-01,3400892761527,1159.0,139.0,9,9.0,5007.0,541454.0,703.0,10495.0,11760.0,74663.0,1193.0,237.0,35,2018,3
8,2018-09-01,3400892697789,1159.0,139.0,9,2.5,5007.0,541454.0,703.0,690.0,816.6666666666666,74663.0,1193.0,237.0,35,2018,3
9,2018-09-01,3400892203645,1159.0,139.0,9,7.0,5007.0,541454.0,703.0,3615.0,3677.0,74663.0,1193.0,237.0,35,2018,8
3,2018-09-01,3400892052120,1159.0,139.0,9,3.0,5007.0,541454.0,703.0,1390.0,1723.3333333333333,74663.0,1193.0,237.0,35,2018,0
3,2018-09-01,3400892729589,1159.0,139.0,9,8.5,5007.0,541454.0,703.0,5270.0,5010.0,74663.0,1193.0,237.0,35,2018,3
4,2018-09-01,3400892088310,1159.0,139.0,9,9.0,5007.0,541454.0,703.0,2525.0,2465.0,74663.0,1193.0,237.0,35,2018,0
17,2018-09-01,3400892669236,1159.0,139.0,9,22.0,5007.0,541454.0,703.0,7200.0,7701.333333333333,74663.0,1193.0,237.0,35,2018,3
18,2018-09-01,3400892508566,1159.0,139.0,9,1.0,5007.0,541454.0,703.0,40.0,43.333333333333336,74663.0,1193.0,237.0,35,2018,6
5,2018-09-01,3400892075761,1159.0,139.0,9,4.0,5007.0,541454.0,703.0,1760.0,2170.0,74663.0,1193.0,237.0,35,2018,0
6,2018-09-01,3400892745848,1159.0,139.0,9,10.0,5007.0,541454.0,703.0,3140.0,3393.333333333333,74663.0,1193.0,237.0,35,2018,3
13,2018-09-01,3400892065366,1159.0,139.0,9,11.0,5007.0,541454.0,703.0,5447.0,7062.333333333333,74663.0,1193.0,237.0,35,2018,0
6,2018-10-01,3400892745848,1159.0,139.0,10,9.0,5007.0,541454.0,703.0,3700.0,3530.0,74663.0,1193.0,237.0,40,2018,3
3,2018-10-01,3400892052120,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,2130.0,1866.6666666666667,74663.0,1193.0,237.0,40,2018,0
4,2018-10-01,3400892088310,1159.0,139.0,10,10.0,5007.0,541454.0,703.0,3121.0,2695.6666666666665,74663.0,1193.0,237.0,40,2018,0
14,2018-10-01,3400892761695,1159.0,139.0,10,11.0,5007.0,541454.0,703.0,17274.0,15511.333333333334,74663.0,1193.0,237.0,40,2018,3
7,2018-10-01,3400893736135,1159.0,139.0,10,8.0,5007.0,541454.0,703.0,4946.0,4192.0,74663.0,1193.0,237.0,40,2018,7
17,2018-10-01,3400892669236,1159.0,139.0,10,19.0,5007.0,541454.0,703.0,9890.0,8439.333333333334,74663.0,1193.0,237.0,40,2018,3
10,2018-10-01,3400891235203,1159.0,139.0,10,4.0,5007.0,541454.0,703.0,1650.0,1330.0,74663.0,1193.0,237.0,40,2018,2
2,2018-10-01,3400893826706,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,2276.0,1759.3333333333333,74663.0,1193.0,237.0,40,2018,1
13,2018-10-01,3400892065366,1159.0,139.0,10,13.0,5007.0,541454.0,703.0,10761.0,7848.333333333333,74663.0,1193.0,237.0,40,2018,0
16,2018-10-01,3400891191226,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,3070.0,2846.6666666666665,74663.0,1193.0,237.0,40,2018,2
18,2018-10-01,3400892508566,1159.0,139.0,10,1.0,5007.0,541454.0,703.0,20.0,36.66666666666666,74663.0,1193.0,237.0,40,2018,6
3,2018-10-01,3400892729589,1159.0,139.0,10,7.0,5007.0,541454.0,703.0,5840.0,5090.0,74663.0,1193.0,237.0,40,2018,3
12,2018-10-01,3400891996128,1159.0,139.0,10,28.0,5007.0,541454.0,703.0,76710.0,84633.33333333333,74663.0,1193.0,237.0,40,2018,0
1,2018-10-01,3400890837149,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,2830.0,2580.0,74663.0,1193.0,237.0,40,2018,4
9,2018-10-01,3400892203645,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,4260.0,3701.6666666666665,74663.0,1193.0,237.0,40,2018,8
5,2018-10-01,3400892075761,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,2390.0,2070.0,74663.0,1193.0,237.0,40,2018,0
15,2018-10-01,3400893022634,1159.0,139.0,10,5.0,5007.0,541454.0,703.0,6422.0,5402.666666666667,74663.0,1193.0,237.0,40,2018,5
8,2018-10-01,3400892697789,1159.0,139.0,10,1.0,5007.0,541454.0,703.0,930.0,896.6666666666666,74663.0,1193.0,237.0,40,2018,3
11,2018-10-01,3400891225037,1159.0,139.0,10,16.0,5007.0,541454.0,703.0,22540.0,19423.33333333333,74663.0,1193.0,237.0,40,2018,2
14,2018-10-01,3400892761527,1159.0,139.0,10,11.0,5007.0,541454.0,703.0,15060.0,12491.666666666666,74663.0,1193.0,237.0,40,2018,3
12,2018-10-01,3400893875490,1159.0,139.0,10,18.0,5007.0,541454.0,703.0,9447.0,8704.0,74663.0,1193.0,237.0,40,2018,1
10,2018-11-01,3400891235203,1159.0,139.0,11,2.5,5007.0,541454.0,703.0,1420.0,1433.3333333333333,74663.0,1193.0,237.0,44,2018,2
7,2018-11-01,3400893736135,1159.0,139.0,11,7.5,5007.0,541454.0,703.0,4310.0,4392.0,74663.0,1193.0,237.0,44,2018,7
16,2018-11-01,3400891191226,1159.0,139.0,11,7.0,5007.0,541454.0,703.0,2530.0,2783.333333333333,74663.0,1193.0,237.0,44,2018,2
15,2018-11-01,3400893022634,1159.0,139.0,11,11.0,5007.0,541454.0,703.0,5530.0,5542.0,74663.0,1193.0,237.0,44,2018,5
5,2018-11-01,3400892075761,1159.0,139.0,11,4.0,5007.0,541454.0,703.0,2300.0,2150.0,74663.0,1193.0,237.0,44,2018,0
8,2018-11-01,3400892697789,1159.0,139.0,11,2.0,5007.0,541454.0,703.0,820.0,813.3333333333334,74663.0,1193.0,237.0,44,2018,3
3,2018-11-01,3400892729589,1159.0,139.0,11,7.5,5007.0,541454.0,703.0,5720.0,5610.0,74663.0,1193.0,237.0,44,2018,3
14,2018-11-01,3400892761695,1159.0,139.0,11,13.5,5007.0,541454.0,703.0,16140.0,15679.666666666666,74663.0,1193.0,237.0,44,2018,3
1,2018-11-01,3400890837149,1159.0,139.0,11,7.0,5007.0,541454.0,703.0,2640.0,2580.0,74663.0,1193.0,237.0,44,2018,4
3,2018-11-01,3400892052120,1159.0,139.0,11,4.0,5007.0,541454.0,703.0,1870.0,1796.6666666666667,74663.0,1193.0,237.0,44,2018,0
17,2018-11-01,3400892669236,1159.0,139.0,11,20.0,5007.0,541454.0,703.0,8566.0,8552.0,74663.0,1193.0,237.0,44,2018,3
11,2018-11-01,3400891225037,1159.0,139.0,11,20.0,5007.0,541454.0,703.0,19570.0,19266.666666666668,74663.0,1193.0,237.0,44,2018,2
13,2018-11-01,3400892065366,1159.0,139.0,11,13.0,5007.0,541454.0,703.0,8196.0,8134.666666666667,74663.0,1193.0,237.0,44,2018,0
6,2018-11-01,3400892745848,1159.0,139.0,11,9.5,5007.0,541454.0,703.0,3880.0,3573.333333333333,74663.0,1193.0,237.0,44,2018,3
2,2018-11-01,3400893826706,1159.0,139.0,11,4.5,5007.0,541454.0,703.0,1862.0,1789.3333333333333,74663.0,1193.0,237.0,44,2018,1
12,2018-11-01,3400893875490,1159.0,139.0,11,12.5,5007.0,541454.0,703.0,8136.0,8661.0,74663.0,1193.0,237.0,44,2018,1
14,2018-11-01,3400892761527,1159.0,139.0,11,10.5,5007.0,541454.0,703.0,11612.0,12389.0,74663.0,1193.0,237.0,44,2018,3
4,2018-11-01,3400892088310,1159.0,139.0,11,9.5,5007.0,541454.0,703.0,2821.0,2822.333333333333,74663.0,1193.0,237.0,44,2018,0
12,2018-11-01,3400891996128,1159.0,139.0,11,29.5,5007.0,541454.0,703.0,57600.0,72356.66666666667,74663.0,1193.0,237.0,44,2018,0
9,2018-11-01,3400892203645,1159.0,139.0,11,6.0,5007.0,541454.0,703.0,3420.0,3765.0,74663.0,1193.0,237.0,44,2018,8
18,2018-11-01,3400892508566,1159.0,139.0,11,1.0,5007.0,541454.0,703.0,50.0,36.66666666666666,74663.0,1193.0,237.0,44,2018,6
12,2018-12-01,3400893875490,1159.0,139.0,12,16.0,5007.0,541454.0,703.0,8815.0,8799.333333333334,74663.0,1193.0,237.0,48,2018,1
8,2018-12-01,3400892697789,1159.0,139.0,12,3.0,5007.0,541454.0,703.0,1050.0,933.3333333333334,74663.0,1193.0,237.0,48,2018,3
16,2018-12-01,3400891191226,1159.0,139.0,12,6.0,5007.0,541454.0,703.0,2870.0,2823.333333333333,74663.0,1193.0,237.0,48,2018,2
9,2018-12-01,3400892203645,1159.0,139.0,12,9.0,5007.0,541454.0,703.0,4080.0,3920.0,74663.0,1193.0,237.0,48,2018,8
1,2018-12-01,3400890837149,1159.0,139.0,12,9.0,5007.0,541454.0,703.0,3550.0,3006.6666666666665,74663.0,1193.0,237.0,48,2018,4
2,2018-12-01,3400893826706,1159.0,139.0,12,7.0,5007.0,541454.0,703.0,1857.0,1998.3333333333333,74663.0,1193.0,237.0,48,2018,1
7,2018-12-01,3400893736135,1159.0,139.0,12,9.0,5007.0,541454.0,703.0,3790.0,4348.666666666667,74663.0,1193.0,237.0,48,2018,7
17,2018-12-01,3400892669236,1159.0,139.0,12,23.0,5007.0,541454.0,703.0,8431.0,8962.333333333334,74663.0,1193.0,237.0,48,2018,3
4,2018-12-01,3400892088310,1159.0,139.0,12,11.0,5007.0,541454.0,703.0,2797.0,2913.0,74663.0,1193.0,237.0,48,2018,0
18,2018-12-01,3400892508566,1159.0,139.0,12,1.0,5007.0,541454.0,703.0,20.0,30.0,74663.0,1193.0,237.0,48,2018,6
11,2018-12-01,3400891225037,1159.0,139.0,12,21.0,5007.0,541454.0,703.0,17220.0,19776.666666666668,74663.0,1193.0,237.0,48,2018,2
5,2018-12-01,3400892075761,1159.0,139.0,12,5.0,5007.0,541454.0,703.0,2510.0,2400.0,74663.0,1193.0,237.0,48,2018,0
14,2018-12-01,3400892761695,1159.0,139.0,12,12.0,5007.0,541454.0,703.0,15223.0,16212.333333333334,74663.0,1193.0,237.0,48,2018,3
13,2018-12-01,3400892065366,1159.0,139.0,12,9.0,5007.0,541454.0,703.0,9365.0,9440.666666666666,74663.0,1193.0,237.0,48,2018,0
3,2018-12-01,3400892052120,1159.0,139.0,12,3.0,5007.0,541454.0,703.0,1470.0,1823.3333333333333,74663.0,1193.0,237.0,48,2018,0
12,2018-12-01,3400891996128,1159.0,139.0,12,32.0,5007.0,541454.0,703.0,59240.0,64516.66666666666,74663.0,1193.0,237.0,48,2018,0
6,2018-12-01,3400892745848,1159.0,139.0,12,10.0,5007.0,541454.0,703.0,3740.0,3773.3333333333335,74663.0,1193.0,237.0,48,2018,3
14,2018-12-01,3400892761527,1159.0,139.0,12,11.0,5007.0,541454.0,703.0,13013.0,13228.333333333334,74663.0,1193.0,237.0,48,2018,3
10,2018-12-01,3400891235203,1159.0,139.0,12,4.0,5007.0,541454.0,703.0,1400.0,1490.0,74663.0,1193.0,237.0,48,2018,2
3,2018-12-01,3400892729589,1159.0,139.0,12,10.0,5007.0,541454.0,703.0,4460.0,5340.0,74663.0,1193.0,237.0,48,2018,3
15,2018-12-01,3400893022634,1159.0,139.0,12,6.0,5007.0,541454.0,703.0,5009.0,5653.666666666667,74663.0,1193.0,237.0,48,2018,5
16,2019-01-01,3400891191226,1141.0,141.0,1,7.0,5013.0,542302.0,706.0,3140.0,2846.6666666666665,76593.0,1007.0,206.0,1,2019,2
4,2019-01-01,3400892088310,1141.0,141.0,1,9.0,5013.0,542302.0,706.0,3299.0,2972.333333333333,76593.0,1007.0,206.0,1,2019,0
1,2019-01-01,3400890837149,1141.0,141.0,1,6.0,5013.0,542302.0,706.0,2600.0,2930.0,76593.0,1007.0,206.0,1,2019,4
12,2019-01-01,3400891996128,1141.0,141.0,1,27.0,5013.0,542302.0,706.0,70750.0,62530.0,76593.0,1007.0,206.0,1,2019,0
2,2019-01-01,3400893826706,1141.0,141.0,1,8.0,5013.0,542302.0,706.0,2480.0,2066.333333333333,76593.0,1007.0,206.0,1,2019,1
6,2019-01-01,3400892745848,1141.0,141.0,1,13.0,5013.0,542302.0,706.0,4930.0,4183.333333333333,76593.0,1007.0,206.0,1,2019,3
11,2019-01-01,3400891225037,1141.0,141.0,1,24.0,5013.0,542302.0,706.0,21360.0,19383.33333333333,76593.0,1007.0,206.0,1,2019,2
10,2019-01-01,3400891235203,1141.0,141.0,1,2.0,5013.0,542302.0,706.0,1400.0,1406.6666666666667,76593.0,1007.0,206.0,1,2019,2
14,2019-01-01,3400892761695,1141.0,141.0,1,13.0,5013.0,542302.0,706.0,16905.0,16089.333333333334,76593.0,1007.0,206.0,1,2019,3
17,2019-01-01,3400892669236,1141.0,141.0,1,20.0,5013.0,542302.0,706.0,10093.0,9030.0,76593.0,1007.0,206.0,1,2019,3
9,2019-01-01,3400892203645,1141.0,141.0,1,6.0,5013.0,542302.0,706.0,3915.0,3805.0,76593.0,1007.0,206.0,1,2019,8
12,2019-01-01,3400893875490,1141.0,141.0,1,12.0,5013.0,542302.0,706.0,8538.0,8496.333333333334,76593.0,1007.0,206.0,1,2019,1
3,2019-01-01,3400892052120,1141.0,141.0,1,3.0,5013.0,542302.0,706.0,1870.0,1736.6666666666667,76593.0,1007.0,206.0,1,2019,0
5,2019-01-01,3400892075761,1141.0,141.0,1,4.0,5013.0,542302.0,706.0,2090.0,2300.0,76593.0,1007.0,206.0,1,2019,0
14,2019-01-01,3400892761527,1141.0,141.0,1,9.0,5013.0,542302.0,706.0,12590.0,12405.0,76593.0,1007.0,206.0,1,2019,3
13,2019-01-01,3400892065366,1141.0,141.0,1,12.0,5013.0,542302.0,706.0,8526.0,8695.666666666666,76593.0,1007.0,206.0,1,2019,0
8,2019-01-01,3400892697789,1141.0,141.0,1,3.0,5013.0,542302.0,706.0,1180.0,1016.6666666666666,76593.0,1007.0,206.0,1,2019,3
7,2019-01-01,3400893736135,1141.0,141.0,1,7.0,5013.0,542302.0,706.0,4293.0,4131.0,76593.0,1007.0,206.0,1,2019,7
3,2019-01-01,3400892729589,1141.0,141.0,1,4.0,5013.0,542302.0,706.0,4270.0,4816.666666666667,76593.0,1007.0,206.0,1,2019,3
18,2019-01-01,3400892508566,1141.0,141.0,1,1.0,5013.0,542302.0,706.0,70.0,46.66666666666666,76593.0,1007.0,206.0,1,2019,6
15,2019-01-01,3400893022634,1141.0,141.0,1,16.0,5013.0,542302.0,706.0,5976.0,5505.0,76593.0,1007.0,206.0,1,2019,5
2,2019-02-01,3400893826706,1141.0,141.0,2,6.0,5013.0,542302.0,706.0,1776.0,2037.6666666666667,76593.0,1007.0,206.0,5,2019,1
14,2019-02-01,3400892761527,1141.0,141.0,2,10.0,5013.0,542302.0,706.0,12250.0,12617.666666666666,76593.0,1007.0,206.0,5,2019,3
3,2019-02-01,3400892052120,1141.0,141.0,2,4.5,5013.0,542302.0,706.0,1600.0,1646.6666666666667,76593.0,1007.0,206.0,5,2019,0
6,2019-02-01,3400892745848,1141.0,141.0,2,12.5,5013.0,542302.0,706.0,5010.0,4560.0,76593.0,1007.0,206.0,5,2019,3
12,2019-02-01,3400893875490,1141.0,141.0,2,15.5,5013.0,542302.0,706.0,8838.0,8730.333333333334,76593.0,1007.0,206.0,5,2019,1
18,2019-02-01,3400892508566,1141.0,141.0,2,1.0,5013.0,542302.0,706.0,70.0,53.333333333333336,76593.0,1007.0,206.0,5,2019,6
9,2019-02-01,3400892203645,1141.0,141.0,2,6.0,5013.0,542302.0,706.0,3540.0,3845.0,76593.0,1007.0,206.0,5,2019,8
12,2019-02-01,3400891996128,1141.0,141.0,2,28.5,5013.0,542302.0,706.0,94080.0,74690.0,76593.0,1007.0,206.0,5,2019,0
1,2019-02-01,3400890837149,1141.0,141.0,2,7.5,5013.0,542302.0,706.0,2750.0,2966.6666666666665,76593.0,1007.0,206.0,5,2019,4
11,2019-02-01,3400891225037,1141.0,141.0,2,20.0,5013.0,542302.0,706.0,19920.0,19500.0,76593.0,1007.0,206.0,5,2019,2
17,2019-02-01,3400892669236,1141.0,141.0,2,14.0,5013.0,542302.0,706.0,8152.0,8892.0,76593.0,1007.0,206.0,5,2019,3
14,2019-02-01,3400892761695,1141.0,141.0,2,13.0,5013.0,542302.0,706.0,14885.0,15671.0,76593.0,1007.0,206.0,5,2019,3
7,2019-02-01,3400893736135,1141.0,141.0,2,7.0,5013.0,542302.0,706.0,4350.0,4144.333333333333,76593.0,1007.0,206.0,5,2019,7
3,2019-02-01,3400892729589,1141.0,141.0,2,3.5,5013.0,542302.0,706.0,4830.0,4520.0,76593.0,1007.0,206.0,5,2019,3
16,2019-02-01,3400891191226,1141.0,141.0,2,8.5,5013.0,542302.0,706.0,3340.0,3116.6666666666665,76593.0,1007.0,206.0,5,2019,2
10,2019-02-01,3400891235203,1141.0,141.0,2,4.0,5013.0,542302.0,706.0,1260.0,1353.3333333333333,76593.0,1007.0,206.0,5,2019,2
13,2019-02-01,3400892065366,1141.0,141.0,2,13.0,5013.0,542302.0,706.0,7823.0,8571.333333333334,76593.0,1007.0,206.0,5,2019,0
8,2019-02-01,3400892697789,1141.0,141.0,2,3.0,5013.0,542302.0,706.0,950.0,1060.0,76593.0,1007.0,206.0,5,2019,3
5,2019-02-01,3400892075761,1141.0,141.0,2,5.0,5013.0,542302.0,706.0,2340.0,2313.333333333333,76593.0,1007.0,206.0,5,2019,0
4,2019-02-01,3400892088310,1141.0,141.0,2,9.0,5013.0,542302.0,706.0,2889.0,2995.0,76593.0,1007.0,206.0,5,2019,0
15,2019-02-01,3400893022634,1141.0,141.0,2,5.5,5013.0,542302.0,706.0,5346.0,5443.666666666667,76593.0,1007.0,206.0,5,2019,5
5,2019-03-01,3400892075761,1141.0,141.0,3,2.0,5013.0,542302.0,706.0,2140.0,2190.0,76593.0,1007.0,206.0,9,2019,0
14,2019-03-01,3400892761527,1141.0,141.0,3,13.0,5013.0,542302.0,706.0,12083.0,12307.666666666666,76593.0,1007.0,206.0,9,2019,3
3,2019-03-01,3400892729589,1141.0,141.0,3,1.0,5013.0,542302.0,706.0,4560.0,4553.333333333333,76593.0,1007.0,206.0,9,2019,3
15,2019-03-01,3400893022634,1141.0,141.0,3,3.0,5013.0,542302.0,706.0,5048.0,5456.666666666667,76593.0,1007.0,206.0,9,2019,5
11,2019-03-01,3400891225037,1141.0,141.0,3,4.0,5013.0,542302.0,706.0,14840.0,18706.666666666668,76593.0,1007.0,206.0,9,2019,2
8,2019-03-01,3400892697789,1141.0,141.0,3,1.0,5013.0,542302.0,706.0,130.0,753.3333333333334,76593.0,1007.0,206.0,9,2019,3
18,2019-03-01,3400892508566,1141.0,141.0,3,1.0,5013.0,542302.0,706.0,0.0,46.66666666666666,76593.0,1007.0,206.0,9,2019,6
12,2019-03-01,3400891996128,1141.0,141.0,3,23.0,5013.0,542302.0,706.0,67046.0,77292.0,76593.0,1007.0,206.0,9,2019,0
13,2019-03-01,3400892065366,1141.0,141.0,3,4.0,5013.0,542302.0,706.0,936.0,5761.666666666667,76593.0,1007.0,206.0,9,2019,0
7,2019-03-01,3400893736135,1141.0,141.0,3,4.0,5013.0,542302.0,706.0,3920.0,4187.666666666667,76593.0,1007.0,206.0,9,2019,7
16,2019-03-01,3400891191226,1141.0,141.0,3,3.0,5013.0,542302.0,706.0,2660.0,3046.6666666666665,76593.0,1007.0,206.0,9,2019,2
3,2019-03-01,3400892052120,1141.0,141.0,3,2.0,5013.0,542302.0,706.0,1700.0,1723.3333333333333,76593.0,1007.0,206.0,9,2019,0
10,2019-03-01,3400891235203,1141.0,141.0,3,8.0,5013.0,542302.0,706.0,1400.0,1353.3333333333333,76593.0,1007.0,206.0,9,2019,2
1,2019-03-01,3400890837149,1141.0,141.0,3,3.0,5013.0,542302.0,706.0,2600.0,2650.0,76593.0,1007.0,206.0,9,2019,4
2,2019-03-01,3400893826706,1141.0,141.0,3,1.0,5013.0,542302.0,706.0,1786.0,2014.0,76593.0,1007.0,206.0,9,2019,1
14,2019-03-01,3400892761695,1141.0,141.0,3,13.0,5013.0,542302.0,706.0,15450.0,15746.666666666666,76593.0,1007.0,206.0,9,2019,3
6,2019-03-01,3400892745848,1141.0,141.0,3,5.0,5013.0,542302.0,706.0,3750.0,4563.333333333333,76593.0,1007.0,206.0,9,2019,3
4,2019-03-01,3400892088310,1141.0,141.0,3,4.0,5013.0,542302.0,706.0,2797.0,2995.0,76593.0,1007.0,206.0,9,2019,0
17,2019-03-01,3400892669236,1141.0,141.0,3,6.0,5013.0,542302.0,706.0,8152.0,8799.0,76593.0,1007.0,206.0,9,2019,3
9,2019-03-01,3400892203645,1141.0,141.0,3,6.0,5013.0,542302.0,706.0,3415.0,3623.3333333333335,76593.0,1007.0,206.0,9,2019,8
12,2019-03-01,3400893875490,1141.0,141.0,3,5.0,5013.0,542302.0,706.0,8618.0,8664.666666666666,76593.0,1007.0,206.0,9,2019,1
