CODE_ATC,DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,WEEK,YEAR,CLUSTER
6,2018-06-01,3400892745848,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,8040.0,10480.0,255490.0,837.0,209.0,8416.0,22,2018,3
18,2018-06-01,3400892508566,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,6100.0,7216.666666666667,255490.0,837.0,209.0,8416.0,22,2018,3
12,2018-06-01,3400891996128,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,163300.0,190466.66666666663,255490.0,837.0,209.0,8416.0,22,2018,5
14,2018-06-01,3400892761527,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,4500.0,4383.333333333333,255490.0,837.0,209.0,8416.0,22,2018,3
3,2018-06-01,3400892052120,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,6720.0,8010.0,255490.0,837.0,209.0,8416.0,22,2018,0
12,2018-06-01,3400893875490,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,21310.0,21773.33333333333,255490.0,837.0,209.0,8416.0,22,2018,1
5,2018-06-01,3400892075761,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,7800.0,9290.0,255490.0,837.0,209.0,8416.0,22,2018,0
17,2018-06-01,3400892669236,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,20610.0,25126.0,255490.0,837.0,209.0,8416.0,22,2018,3
11,2018-06-01,3400891225037,4477.0,486.0,6,1.5,15723.0,1859524.0,2627.0,24440.0,26000.0,255490.0,837.0,209.0,8416.0,22,2018,2
4,2018-06-01,3400892088310,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,6080.0,6086.666666666667,255490.0,837.0,209.0,8416.0,22,2018,0
7,2018-06-01,3400893736135,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,6950.0,6746.666666666667,255490.0,837.0,209.0,8416.0,22,2018,1
8,2018-06-01,3400892697789,4477.0,486.0,6,2.0,15723.0,1859524.0,2627.0,11580.0,12490.0,255490.0,837.0,209.0,8416.0,22,2018,3
16,2018-06-01,3400891191226,4477.0,486.0,6,2.0,15723.0,1859524.0,2627.0,6780.0,9133.333333333334,255490.0,837.0,209.0,8416.0,22,2018,2
9,2018-06-01,3400892203645,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,8100.0,9350.0,255490.0,837.0,209.0,8416.0,22,2018,0
2,2018-06-01,3400893826706,4477.0,486.0,6,1.0,15723.0,1859524.0,2627.0,4550.0,4763.333333333333,255490.0,837.0,209.0,8416.0,22,2018,1
12,2018-07-01,3400891996128,4477.0,486.0,7,2.0,15723.0,1859524.0,2627.0,185800.0,185733.3333333333,255490.0,837.0,209.0,8416.0,26,2018,5
16,2018-07-01,3400891191226,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,9380.0,8806.666666666666,255490.0,837.0,209.0,8416.0,26,2018,2
2,2018-07-01,3400893826706,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,3850.0,4133.333333333333,255490.0,837.0,209.0,8416.0,26,2018,1
6,2018-07-01,3400892745848,4477.0,486.0,7,2.0,15723.0,1859524.0,2627.0,10320.0,10520.0,255490.0,837.0,209.0,8416.0,26,2018,3
3,2018-07-01,3400892052120,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,7860.0,7750.0,255490.0,837.0,209.0,8416.0,26,2018,0
12,2018-07-01,3400893875490,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,20520.0,21406.666666666668,255490.0,837.0,209.0,8416.0,26,2018,1
4,2018-07-01,3400892088310,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,5950.0,5850.0,255490.0,837.0,209.0,8416.0,26,2018,0
17,2018-07-01,3400892669236,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,24840.0,26160.0,255490.0,837.0,209.0,8416.0,26,2018,3
14,2018-07-01,3400892761695,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,9360.0,8510.0,255490.0,837.0,209.0,8416.0,26,2018,3
10,2018-07-01,3400891235203,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,4950.0,5750.0,255490.0,837.0,209.0,8416.0,26,2018,2
14,2018-07-01,3400892761527,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,8600.0,6000.0,255490.0,837.0,209.0,8416.0,26,2018,3
18,2018-07-01,3400892508566,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,5450.0,6283.333333333333,255490.0,837.0,209.0,8416.0,26,2018,3
13,2018-07-01,3400892065366,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,17880.0,19630.0,255490.0,837.0,209.0,8416.0,26,2018,0
8,2018-07-01,3400892697789,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,12750.0,12150.0,255490.0,837.0,209.0,8416.0,26,2018,3
11,2018-07-01,3400891225037,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,22240.0,24306.666666666668,255490.0,837.0,209.0,8416.0,26,2018,2
1,2018-07-01,3400890837149,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,18100.0,19033.33333333333,255490.0,837.0,209.0,8416.0,26,2018,4
7,2018-07-01,3400893736135,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,8600.0,7066.666666666667,255490.0,837.0,209.0,8416.0,26,2018,1
5,2018-07-01,3400892075761,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,8700.0,8880.0,255490.0,837.0,209.0,8416.0,26,2018,0
15,2018-07-01,3400893022634,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,0.0,0.0,255490.0,837.0,209.0,8416.0,26,2018,6
9,2018-07-01,3400892203645,4477.0,486.0,7,1.0,15723.0,1859524.0,2627.0,10300.0,9666.666666666666,255490.0,837.0,209.0,8416.0,26,2018,0
3,2018-07-01,3400892729589,4477.0,486.0,7,2.0,15723.0,1859524.0,2627.0,11130.0,14640.0,255490.0,837.0,209.0,8416.0,26,2018,3
9,2018-08-01,3400892203645,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,8300.0,8900.0,255490.0,837.0,209.0,8416.0,31,2018,0
12,2018-08-01,3400891996128,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,173700.0,174266.66666666666,255490.0,837.0,209.0,8416.0,31,2018,5
1,2018-08-01,3400890837149,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,12200.0,16166.666666666666,255490.0,837.0,209.0,8416.0,31,2018,4
16,2018-08-01,3400891191226,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,9420.0,8526.666666666666,255490.0,837.0,209.0,8416.0,31,2018,2
18,2018-08-01,3400892508566,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,7500.0,6350.0,255490.0,837.0,209.0,8416.0,31,2018,3
6,2018-08-01,3400892745848,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,8220.0,8860.0,255490.0,837.0,209.0,8416.0,31,2018,3
5,2018-08-01,3400892075761,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,7680.0,8060.0,255490.0,837.0,209.0,8416.0,31,2018,0
2,2018-08-01,3400893826706,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,5100.0,4500.0,255490.0,837.0,209.0,8416.0,31,2018,1
3,2018-08-01,3400892052120,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,4980.0,6520.0,255490.0,837.0,209.0,8416.0,31,2018,0
11,2018-08-01,3400891225037,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,23000.0,23226.666666666668,255490.0,837.0,209.0,8416.0,31,2018,2
12,2018-08-01,3400893875490,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,19270.0,20366.666666666668,255490.0,837.0,209.0,8416.0,31,2018,1
4,2018-08-01,3400892088310,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,5570.0,5866.666666666667,255490.0,837.0,209.0,8416.0,31,2018,0
3,2018-08-01,3400892729589,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,15300.0,13910.0,255490.0,837.0,209.0,8416.0,31,2018,3
13,2018-08-01,3400892065366,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,20490.0,18380.0,255490.0,837.0,209.0,8416.0,31,2018,0
8,2018-08-01,3400892697789,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,12270.0,12200.0,255490.0,837.0,209.0,8416.0,31,2018,3
14,2018-08-01,3400892761695,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,6340.0,8013.333333333333,255490.0,837.0,209.0,8416.0,31,2018,3
17,2018-08-01,3400892669236,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,22170.0,22540.0,255490.0,837.0,209.0,8416.0,31,2018,3
15,2018-08-01,3400893022634,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,2170.0,723.3333333333334,255490.0,837.0,209.0,8416.0,31,2018,6
10,2018-08-01,3400891235203,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,6000.0,5850.0,255490.0,837.0,209.0,8416.0,31,2018,2
7,2018-08-01,3400893736135,4477.0,486.0,8,2.0,15723.0,1859524.0,2627.0,6570.0,7373.333333333333,255490.0,837.0,209.0,8416.0,31,2018,1
14,2018-08-01,3400892761527,4477.0,486.0,8,1.0,15723.0,1859524.0,2627.0,5700.0,6266.666666666667,255490.0,837.0,209.0,8416.0,31,2018,3
16,2018-09-01,3400891191226,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,7300.0,8700.0,255490.0,837.0,209.0,8416.0,35,2018,2
1,2018-09-01,3400890837149,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,19300.0,16533.333333333332,255490.0,837.0,209.0,8416.0,35,2018,4
2,2018-09-01,3400893826706,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,3000.0,3983.3333333333335,255490.0,837.0,209.0,8416.0,35,2018,1
7,2018-09-01,3400893736135,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,6920.0,7363.333333333333,255490.0,837.0,209.0,8416.0,35,2018,1
12,2018-09-01,3400893875490,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,14550.0,18113.33333333333,255490.0,837.0,209.0,8416.0,35,2018,1
11,2018-09-01,3400891225037,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,25320.0,23520.0,255490.0,837.0,209.0,8416.0,35,2018,2
14,2018-09-01,3400892761695,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,7560.0,7753.333333333333,255490.0,837.0,209.0,8416.0,35,2018,3
10,2018-09-01,3400891235203,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,5400.0,5450.0,255490.0,837.0,209.0,8416.0,35,2018,2
12,2018-09-01,3400891996128,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,175400.0,178300.0,255490.0,837.0,209.0,8416.0,35,2018,5
15,2018-09-01,3400893022634,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,1420.0,1196.6666666666667,255490.0,837.0,209.0,8416.0,35,2018,6
14,2018-09-01,3400892761527,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,5500.0,6600.0,255490.0,837.0,209.0,8416.0,35,2018,3
8,2018-09-01,3400892697789,4477.0,486.0,9,2.0,15723.0,1859524.0,2627.0,10170.0,11730.0,255490.0,837.0,209.0,8416.0,35,2018,3
9,2018-09-01,3400892203645,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,8600.0,9066.666666666666,255490.0,837.0,209.0,8416.0,35,2018,0
3,2018-09-01,3400892052120,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,8040.0,6960.0,255490.0,837.0,209.0,8416.0,35,2018,0
3,2018-09-01,3400892729589,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,9870.0,12100.0,255490.0,837.0,209.0,8416.0,35,2018,3
4,2018-09-01,3400892088310,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,4940.0,5486.666666666667,255490.0,837.0,209.0,8416.0,35,2018,0
17,2018-09-01,3400892669236,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,23364.0,23458.0,255490.0,837.0,209.0,8416.0,35,2018,3
18,2018-09-01,3400892508566,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,6100.0,6350.0,255490.0,837.0,209.0,8416.0,35,2018,3
5,2018-09-01,3400892075761,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,7500.0,7960.0,255490.0,837.0,209.0,8416.0,35,2018,0
6,2018-09-01,3400892745848,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,10200.0,9580.0,255490.0,837.0,209.0,8416.0,35,2018,3
13,2018-09-01,3400892065366,4477.0,486.0,9,1.0,15723.0,1859524.0,2627.0,16770.0,18380.0,255490.0,837.0,209.0,8416.0,35,2018,0
6,2018-10-01,3400892745848,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,11760.0,10060.0,255490.0,837.0,209.0,8416.0,40,2018,3
3,2018-10-01,3400892052120,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,8160.0,7060.0,255490.0,837.0,209.0,8416.0,40,2018,0
4,2018-10-01,3400892088310,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,6220.0,5576.666666666667,255490.0,837.0,209.0,8416.0,40,2018,0
14,2018-10-01,3400892761695,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,10450.0,8116.666666666667,255490.0,837.0,209.0,8416.0,40,2018,3
7,2018-10-01,3400893736135,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,8760.0,7416.666666666667,255490.0,837.0,209.0,8416.0,40,2018,1
17,2018-10-01,3400892669236,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,26982.0,24172.0,255490.0,837.0,209.0,8416.0,40,2018,3
10,2018-10-01,3400891235203,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,6150.0,5850.0,255490.0,837.0,209.0,8416.0,40,2018,2
2,2018-10-01,3400893826706,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,7000.0,5033.333333333333,255490.0,837.0,209.0,8416.0,40,2018,1
13,2018-10-01,3400892065366,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,18510.0,18590.0,255490.0,837.0,209.0,8416.0,40,2018,0
16,2018-10-01,3400891191226,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,9060.0,8593.333333333334,255490.0,837.0,209.0,8416.0,40,2018,2
18,2018-10-01,3400892508566,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,7750.0,7116.666666666667,255490.0,837.0,209.0,8416.0,40,2018,3
3,2018-10-01,3400892729589,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,21450.0,15540.0,255490.0,837.0,209.0,8416.0,40,2018,3
12,2018-10-01,3400891996128,4477.0,486.0,10,2.0,15723.0,1859524.0,2627.0,261300.0,203466.66666666663,255490.0,837.0,209.0,8416.0,40,2018,5
1,2018-10-01,3400890837149,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,19700.0,17066.666666666668,255490.0,837.0,209.0,8416.0,40,2018,4
9,2018-10-01,3400892203645,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,11000.0,9300.0,255490.0,837.0,209.0,8416.0,40,2018,0
5,2018-10-01,3400892075761,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,7950.0,7710.0,255490.0,837.0,209.0,8416.0,40,2018,0
15,2018-10-01,3400893022634,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,1800.0,1796.6666666666667,255490.0,837.0,209.0,8416.0,40,2018,6
8,2018-10-01,3400892697789,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,12060.0,11500.0,255490.0,837.0,209.0,8416.0,40,2018,3
11,2018-10-01,3400891225037,4477.0,486.0,10,2.0,15723.0,1859524.0,2627.0,24160.0,24160.0,255490.0,837.0,209.0,8416.0,40,2018,2
14,2018-10-01,3400892761527,4477.0,486.0,10,1.0,15723.0,1859524.0,2627.0,6350.0,5850.0,255490.0,837.0,209.0,8416.0,40,2018,3
12,2018-10-01,3400893875490,4477.0,486.0,10,2.0,15723.0,1859524.0,2627.0,23380.0,19066.666666666668,255490.0,837.0,209.0,8416.0,40,2018,1
10,2018-11-01,3400891235203,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,3750.0,5100.0,255490.0,837.0,209.0,8416.0,44,2018,2
7,2018-11-01,3400893736135,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,7910.0,7863.333333333333,255490.0,837.0,209.0,8416.0,44,2018,1
16,2018-11-01,3400891191226,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,8260.0,8206.666666666666,255490.0,837.0,209.0,8416.0,44,2018,2
15,2018-11-01,3400893022634,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,2300.0,1840.0,255490.0,837.0,209.0,8416.0,44,2018,6
5,2018-11-01,3400892075761,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,8880.0,8110.0,255490.0,837.0,209.0,8416.0,44,2018,0
8,2018-11-01,3400892697789,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,12300.0,11510.0,255490.0,837.0,209.0,8416.0,44,2018,3
3,2018-11-01,3400892729589,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,19560.0,16960.0,255490.0,837.0,209.0,8416.0,44,2018,3
14,2018-11-01,3400892761695,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,7480.0,8496.666666666666,255490.0,837.0,209.0,8416.0,44,2018,3
1,2018-11-01,3400890837149,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,15800.0,18266.666666666668,255490.0,837.0,209.0,8416.0,44,2018,4
3,2018-11-01,3400892052120,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,5610.0,7270.0,255490.0,837.0,209.0,8416.0,44,2018,0
17,2018-11-01,3400892669236,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,20610.0,23652.0,255490.0,837.0,209.0,8416.0,44,2018,3
11,2018-11-01,3400891225037,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,21480.0,23653.33333333333,255490.0,837.0,209.0,8416.0,44,2018,2
13,2018-11-01,3400892065366,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,17640.0,17640.0,255490.0,837.0,209.0,8416.0,44,2018,0
6,2018-11-01,3400892745848,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,9840.0,10600.0,255490.0,837.0,209.0,8416.0,44,2018,3
2,2018-11-01,3400893826706,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,4100.0,4700.0,255490.0,837.0,209.0,8416.0,44,2018,1
12,2018-11-01,3400893875490,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,21310.0,19746.666666666668,255490.0,837.0,209.0,8416.0,44,2018,1
14,2018-11-01,3400892761527,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,6500.0,6116.666666666667,255490.0,837.0,209.0,8416.0,44,2018,3
4,2018-11-01,3400892088310,4477.0,486.0,11,1.5,15723.0,1859524.0,2627.0,8930.0,6696.666666666667,255490.0,837.0,209.0,8416.0,44,2018,0
12,2018-11-01,3400891996128,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,222400.0,219700.0,255490.0,837.0,209.0,8416.0,44,2018,5
9,2018-11-01,3400892203645,4477.0,486.0,11,2.0,15723.0,1859524.0,2627.0,9550.0,9716.666666666666,255490.0,837.0,209.0,8416.0,44,2018,0
18,2018-11-01,3400892508566,4477.0,486.0,11,1.0,15723.0,1859524.0,2627.0,7050.0,6966.666666666667,255490.0,837.0,209.0,8416.0,44,2018,3
12,2018-12-01,3400893875490,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,20570.0,21753.33333333333,255490.0,837.0,209.0,8416.0,48,2018,1
8,2018-12-01,3400892697789,4477.0,486.0,12,2.0,15723.0,1859524.0,2627.0,9780.0,11380.0,255490.0,837.0,209.0,8416.0,48,2018,3
16,2018-12-01,3400891191226,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,8120.0,8480.0,255490.0,837.0,209.0,8416.0,48,2018,2
9,2018-12-01,3400892203645,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,8600.0,9716.666666666666,255490.0,837.0,209.0,8416.0,48,2018,0
1,2018-12-01,3400890837149,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,16400.0,17300.0,255490.0,837.0,209.0,8416.0,48,2018,4
2,2018-12-01,3400893826706,4477.0,486.0,12,2.0,15723.0,1859524.0,2627.0,6100.0,5733.333333333333,255490.0,837.0,209.0,8416.0,48,2018,1
7,2018-12-01,3400893736135,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,7180.0,7950.0,255490.0,837.0,209.0,8416.0,48,2018,1
17,2018-12-01,3400892669236,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,19374.0,22322.0,255490.0,837.0,209.0,8416.0,48,2018,3
4,2018-12-01,3400892088310,4477.0,486.0,12,2.0,15723.0,1859524.0,2627.0,7180.0,7443.333333333333,255490.0,837.0,209.0,8416.0,48,2018,0
18,2018-12-01,3400892508566,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,7300.0,7366.666666666667,255490.0,837.0,209.0,8416.0,48,2018,3
11,2018-12-01,3400891225037,4477.0,486.0,12,2.0,15723.0,1859524.0,2627.0,26280.0,23973.33333333333,255490.0,837.0,209.0,8416.0,48,2018,2
5,2018-12-01,3400892075761,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,9450.0,8760.0,255490.0,837.0,209.0,8416.0,48,2018,0
14,2018-12-01,3400892761695,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,9220.0,9050.0,255490.0,837.0,209.0,8416.0,48,2018,3
13,2018-12-01,3400892065366,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,18480.0,18210.0,255490.0,837.0,209.0,8416.0,48,2018,0
3,2018-12-01,3400892052120,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,7140.0,6970.0,255490.0,837.0,209.0,8416.0,48,2018,0
12,2018-12-01,3400891996128,4477.0,486.0,12,2.0,15723.0,1859524.0,2627.0,221800.0,235166.66666666663,255490.0,837.0,209.0,8416.0,48,2018,5
6,2018-12-01,3400892745848,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,13080.0,11560.0,255490.0,837.0,209.0,8416.0,48,2018,3
14,2018-12-01,3400892761527,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,7500.0,6783.333333333333,255490.0,837.0,209.0,8416.0,48,2018,3
10,2018-12-01,3400891235203,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,4650.0,4850.0,255490.0,837.0,209.0,8416.0,48,2018,2
3,2018-12-01,3400892729589,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,19200.0,20070.0,255490.0,837.0,209.0,8416.0,48,2018,3
15,2018-12-01,3400893022634,4477.0,486.0,12,1.0,15723.0,1859524.0,2627.0,3040.0,2380.0,255490.0,837.0,209.0,8416.0,48,2018,6
16,2019-01-01,3400891191226,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,10080.0,8820.0,263011.0,770.0,172.0,8031.0,1,2019,2
4,2019-01-01,3400892088310,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,5280.0,7130.0,263011.0,770.0,172.0,8031.0,1,2019,0
1,2019-01-01,3400890837149,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,17200.0,16466.666666666668,263011.0,770.0,172.0,8031.0,1,2019,4
12,2019-01-01,3400891996128,4530.0,514.0,1,2.0,15774.0,1871364.0,2639.0,230300.0,224833.3333333333,263011.0,770.0,172.0,8031.0,1,2019,5
2,2019-01-01,3400893826706,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,4450.0,4883.333333333333,263011.0,770.0,172.0,8031.0,1,2019,1
6,2019-01-01,3400892745848,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,11760.0,11560.0,263011.0,770.0,172.0,8031.0,1,2019,3
11,2019-01-01,3400891225037,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,28040.0,25266.666666666668,263011.0,770.0,172.0,8031.0,1,2019,2
10,2019-01-01,3400891235203,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,5700.0,4700.0,263011.0,770.0,172.0,8031.0,1,2019,2
14,2019-01-01,3400892761695,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,7970.0,8223.333333333334,263011.0,770.0,172.0,8031.0,1,2019,3
17,2019-01-01,3400892669236,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,26626.0,22203.33333333333,263011.0,770.0,172.0,8031.0,1,2019,3
9,2019-01-01,3400892203645,4530.0,514.0,1,2.0,15774.0,1871364.0,2639.0,10550.0,9566.666666666666,263011.0,770.0,172.0,8031.0,1,2019,0
12,2019-01-01,3400893875490,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,26750.0,22876.666666666668,263011.0,770.0,172.0,8031.0,1,2019,1
3,2019-01-01,3400892052120,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,6240.0,6330.0,263011.0,770.0,172.0,8031.0,1,2019,0
5,2019-01-01,3400892075761,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,10170.0,9500.0,263011.0,770.0,172.0,8031.0,1,2019,0
14,2019-01-01,3400892761527,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,6300.0,6766.666666666667,263011.0,770.0,172.0,8031.0,1,2019,3
13,2019-01-01,3400892065366,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,23640.0,19920.0,263011.0,770.0,172.0,8031.0,1,2019,0
8,2019-01-01,3400892697789,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,10890.0,10990.0,263011.0,770.0,172.0,8031.0,1,2019,3
7,2019-01-01,3400893736135,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,5640.0,6910.0,263011.0,770.0,172.0,8031.0,1,2019,1
3,2019-01-01,3400892729589,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,16740.0,18500.0,263011.0,770.0,172.0,8031.0,1,2019,3
18,2019-01-01,3400892508566,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,7650.0,7333.333333333333,263011.0,770.0,172.0,8031.0,1,2019,3
15,2019-01-01,3400893022634,4530.0,514.0,1,1.0,15774.0,1871364.0,2639.0,2920.0,2753.333333333333,263011.0,770.0,172.0,8031.0,1,2019,6
2,2019-02-01,3400893826706,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,6450.0,5666.666666666667,263011.0,770.0,172.0,8031.0,5,2019,1
14,2019-02-01,3400892761527,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,6350.0,6716.666666666667,263011.0,770.0,172.0,8031.0,5,2019,3
3,2019-02-01,3400892052120,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,7080.0,6820.0,263011.0,770.0,172.0,8031.0,5,2019,0
6,2019-02-01,3400892745848,4530.0,514.0,2,1.5,15774.0,1871364.0,2639.0,8889.0,11243.0,263011.0,770.0,172.0,8031.0,5,2019,3
12,2019-02-01,3400893875490,4530.0,514.0,2,2.0,15774.0,1871364.0,2639.0,21010.0,22776.666666666668,263011.0,770.0,172.0,8031.0,5,2019,1
18,2019-02-01,3400892508566,4530.0,514.0,2,2.0,15774.0,1871364.0,2639.0,5500.0,6816.666666666667,263011.0,770.0,172.0,8031.0,5,2019,3
