HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_HAD,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,YEAR,MONTH_1.0,MONTH_2.0,MONTH_3.0,MONTH_4.0,MONTH_5.0,MONTH_6.0,MONTH_7.0,MONTH_8.0,MONTH_9.0,MONTH_10.0,MONTH_11.0,MONTH_12.0,UCD_3400890837149,UCD_3400891191226,UCD_3400891225037,UCD_3400891235203,UCD_3400891996128,UCD_3400892052120,UCD_3400892065366,UCD_3400892075761,UCD_3400892088310,UCD_3400892203645,UCD_3400892508566,UCD_3400892669236,UCD_3400892697789,UCD_3400892729589,UCD_3400892745848,UCD_3400892761527,UCD_3400892761695,UCD_3400893022634,UCD_3400893736135,UCD_3400893826706,UCD_3400893875490,CLUSTER
3400893875490,2053.0,493.0,16.0,7161.0,1120190.0,1239.0,12468.0,0.1204368969462238,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400891191226,2053.0,493.0,8.5,7161.0,1120190.0,1239.0,4580.0,0.0989505279190575,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892075761,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,2350.0,0.1172867208004562,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893736135,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,4910.0,0.1338503245104213,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400892745848,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,160.0,0.078276235705075,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892203645,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,5710.0,0.1145792628596231,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400893736135,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,6480.0,0.135780338417885,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400891191226,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,5670.0,0.1082249104925813,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891996128,2053.0,493.0,32.5,7161.0,1120190.0,1239.0,105950.0,0.1181118606513625,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,2053.0,493.0,3.0,7161.0,1120190.0,1239.0,1940.0,0.1166371775812903,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891225037,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,6530.0,0.0888495636263376,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892669236,2053.0,493.0,11.0,7161.0,1120190.0,1239.0,10468.0,0.1191158009711275,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400892065366,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,7140.0,0.1220573883334967,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1650.0,0.117504577776201,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400892745848,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,320.0,0.0736717512518353,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400893826706,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,7496.0,0.1144668679317179,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3400892761527,2053.0,493.0,20.0,7161.0,1120190.0,1239.0,28340.0,0.112967624909262,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400892075761,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,2620.0,0.1224723495484608,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893875490,2053.0,493.0,16.5,7161.0,1120190.0,1239.0,13500.0,0.1188399992695611,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400890837149,2053.0,493.0,4.0,7161.0,1120190.0,1239.0,4160.0,0.1177824646451553,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761695,2053.0,493.0,14.0,7161.0,1120190.0,1239.0,26960.0,0.1195670698760983,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400892088310,2053.0,493.0,5.0,7161.0,1120190.0,1239.0,4788.0,0.1241977178133375,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,2053.0,493.0,4.0,7161.0,1120190.0,1239.0,5470.0,0.1347677736996413,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400892729589,2053.0,493.0,6.5,7161.0,1120190.0,1239.0,5370.0,0.1142716787863419,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400891235203,2053.0,493.0,10.5,7161.0,1120190.0,1239.0,4030.0,0.1667741416707651,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892065366,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,7840.0,0.1206884180740362,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400890837149,2053.0,493.0,5.0,7161.0,1120190.0,1239.0,4080.0,0.1265579983664729,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1870.0,0.107815603819216,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400893826706,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,7185.0,0.1221581605057275,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3400892761527,2053.0,493.0,21.0,7161.0,1120190.0,1239.0,29135.0,0.1133705348984846,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400893875490,2053.0,493.0,17.0,7161.0,1120190.0,1239.0,15072.0,0.1215893889614776,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400892088310,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5700.0,0.1264171982080646,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891191226,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,4230.0,0.1033023535881725,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,4350.0,0.1514357899550597,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891996128,2053.0,493.0,31.0,7161.0,1120190.0,1239.0,114260.0,0.1246579044561863,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891225037,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,7190.0,0.0832001694073219,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761695,2053.0,493.0,14.0,7161.0,1120190.0,1239.0,27090.0,0.119041364409166,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400892669236,2053.0,493.0,13.0,7161.0,1120190.0,1239.0,11118.0,0.1202191537071601,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400892745848,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,410.0,0.0819598232676668,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892075761,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,3280.0,0.1258277563854049,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,2053.0,493.0,4.0,7161.0,1120190.0,1239.0,1980.0,0.1371910751168468,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,2053.0,493.0,3.0,7161.0,1120190.0,1239.0,4850.0,0.1341638208085418,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400892729589,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5440.0,0.1061188087233348,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400892203645,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,5620.0,0.1178376226264575,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400893736135,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,5155.0,0.1277283203959465,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400893875490,2053.0,493.0,17.0,7161.0,1120190.0,1239.0,13013.0,0.1232040628645966,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400892203645,2053.0,493.0,7.5,7161.0,1120190.0,1239.0,4870.0,0.1242010075828635,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400891996128,2053.0,493.0,33.5,7161.0,1120190.0,1239.0,101320.0,0.1264113792531542,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1540.0,0.1043110813241364,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400891225037,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,7160.0,0.0893631449189754,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892075761,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,2310.0,0.1252176824150515,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761527,2053.0,493.0,23.0,7161.0,1120190.0,1239.0,32680.0,0.12525637958055,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400892745848,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,640.0,0.126162874018768,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892761695,2053.0,493.0,14.5,7161.0,1120190.0,1239.0,26550.0,0.124623119513947,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400892669236,2053.0,493.0,14.5,7161.0,1120190.0,1239.0,11218.0,0.126553787247599,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400890837149,2053.0,493.0,5.5,7161.0,1120190.0,1239.0,4030.0,0.1297298780247805,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893826706,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,6740.0,0.1215905374375349,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3400892729589,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5060.0,0.1043435870160671,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400893736135,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,6000.0,0.1361431810324882,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400892508566,2053.0,493.0,3.0,7161.0,1120190.0,1239.0,4560.0,0.1283831288508747,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400891191226,2053.0,493.0,11.0,7161.0,1120190.0,1239.0,4410.0,0.1020895497131733,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,2053.0,493.0,3.5,7161.0,1120190.0,1239.0,1970.0,0.1458583813065393,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,2053.0,493.0,8.0,7161.0,1120190.0,1239.0,5196.0,0.1328638569118331,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,2053.0,493.0,11.0,7161.0,1120190.0,1239.0,4240.0,0.1536269830573033,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892065366,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,6890.0,0.119757518297603,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892508566,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,3800.0,0.1139745384489284,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3400890837149,2053.0,493.0,5.0,7161.0,1120190.0,1239.0,3960.0,0.1276152915859088,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892761695,2053.0,493.0,13.0,7161.0,1120190.0,1239.0,25100.0,0.1217472013713174,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3400891996128,2053.0,493.0,31.0,7161.0,1120190.0,1239.0,96310.0,0.1226213574946856,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892745848,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,700.0,0.1611569558633898,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3400892088310,2053.0,493.0,7.0,7161.0,1120190.0,1239.0,5292.0,0.137133391716957,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893875490,2053.0,493.0,16.0,7161.0,1120190.0,1239.0,13746.0,0.1239328881493072,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3400892669236,2053.0,493.0,12.0,7161.0,1120190.0,1239.0,11080.0,0.1289148077876408,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3400892075761,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,2750.0,0.1272004228187003,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893022634,2053.0,493.0,1.0,7161.0,1120190.0,1239.0,3408.5,0.1408099437704217,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3400892203645,2053.0,493.0,10.5,7161.0,1120190.0,1239.0,6375.0,0.1292993822768514,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400892697789,2053.0,493.0,2.0,7161.0,1120190.0,1239.0,1590.0,0.1030741910317553,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3400892761527,2053.0,493.0,25.0,7161.0,1120190.0,1239.0,33310.0,0.1321614231889503,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3400891225037,2053.0,493.0,9.0,7161.0,1120190.0,1239.0,8590.0,0.0981796237759241,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892065366,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,8640.0,0.1279713398543659,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400893826706,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,6215.0,0.1143192859339878,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3400892729589,2053.0,493.0,6.0,7161.0,1120190.0,1239.0,5420.0,0.1046723317766722,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3400893736135,2053.0,493.0,6.5,7161.0,1120190.0,1239.0,5050.0,0.1251035014817959,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3400891191226,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,5640.0,0.1018755254999381,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400891235203,2053.0,493.0,10.0,7161.0,1120190.0,1239.0,4170.0,0.1553312443590484,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892052120,2053.0,493.0,2.5,7161.0,1120190.0,1239.0,1440.0,0.1334765153212643,650.0,118924.0,2878.0,75.0,1334.0,2015.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400892088310,2030.0,506.0,8.0,7336.0,1132481.0,1290.0,5052.0,0.1316439898246548,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892669236,2030.0,506.0,13.0,7336.0,1132481.0,1290.0,11014.0,0.1285135886109017,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
3400892508566,2030.0,506.0,2.0,7336.0,1132481.0,1290.0,4790.0,0.1134568645422717,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3400892075761,2030.0,506.0,7.0,7336.0,1132481.0,1290.0,2730.0,0.1188119057263399,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892065366,2030.0,506.0,9.5,7336.0,1132481.0,1290.0,7530.0,0.126273816732635,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3400892203645,2030.0,506.0,9.0,7336.0,1132481.0,1290.0,4590.0,0.1214026515478175,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3400890837149,2030.0,506.0,5.0,7336.0,1132481.0,1290.0,4080.0,0.1276152915859088,787.0,120193.0,2755.0,88.0,1309.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
